Requested report - WIN WAVES
ORGANIZATION ID = 21FLBBAP PROJECT ID - PROJECT NAME = JTDIEOFF - Julia Tuttle Die-Off Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate-Nitrite (N) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Chlorophyll a, free of pheophytin - ug/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBBAP"|""|""|""|""|""|""|"P410990-J06-88-MBLK-42-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11179266"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419436-J39-67-LFB-89-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957902"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419362-J43-63-2354820-44-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957690"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419462-J39-71-LFB3-49-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368640"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419244-J39-66-2354322-47-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368618"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419462-J39-71-2354470-52-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368639"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409066-J39-15-2300729-91-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187568"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409094-J38-08-2300352-9-DUP"|"Lab Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187776"|"Chlorophyll a, free of pheophytin"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409222-J39-13-2300130-46-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187576"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413235-J45-91-2322661-83-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11181834"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413406-J45-98-2322890-64-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11181851"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P415076-J22-75-LFB-22-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11182548"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417422-J60-80-2344594-153-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365673"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417422-J60-80-MBLK-149-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365676"|"Ammonia (N)"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P412687-J32-59-2319161-37-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11152029"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417610-J60-93-2344921-19-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365723"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417994-J02-09-LFB4-63-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11367285"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P418162-J02-12-MBLK-110-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11367306"|"Ammonia (N)"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P418240-J02-15-LFB-34-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11367323"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P418446-J02-29-LFB2-18-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11367349"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P418390-J01-21-CSTD-1-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11367358"|"Chlorophyll a, free of pheophytin"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P415564-J54-98-2333047-19-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11183130"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420254-J38-00-2358605-22-DUP"|"Lab Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957655"|"Chlorophyll a, free of pheophytin"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419594-J43-76-2355380-18-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957705"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409222-J39-13-2300130-45-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187574"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419345-J39-67-2354320-76-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368627"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419462-J39-71-2354470-52-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368638"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419462-J39-71-MBLK3-43-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368641"|"Phosphorus- Total"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419329-J39-62-2354249-36-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11368622"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P415032-J22-73-LFB-15-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11182538"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P415033-J22-73-MBLK-35-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11182544"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413481-J45-10-LFB3-48-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11181900"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417488-J60-84-MBLK-71-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365686"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417610-J60-93-LFB1-16-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365725"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413433-J45-94-2322907-62-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11181871"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P416786-J29-56-2340367-100-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11185184"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P416786-J29-56-2340367-101-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11185185"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03S-02/02/22-FP1"|"Field"|"02/02/2022 15:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.048"|"m"|""|""|""|"11150145"|"Dissolved Oxygen"|"4.76"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBBAP"|""|""|""|""|""|""|"P416633-J29-55-2340326-30-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11185164"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P410096-J11-56-LFB3-45-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11178819"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P410097-J11-56-LFB4-59-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11178824"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P410109-J11-61-2306573-71-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Groundwater"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11178829"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P414007-J87-31-2325548-48-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11153036"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420797-J25-25-2360567-18-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11956531"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420799-J25-25-2360745-90-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11956536"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420514-J28-13-2358486-82-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11958867"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420345-J28-05-2358630-25-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11958848"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420229-J28-01-2358669-53-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11958833"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419532-J39-75-2354887-19-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957910"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-02/01/22-FP1"|"Field"|"02/01/2022 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.778"|"m"|""|""|""|"11149563"|"Dissolved Oxygen"|"9.2"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-02/01/22-FP1"|"Field"|"02/01/2022 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.778"|"m"|""|""|""|"11149564"|"pH"|"8.01"|""|"SU"|""|""|""|""|""|""|""
"21FLBBAP"|"VR01"|"25.8057"|""|"-80.1526"|""|"3226H6"|"VR01-02/01/22-FP1"|"Field"|"02/01/2022 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.778"|"m"|""|""|""|"11149566"|"Temperature, Water"|"18.209"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413740-J41-08-2325548-34-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11191318"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413962-J41-20-2325687-43-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11191348"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P413962-J41-20-2325687-44-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11191349"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P408762-J39-00-LFB4-60-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187534"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409222-J39-13-LFB-43-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11187577"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P416777-J110-61-2341131-97-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11185686"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409621-J03-33-MBLK2-42-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11150758"|"Phosphorus- Total"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P410114-J02-51-BLK-8-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11150454"|"Chlorophyll a, free of pheophytin"|"0.06"|""|"ug/L"|"0.06"|"0.18"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P414410-J22-53-MBLK4-56-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11182466"|"Phosphorus- Total"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P414952-J22-80-2329808-35-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11182526"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417420-J60-80-LFB4-97-LCS1"|"Laboratory Control Sample"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365670"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417572-J60-99-2344651-18-MSRPD"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365694"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417599-J60-89-2344594-51-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365702"|"Phosphorus- Total"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P417572-J60-99-2344651-17-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11365692"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P411278-J60-02-MBLK-14-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11180177"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P414159-J87-28-2326510-63-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11153082"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420406-J28-09-MBLK-87-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11958861"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420585-J28-15-MBLK-21-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11958871"|"Ammonia (N)"|"0.002"|""|"mg/L"|"0.002"|"0.005"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419393-J39-69-2355027-20-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957884"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P420052-J43-91-2355983-56-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957711"|"Nitrate-Nitrite (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419361-J39-63-2354888-98-MS2"|"Matrix Spike Replicate"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957881"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419517-J43-75-2355037-12-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957698"|"Nitrogen- Total Kjeldahl"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P419517-J43-75-MBLK-6-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11957702"|"Nitrogen- Total Kjeldahl"|"0.08"|""|"mg/L"|"0.08"|"0.2"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409553-J03-28-MBLK-34-MB"|"Method Blank"|""|"QCMatrix-Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11150753"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|""|""|""|""|""|""|"P409949-J03-45-2303398-26-MS"|"Matrix Spike"|""|"AQUEOUS-Surface Water"|""|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|""|""|""|""|""|"11150759"|"Ammonia (N)"|""|"Not Reported"|""|""|""|""|"Total"|"E31780"|""|""
