"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...14921","DERM_BBWQ","BB11","03/04/2019 10:20:00",0.27,"mg/L",25.8464751,-80.1669677,0.5
"...14922","DERM_BBWQ","SP04","09/13/2018 09:50:00",0.77,"mg/L",25.6740799,-80.2840729,0.5
"...14923","DERM_BBWQ","BB24","09/10/2019 09:10:00",0.19,"mg/L",25.7665764,-80.1405694,0.5
"...14924","DERM_BBWQ","BB09","09/09/2019 11:05:00",0.37,"mg/L",25.871374,-80.1550667,0.5
"...14925","DERM_BBWQ","BBMB1","09/10/2019 09:25:00",0.14,"mg/L",25.4659,-80.38429,0.5
"...14926","DERM_BBWQ","CM02","09/11/2018 12:05:00",0.53,"mg/L",25.78348,-80.23984,0.5
"...14927","DERM_BBWQ","LR05","07/08/2019 08:30:00",0.71,"mg/L",25.8714828,-80.2341987,0.5
"...14928","DERM_BBWQ","BL12","05/08/2019 09:40:00",1.05,"mg/L",25.6610226,-80.4306146,0.5
"...14929","DERM_BBWQ","BB47","07/10/2019 09:41:00",0.23,"mg/L",25.3367944,-80.3200766,0.5
"...14930","DERM_BBWQ","BB05A","07/09/2018 11:45:00",0.43,"mg/L",25.9017218,-80.1422694,0.5
"...14931","DERM_BBWQ","BB38","09/12/2018 08:35:00",0.43,"mg/L",25.5196864,-80.2393748,0.5
"...14932","DERM_BBWQ","BB37","02/07/2019 12:25:00",0.08,"mg/L",25.570684,-80.19177,0.5
"...14933","DERM_BBWQ","AC06","05/06/2019 09:50:00",1.8,"mg/L",25.9083837,-80.1636707,0.5
"...14934","DERM_BBWQ","BBMB4","07/11/2019 10:23:00",0.28,"mg/L",25.846566,-80.127483,0.5
"...14935","DERM_BBWQ","BBMB3","05/09/2019 11:20:00",0.28,"mg/L",25.825666,-80.13375,0.5
"...14936","DERM_BBWQ","SP04","03/07/2019 10:00:00",0.61,"mg/L",25.6740799,-80.2840729,0.5
"...14937","DERM_BBWQ","BB37","03/07/2019 11:30:00",0.08,"mg/L",25.570684,-80.19177,0.5
"...14938","DERM_BBWQ","BB11","08/06/2018 10:30:00",0.42,"mg/L",25.8464751,-80.1669677,0.5
"...14939","DERM_BBWQ","MW13","01/09/2019 10:05:00",0.89,"mg/L",25.5174877,-80.5425794,0.5
"...14940","DERM_BBWQ","BS04","07/09/2018 08:50:00",0.6,"mg/L",25.8740728,-80.1814691,0.5
"...14941","DERM_BBWQ","BS10","09/10/2018 10:30:00",1.25,"mg/L",25.9187361,-80.3244952,0.5
"...14942","DERM_BBWQ","BB31","09/12/2019 09:20:00",0.3,"mg/L",25.6937801,-80.2075693,0.5
"...14943","DERM_BBWQ","BB39A","08/08/2018 10:55:00",0.41,"mg/L",25.5264328,-80.3070577,0.5
"...14944","DERM_BBWQ","BB17","07/10/2018 11:00:00",0.5,"mg/L",25.802675,-80.1659703,0.5
"...14945","DERM_BBWQ","BB14","12/03/2018 10:30:00",0.23,"mg/L",25.8300761,-80.1585673,0.5
"...14946","DERM_BBWQ","BB11","01/07/2019 09:55:00",0.53,"mg/L",25.8464751,-80.1669677,0.5
"...14947","DERM_BBWQ","NO07A","03/06/2019 11:25:00",0.21,"mg/L",25.4628912,-80.4038901,0.5
"...14948","DERM_BBWQ","CD02","03/07/2019 10:10:00",0.22,"mg/L",25.6111839,-80.3098744,0.5
"...14949","DERM_BBWQ","MW04","07/10/2019 09:45:00",0.27,"mg/L",25.4712872,-80.3792762,0.5
"...14950","DERM_BBWQ","LR01","07/08/2019 10:55:00",0.3,"mg/L",25.8451746,-80.1733678,0.5
"...14951","DERM_BBWQ","BB08","07/11/2019 09:50:00",0.24,"mg/L",25.86423333,-80.17096667,0.5
"...14952","DERM_BBWQ","MI02","01/09/2019 09:35:00",0.41,"mg/L",25.4893605,-80.3473436,0.5
"...14953","DERM_BBWQ","BB17","01/08/2019 10:50:00",0.39,"mg/L",25.802675,-80.1659703,0.5
"...14954","DERM_BBWQ","MR05","01/08/2019 12:10:00",0.37,"mg/L",25.7857488,-80.2266574,0.5
"...14955","DERM_BBWQ","BBMB2","03/07/2019 10:40:00",0.22,"mg/L",25.80345,-80.145149,0.5
"...14956","DERM_BBWQ","BB47","08/08/2018 10:05:00",0.45,"mg/L",25.3367944,-80.3200766,0.5
"...14957","DERM_BBWQ","BB50","01/09/2019 09:45:00",0.67,"mg/L",25.2298977,-80.3767774,0.5
"...14958","DERM_BBWQ","TM05","03/05/2019 08:30:00",1.07,"mg/L",25.7625448,-80.3202984,0.5
"...14959","DERM_BBWQ","BB34","02/07/2019 11:10:00",0.14,"mg/L",25.6514821,-80.2590735,0.5
"...14960","DERM_BBWQ","BB48","09/12/2018 09:30:00",0.74,"mg/L",25.308595,-80.3488753,0.5
"...14961","DERM_BBWQ","LR05","07/09/2018 09:00:00",0.75,"mg/L",25.8714828,-80.2341987,0.5
"...14962","DERM_BBWQ","BB09","07/09/2018 11:00:00",0.32,"mg/L",25.871374,-80.1550667,0.5
"...14963","DERM_BBWQ","BISC122","09/11/2019 11:25:00",0.48,"mg/L",25.4133316,-80.295,0.5
"...14964","DERM_BBWQ","MR07","11/13/2018 13:15:00",0.6,"mg/L",25.8072788,-80.2601771,0.5
"...14965","DERM_BBWQ","PR03","12/05/2018 10:00:00",0.26,"mg/L",25.5195182,-80.364046,0.5
"...14966","DERM_BBWQ","BB18","09/11/2018 10:00:00",0.46,"mg/L",25.7868761,-80.1633701,0.5
"...14967","DERM_BBWQ","BISC121","04/03/2019 09:15:00",0.14,"mg/L",25.3549983,-80.291665,0.5
"...14968","DERM_BBWQ","BB18","09/10/2019 09:40:00",0.21,"mg/L",25.7868761,-80.1633701,0.5
"...14969","DERM_BBWQ","BBMB2","06/06/2019 11:30:00",0.21,"mg/L",25.80345,-80.145149,0.5
"...14970","DERM_BBWQ","CG01","07/12/2018 09:30:00",0.36,"mg/L",25.7036788,-80.2472057,0.5
"...14971","DERM_BBWQ","WC03","03/05/2019 08:20:00",0.23,"mg/L",25.7876538,-80.2150483,0.5
"...14972","DERM_BBWQ","SP04","11/15/2018 10:45:00",1,"mg/L",25.6740799,-80.2840729,0.5
"...14973","DERM_BBWQ","WC02","05/07/2019 11:40:00",0.7,"mg/L",25.7843109,-80.2104451,0.5
"...14974","DERM_BBWQ","WC03","07/09/2019 08:39:00",0.52,"mg/L",25.7876538,-80.2150483,0.5
"...14975","DERM_BBWQ","BISC101","01/09/2019 11:05:00",0.47,"mg/L",25.4783316,-80.320831,0.5
"...14976","DERM_BBWQ","CG01","01/10/2019 10:10:00",0.46,"mg/L",25.7036788,-80.2472057,0.5
"...14977","DERM_BBWQ","SK10","10/02/2018 09:45:00",1.09,"mg/L",25.956833,-80.430633,0.5
"...14978","DERM_BBWQ","BB15A","04/04/2019 10:00:00",0.37,"mg/L",25.81507571,-80.1752699,0.5
"...14979","DERM_BBWQ","BB41","01/09/2019 10:55:00",0.46,"mg/L",25.4726881,-80.2844755,0.5
"...14980","DERM_BBWQ","BB39A","03/06/2019 11:50:00",0.34,"mg/L",25.5264328,-80.3070577,0.5
"...14981","DERM_BBWQ","BBMB2","09/12/2019 11:15:00",0.14,"mg/L",25.80345,-80.145149,0.5
"...14982","DERM_BBWQ","BISC127","09/12/2019 11:15:00",0.36,"mg/L",25.6299983,-80.25,0.5
"...14983","DERM_BBWQ","MW13","03/06/2019 10:10:00",0.97,"mg/L",25.5174877,-80.5425794,0.5
"...14984","DERM_BBWQ","BB18","04/02/2019 10:40:00",0.08,"mg/L",25.7868761,-80.1633701,0.5
"...14985","DERM_BBWQ","SK02","11/08/2018 11:40:00",0.71,"mg/L",25.9319891,-80.1523133,0.5
"...14986","DERM_BBWQ","LR08","05/06/2019 10:00:00",0.94,"mg/L",25.8703617,-80.2907737,0.5
"...14987","DERM_BBWQ","CD05","03/07/2019 10:35:00",0.3,"mg/L",25.6238368,-80.3436253,0.5
"...14988","DERM_BBWQ","BB22","09/10/2019 08:45:00",0.24,"mg/L",25.7562781,-80.1742698,0.5
"...14989","DERM_BBWQ","CD02","09/13/2018 10:10:00",0.21,"mg/L",25.6111839,-80.3098744,0.5
"...14990","DERM_BBWQ","BISC127","06/06/2019 10:35:00",0.22,"mg/L",25.6299983,-80.25,0.5
"...14991","DERM_BBWQ","SK01","05/06/2019 12:50:00",0.83,"mg/L",25.9294714,-80.1503688,0.5
"...14992","DERM_BBWQ","BB08","09/12/2019 09:20:00",0.18,"mg/L",25.86423333,-80.17096667,0.5
"...14993","DERM_BBWQ","WC04","01/08/2019 10:10:00",0.48,"mg/L",25.7944234,-80.2214498,0.5
"...14994","DERM_BBWQ","BB04","09/09/2019 12:05:00",0.29,"mg/L",25.917671,-80.1257684,0.5
"...14995","DERM_BBWQ","BB10","08/06/2018 11:20:00",0.48,"mg/L",25.8695722,-80.1438671,0.5
"...14996","DERM_BBWQ","WC04","03/05/2019 08:40:00",0.66,"mg/L",25.7944234,-80.2214498,0.5
"...14997","DERM_BBWQ","BS11","03/04/2019 09:25:00",0.83,"mg/L",25.927833,-80.35815,0.5
"...14998","DERM_BBWQ","BB15A","11/15/2018 08:30:00",0.36,"mg/L",25.81507571,-80.1752699,0.5
"...14999","DERM_BBWQ","BB24","07/10/2018 10:15:00",0.4,"mg/L",25.7665764,-80.1405694,0.5
"...15000","DERM_BBWQ","BB10","07/09/2018 11:15:00",0.37,"mg/L",25.8695722,-80.1438671,0.5
"...15001","DERM_BBWQ","BB41","04/03/2019 11:20:00",0.13,"mg/L",25.4726881,-80.2844755,0.5
"...15002","DERM_BBWQ","TM02","09/10/2019 08:50:00",0.71,"mg/L",25.7855632,-80.2559449,0.5
"...15003","DERM_BBWQ","BBMB4","03/07/2019 10:00:00",0.21,"mg/L",25.846566,-80.127483,0.5
"...15004","DERM_BBWQ","BS10","09/09/2019 10:20:00",1.05,"mg/L",25.9187361,-80.3244952,0.5
"...15005","DERM_BBWQ","WC02","07/09/2019 11:30:00",0.45,"mg/L",25.7843109,-80.2104451,0.5
"...15006","DERM_BBWQ","BB31","03/07/2019 09:05:00",0.21,"mg/L",25.6937801,-80.2075693,0.5
"...15007","DERM_BBWQ","BB48","07/10/2019 09:55:00",0.5,"mg/L",25.308595,-80.3488753,0.5
"...15008","DERM_BBWQ","MR01","11/13/2018 11:40:00",0.27,"mg/L",25.770035,-80.1915094,0.5
"...15009","DERM_BBWQ","TM02","11/13/2018 08:50:00",0.71,"mg/L",25.7855632,-80.2559449,0.5
"...15010","DERM_BBWQ","MR08","07/10/2018 10:15:00",1.28,"mg/L",25.8103755,-80.2642734,0.5
"...15011","DERM_BBWQ","GL02","12/05/2018 10:35:00",1.14,"mg/L",25.5372206,-80.3330313,0.5
"...15012","DERM_BBWQ","BB41","09/12/2018 10:50:00",0.48,"mg/L",25.4726881,-80.2844755,0.5
"...15013","DERM_BBWQ","CD05","09/12/2019 10:40:00",0.26,"mg/L",25.6238368,-80.3436253,0.5
"...15014","DERM_BBWQ","AC01","09/09/2019 11:35:00",0.31,"mg/L",25.9006722,-80.1443668,0.5
"...15015","DERM_BBWQ","BB11","06/03/2019 09:55:00",0.27,"mg/L",25.8464751,-80.1669677,0.5
"...15016","DERM_BBWQ","BB08","01/10/2019 09:45:00",0.37,"mg/L",25.86423333,-80.17096667,0.5
"...15017","DERM_BBWQ","BS04","05/06/2019 09:00:00",0.54,"mg/L",25.8740728,-80.1814691,0.5
"...15018","DERM_BBWQ","BS11","02/04/2019 09:40:00",1.05,"mg/L",25.927833,-80.35815,0.5
"...15019","DERM_BBWQ","SP01","07/11/2019 10:42:00",0.44,"mg/L",25.6583676,-80.2659342,0.5
"...15020","DERM_BBWQ","LR06","07/08/2019 08:56:00",0.78,"mg/L",25.8539749,-80.1927698,0.5
"...15021","DERM_BBWQ","PR03","11/14/2018 10:20:00",0.25,"mg/L",25.5195182,-80.364046,0.5
"...15022","DERM_BBWQ","BISC121","09/12/2018 09:05:00",0.32,"mg/L",25.3549983,-80.291665,0.5
"...15023","DERM_BBWQ","MR07","09/11/2018 12:25:00",1.35,"mg/L",25.8072788,-80.2601771,0.5
"...15024","DERM_BBWQ","TM03A","09/11/2018 10:30:00",0.57,"mg/L",25.7937979,-80.2625108,0.5
"...15025","DERM_BBWQ","L31E1","01/09/2019 09:45:00",0.43,"mg/L",25.4926466,-80.346775,0.5
"...15026","DERM_BBWQ","TM05","09/11/2018 08:30:00",0.86,"mg/L",25.7625448,-80.3202984,0.5
"...15027","DERM_BBWQ","BB38","02/06/2019 09:05:00",0.11,"mg/L",25.5196864,-80.2393748,0.5
"...15028","DERM_BBWQ","BB15A","09/13/2018 09:25:00",0.48,"mg/L",25.81507571,-80.1752699,0.5
"...15029","DERM_BBWQ","BISC121","06/05/2019 09:05:00",0.11,"mg/L",25.3549983,-80.291665,0.5
"...15030","DERM_BBWQ","LR05","05/06/2019 09:40:00",1.1,"mg/L",25.8714828,-80.2341987,0.5
"...15031","DERM_BBWQ","BB10","06/03/2019 10:45:00",0.18,"mg/L",25.8695722,-80.1438671,0.5
"...15032","DERM_BBWQ","BISC122","10/03/2018 10:30:00",0.43,"mg/L",25.4133316,-80.295,0.5
"...15033","DERM_BBWQ","BS01","07/09/2018 10:50:00",0.46,"mg/L",25.8720738,-80.1647689,0.5
"...15034","DERM_BBWQ","BB47","03/06/2019 09:40:00",0.08,"mg/L",25.3367944,-80.3200766,0.5
"...15035","DERM_BBWQ","PR08","11/14/2018 10:25:00",0.99,"mg/L",25.5870676,-80.5112166,0.5
"...15036","DERM_BBWQ","SK09","09/09/2019 10:50:00",0.89,"mg/L",25.964234,-80.3110905,0.5
"...15037","DERM_BBWQ","BS01","11/08/2018 11:15:00",0.31,"mg/L",25.8720738,-80.1647689,0.5
"...15038","DERM_BBWQ","AR03","09/11/2019 09:30:00",0.42,"mg/L",25.2890129,-80.4430649,0.5
"...15039","DERM_BBWQ","BB41","11/14/2018 11:10:00",0.22,"mg/L",25.4726881,-80.2844755,0.5
"...15040","DERM_BBWQ","BISC127","11/15/2018 10:55:00",0.28,"mg/L",25.6299983,-80.25,0.5
"...15041","DERM_BBWQ","BB50","04/03/2019 10:05:00",0.23,"mg/L",25.2298977,-80.3767774,0.5
"...15042","DERM_BBWQ","SK10","01/08/2019 10:45:00",0.94,"mg/L",25.956833,-80.430633,0.5
"...15043","DERM_BBWQ","BB24","02/05/2019 09:20:00",0.08,"mg/L",25.7665764,-80.1405694,0.5
"...15044","DERM_BBWQ","AC06","01/07/2019 09:50:00",2.2,"mg/L",25.9083837,-80.1636707,0.5
"...15045","DERM_BBWQ","BB05A","03/04/2019 11:40:00",0.15,"mg/L",25.9017218,-80.1422694,0.5
"...15046","DERM_BBWQ","CD09","05/09/2019 09:40:00",0.28,"mg/L",25.6658803,-80.4086772,0.5
"...15047","DERM_BBWQ","OL03","07/09/2018 10:20:00",0.74,"mg/L",25.9637064,-80.1502022,0.5
"...15048","DERM_BBWQ","BB14","09/09/2019 09:50:00",0.45,"mg/L",25.8300761,-80.1585673,0.5
"...15049","DERM_BBWQ","MR01","09/11/2018 10:50:00",1.83,"mg/L",25.770035,-80.1915094,0.5
"...15050","DERM_BBWQ","SK05","09/10/2018 11:40:00",0.97,"mg/L",25.9596526,-80.2054001,0.5
"...15051","DERM_BBWQ","BB09","01/07/2019 10:45:00",0.39,"mg/L",25.871374,-80.1550667,0.5
"...15052","DERM_BBWQ","BB09","02/04/2019 12:20:00",0.11,"mg/L",25.871374,-80.1550667,0.5
"...15053","DERM_BBWQ","BB09","03/04/2019 11:00:00",0.17,"mg/L",25.871374,-80.1550667,0.5
"...15054","DERM_BBWQ","BBMB4","11/15/2018 09:35:00",0.15,"mg/L",25.846566,-80.127483,0.5
"...15055","DERM_BBWQ","WC02","03/05/2019 12:00:00",0.39,"mg/L",25.7843109,-80.2104451,0.5
"...15056","DERM_BBWQ","MI03","09/11/2019 10:15:00",0.21,"mg/L",25.4894593,-80.3635494,0.5
"...15057","DERM_BBWQ","BB22","07/10/2018 10:00:00",0.42,"mg/L",25.7562781,-80.1742698,0.5
"...15058","DERM_BBWQ","TM05","11/13/2018 09:30:00",1.07,"mg/L",25.7625448,-80.3202984,0.5
"...15059","DERM_BBWQ","CD02","05/09/2019 10:40:00",0.26,"mg/L",25.6111839,-80.3098744,0.5
"...15060","DERM_BBWQ","CD09","07/11/2019 09:08:00",0.27,"mg/L",25.6658803,-80.4086772,0.5
"...15061","DERM_BBWQ","BB02","09/09/2019 12:30:00",0.41,"mg/L",25.9448704,-80.1277678,0.5
"...15062","DERM_BBWQ","LR10","09/10/2019 11:05:00",2.21,"mg/L",25.8695563,-80.3387186,0.5
"...15063","DERM_BBWQ","BB17","09/10/2019 09:55:00",0.17,"mg/L",25.802675,-80.1659703,0.5
"...15064","DERM_BBWQ","BISC122","04/03/2019 11:00:00",0.21,"mg/L",25.4133316,-80.295,0.5
"...15065","DERM_BBWQ","BBMB1","03/05/2019 10:35:00",0.1,"mg/L",25.4659,-80.38429,0.5
"...15066","DERM_BBWQ","LR05","11/08/2018 08:15:00",0.88,"mg/L",25.8714828,-80.2341987,0.5
"...15067","DERM_BBWQ","BB37","08/09/2018 10:30:00",0.97,"mg/L",25.570684,-80.19177,0.5
"...15068","DERM_BBWQ","BB11","11/08/2018 10:45:00",0.27,"mg/L",25.8464751,-80.1669677,0.5
"...15069","DERM_BBWQ","BB51","06/05/2019 10:10:00",0.54,"mg/L",25.251496,-80.4140785,0.5
"...15070","DERM_BBWQ","BB37","10/04/2018 12:25:00",0.19,"mg/L",25.570684,-80.19177,0.5
"...15071","DERM_BBWQ","BB22","10/02/2018 10:20:00",0.27,"mg/L",25.7562781,-80.1742698,0.5
"...15072","DERM_BBWQ","SP01","05/09/2019 10:10:00",0.65,"mg/L",25.6583676,-80.2659342,0.5
"...15073","DERM_BBWQ","PR03","09/11/2019 10:50:00",0.56,"mg/L",25.5195182,-80.364046,0.5
"...15074","DERM_BBWQ","SK10","07/10/2018 09:50:00",0.68,"mg/L",25.956833,-80.430633,0.5
"...15075","DERM_BBWQ","WC04","05/07/2019 09:20:00",0.94,"mg/L",25.7944234,-80.2214498,0.5
"...15076","DERM_BBWQ","MR07","07/10/2018 13:05:00",1.14,"mg/L",25.8072788,-80.2601771,0.5
"...15077","DERM_BBWQ","BISC121","07/10/2019 09:30:00",0.18,"mg/L",25.3549983,-80.291665,0.5
"...15078","DERM_BBWQ","WC02","09/10/2019 11:00:00",0.46,"mg/L",25.7843109,-80.2104451,0.5
"...15079","DERM_BBWQ","LR01","03/04/2019 10:35:00",0.31,"mg/L",25.8451746,-80.1733678,0.5
"...15080","DERM_BBWQ","PR03","03/06/2019 10:25:00",0.22,"mg/L",25.5195182,-80.364046,0.5
"...15081","DERM_BBWQ","BB47","11/14/2018 09:20:00",0.33,"mg/L",25.3367944,-80.3200766,0.5
"...15082","DERM_BBWQ","BB17","09/11/2018 10:30:00",0.5,"mg/L",25.802675,-80.1659703,0.5
"...15083","DERM_BBWQ","LR08","09/10/2018 09:05:00",0.86,"mg/L",25.8703617,-80.2907737,0.5
"...15084","DERM_BBWQ","CG01","11/15/2018 09:20:00",0.24,"mg/L",25.7036788,-80.2472057,0.5
"...15085","DERM_BBWQ","NO07A","07/10/2019 11:34:00",0.23,"mg/L",25.4628912,-80.4038901,0.5
"...15086","DERM_BBWQ","BB31","07/12/2018 09:15:00",0.3,"mg/L",25.6937801,-80.2075693,0.5
"...15087","DERM_BBWQ","BB05A","12/03/2018 12:25:00",0.18,"mg/L",25.9017218,-80.1422694,0.5
"...15088","DERM_BBWQ","BB10","04/01/2019 11:40:00",0.09,"mg/L",25.8695722,-80.1438671,0.5
"...15089","DERM_BBWQ","BB22","09/11/2018 09:10:00",0.47,"mg/L",25.7562781,-80.1742698,0.5
"...15090","DERM_BBWQ","BB11","09/10/2018 09:45:00",0.33,"mg/L",25.8464751,-80.1669677,0.5
"...15091","DERM_BBWQ","BB09","09/10/2018 10:25:00",0.77,"mg/L",25.871374,-80.1550667,0.5
"...15092","DERM_BBWQ","BB22","02/05/2019 09:05:00",0.08,"mg/L",25.7562781,-80.1742698,0.5
"...15093","DERM_BBWQ","SP01","11/15/2018 09:50:00",0.74,"mg/L",25.6583676,-80.2659342,0.5
"...15094","DERM_BBWQ","MW05","09/12/2018 10:50:00",0.3,"mg/L",25.521443,-80.4435492,0.5
"...15095","DERM_BBWQ","CD01A","09/13/2018 10:10:00",0.59,"mg/L",25.95683333,-80.43063333,0.5
"...15096","DERM_BBWQ","BS11","07/08/2019 09:56:00",1.12,"mg/L",25.927833,-80.35815,0.5
"...15097","DERM_BBWQ","MR08","05/07/2019 11:55:00",0.84,"mg/L",25.8103755,-80.2642734,0.5
"...15098","DERM_BBWQ","TM03A","12/04/2018 10:05:00",0.63,"mg/L",25.7937979,-80.2625108,0.5
"...15099","DERM_BBWQ","TM02","03/05/2019 09:10:00",0.72,"mg/L",25.7855632,-80.2559449,0.5
"...15100","DERM_BBWQ","WC03","09/11/2018 09:00:00",0.38,"mg/L",25.7876538,-80.2150483,0.5
"...15101","DERM_BBWQ","BBMB2","07/12/2018 09:50:00",0.29,"mg/L",25.80345,-80.145149,0.5
"...15102","DERM_BBWQ","FC03","07/11/2018 11:20:00",0.16,"mg/L",25.4480526,-80.3673826,0.5
"...15103","DERM_BBWQ","MW04","11/14/2018 09:45:00",0.17,"mg/L",25.4712872,-80.3792762,0.5
"...15104","DERM_BBWQ","FC03","03/06/2019 12:00:00",0.16,"mg/L",25.4480526,-80.3673826,0.5
"...15105","DERM_BBWQ","BBMB1","02/05/2019 09:30:00",0.08,"mg/L",25.4659,-80.38429,0.5
"...15106","DERM_BBWQ","BISC121","11/14/2018 09:10:00",0.24,"mg/L",25.3549983,-80.291665,0.5
"...15107","DERM_BBWQ","BB31","07/11/2019 09:36:00",0.27,"mg/L",25.6937801,-80.2075693,0.5
"...15108","DERM_BBWQ","BB18","11/13/2018 11:00:00",0.19,"mg/L",25.7868761,-80.1633701,0.5
"...15109","DERM_BBWQ","BB17","07/09/2019 10:27:00",0.22,"mg/L",25.802675,-80.1659703,0.5
"...15110","DERM_BBWQ","BS11","01/07/2019 10:50:00",0.77,"mg/L",25.927833,-80.35815,0.5
"...15111","DERM_BBWQ","MI02","07/11/2018 10:45:00",0.4,"mg/L",25.4893605,-80.3473436,0.5
"...15112","DERM_BBWQ","BBMB1","06/04/2019 09:45:00",0.08,"mg/L",25.4659,-80.38429,0.5
"...15113","DERM_BBWQ","BB02","06/03/2019 12:35:00",0.19,"mg/L",25.9448704,-80.1277678,0.5
"...15114","DERM_BBWQ","OL03","01/07/2019 11:20:00",0.64,"mg/L",25.9637064,-80.1502022,0.5
"...15115","DERM_BBWQ","AC06","09/09/2019 10:15:00",1.21,"mg/L",25.9083837,-80.1636707,0.5
"...15116","DERM_BBWQ","BB05A","11/08/2018 11:55:00",0.24,"mg/L",25.9017218,-80.1422694,0.5
"...15117","DERM_BBWQ","BB38","09/11/2019 09:00:00",0.1,"mg/L",25.5196864,-80.2393748,0.5
"...15118","DERM_BBWQ","NO07A","09/11/2019 10:45:00",0.28,"mg/L",25.4628912,-80.4038901,0.5
"...15119","DERM_BBWQ","BS01","06/03/2019 10:25:00",0.22,"mg/L",25.8720738,-80.1647689,0.5
"...15120","DERM_BBWQ","BB08","07/12/2018 08:35:00",0.38,"mg/L",25.86423333,-80.17096667,0.5
"...15121","DERM_BBWQ","CD02","11/14/2018 11:05:00",0.41,"mg/L",25.6111839,-80.3098744,0.5
"...15122","DERM_BBWQ","TM08","01/08/2019 10:15:00",0.99,"mg/L",25.761778,-80.4810792,0.5
"...15123","DERM_BBWQ","SK10","09/10/2019 10:05:00",0.98,"mg/L",25.956833,-80.430633,0.5
"...15124","DERM_BBWQ","SP04","05/09/2019 10:20:00",0.74,"mg/L",25.6740799,-80.2840729,0.5
"...15125","DERM_BBWQ","LR08","07/08/2019 09:00:00",0.81,"mg/L",25.8703617,-80.2907737,0.5
"...15126","DERM_BBWQ","LR08","01/07/2019 10:25:00",1.1,"mg/L",25.8703617,-80.2907737,0.5
"...15127","DERM_BBWQ","MR01","01/08/2019 11:15:00",0.42,"mg/L",25.770035,-80.1915094,0.5
"...15128","DERM_BBWQ","MI02","11/14/2018 10:05:00",0.43,"mg/L",25.4893605,-80.3473436,0.5
"...15129","DERM_BBWQ","BL06","09/12/2018 09:40:00",0.64,"mg/L",25.53604325,-80.32527118,0.5
"...15130","DERM_BBWQ","BB50","11/14/2018 10:00:00",0.47,"mg/L",25.2298977,-80.3767774,0.5
"...15131","DERM_BBWQ","BISC121","05/08/2019 09:10:00",0.17,"mg/L",25.3549983,-80.291665,0.5
"...15132","DERM_BBWQ","MR07","05/07/2019 12:30:00",0.65,"mg/L",25.8072788,-80.2601771,0.5
"...15133","DERM_BBWQ","LR06","11/08/2018 08:15:00",0.86,"mg/L",25.8539749,-80.1927698,0.5
"...15134","DERM_BBWQ","BL12","09/11/2019 08:30:00",1.02,"mg/L",25.6610226,-80.4306146,0.5
"...15135","DERM_BBWQ","BB38","05/08/2019 08:35:00",0.22,"mg/L",25.5196864,-80.2393748,0.5
"...15136","DERM_BBWQ","BBMB1","10/02/2018 11:00:00",0.18,"mg/L",25.4659,-80.38429,0.5
"...15137","DERM_BBWQ","LR05","09/09/2019 08:45:00",0.94,"mg/L",25.8714828,-80.2341987,0.5
"...15138","DERM_BBWQ","BB24","08/07/2018 09:35:00",0.42,"mg/L",25.7665764,-80.1405694,0.5
"...15139","DERM_BBWQ","BISC101","02/06/2019 11:40:00",0.3,"mg/L",25.4783316,-80.320831,0.5
"...15140","DERM_BBWQ","AR03","07/11/2018 09:50:00",0.6,"mg/L",25.2890129,-80.4430649,0.5
"...15141","DERM_BBWQ","BBMB2","04/04/2019 11:40:00",0.08,"mg/L",25.80345,-80.145149,0.5
"...15142","DERM_BBWQ","BS11","04/01/2019 10:10:00",0.84,"mg/L",25.927833,-80.35815,0.5
"...15143","DERM_BBWQ","BBMB1","04/02/2019 10:25:00",0.08,"mg/L",25.4659,-80.38429,0.5
"...15144","DERM_BBWQ","FC16","03/06/2019 12:25:00",0.26,"mg/L",25.44785,-80.468733,0.5
"...15145","DERM_BBWQ","BB22","06/04/2019 09:05:00",0.24,"mg/L",25.7562781,-80.1742698,0.5
"...15146","DERM_BBWQ","BBMB2","01/10/2019 11:50:00",0.41,"mg/L",25.80345,-80.145149,0.5
"...15147","DERM_BBWQ","MW13","07/11/2018 10:00:00",0.49,"mg/L",25.5174877,-80.5425794,0.5
"...15148","DERM_BBWQ","MI03","07/11/2018 10:35:00",0.37,"mg/L",25.4894593,-80.3635494,0.5
"...15149","DERM_BBWQ","BS01","05/06/2019 10:40:00",0.6,"mg/L",25.8720738,-80.1647689,0.5
"...15150","DERM_BBWQ","FC03","05/08/2019 12:10:00",0.22,"mg/L",25.4480526,-80.3673826,0.5
"...15151","DERM_BBWQ","BB04","07/08/2019 12:23:00",0.25,"mg/L",25.917671,-80.1257684,0.5
"...15152","DERM_BBWQ","BB34","09/13/2018 09:40:00",0.5,"mg/L",25.6514821,-80.2590735,0.5
"...15153","DERM_BBWQ","AC06","07/09/2018 09:30:00",1.39,"mg/L",25.9083837,-80.1636707,0.5
"...15154","DERM_BBWQ","PR03","01/09/2019 09:55:00",0.086,"mg/L",25.5195182,-80.364046,0.5
"...15155","DERM_BBWQ","TM02","12/04/2018 09:45:00",0.53,"mg/L",25.7855632,-80.2559449,0.5
"...15156","DERM_BBWQ","BB17","12/04/2018 11:00:00",0.19,"mg/L",25.802675,-80.1659703,0.5
"...15157","DERM_BBWQ","BB17","03/05/2019 11:00:00",0.22,"mg/L",25.802675,-80.1659703,0.5
