"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...23590","FIU_WQMP","250-W","08/23/2022 15:41:00",0.00141,"mg/L",24.69193,-81.18245,0.703
"...23591","FIU_WQMP","278-W","09/13/2022 14:39:00",0.00141,"mg/L",24.49862,-81.81895,0.678
"...23592","FIU_WQMP","400-W","08/26/2022 11:41:00",0.00141,"mg/L",25.1073,-80.3064,0.81
"...23593","FIU_WQMP","305-W","09/01/2022 16:05:00",0.00141,"mg/L",24.76852,-81.555,0.644
"...23594","FIU_WQMP","309-W","05/19/2022 13:05:00",0.00069,"mg/L",24.69772,-81.68318,0.66
"...23595","FIU_WQMP","501-W","09/01/2015 08:58:00",0.00549,"mg/L",25.11053,-80.43421,0.66
"...23596","FIU_WQMP","252-W","09/23/2015 11:43:00",0.00093,"mg/L",24.60693,-81.15442,0.66
"...23597","FIU_WQMP","263-W","09/17/2015 13:34:00",0.00093,"mg/L",24.54843,-81.39742,0.72
"...23598","FIU_WQMP","211-W","02/21/2022 09:57:00",0.00136,"mg/L",25.30788,-80.26165,0.67
"...23599","FIU_WQMP","324-W","03/17/2022 13:45:00",0.00068,"mg/L",24.65333,-82.15833,0.68
"...23600","FIU_WQMP","307-W","09/01/2022 16:18:00",0.00141,"mg/L",24.72503,-81.52052,0.656
"...23601","FIU_WQMP","282-W","09/08/2015 13:48:00",0.00353,"mg/L",24.86667,-80.885,0.66
"...23602","FIU_WQMP","224-W","09/02/2015 10:19:00",0.00313,"mg/L",25.03082,-80.39527,0.66
"...23603","FIU_WQMP","207-W","09/03/2015 10:09:00",0.00183,"mg/L",25.36443,-80.21508,0.66
"...23604","FIU_WQMP","275-W","01/25/2022 12:00:00",0.00068,"mg/L",24.52143,-81.74422,0.74
"...23605","FIU_WQMP","500-W","02/21/2022 11:40:00",0.00068,"mg/L",25.08535,-80.43346,0.66
"...23606","FIU_WQMP","218-W","06/09/2022 12:46:00",0.00069,"mg/L",25.15897,-80.29455,0.696
"...23607","FIU_WQMP","330-W","09/12/2022 16:01:00",0.00141,"mg/L",24.66533,-82.374,0.69
"...23608","FIU_WQMP","290-W","09/01/2022 14:19:00",0.00141,"mg/L",24.86267,-81.21623,0.633
"...23609","FIU_WQMP","505-W","09/01/2022 18:47:00",0.00141,"mg/L",24.71208,-81.10071,0.671
"...23610","FIU_WQMP","275-W","09/13/2022 13:08:00",0.00141,"mg/L",24.52143,-81.74422,0.678
"...23611","FIU_WQMP","295-W","06/13/2022 11:06:00",0.00069,"mg/L",24.85163,-81.35123,0.685
"...23612","FIU_WQMP","220-W","08/29/2022 14:56:00",0.00141,"mg/L",25.11355,-80.37342,0.672
"...23613","FIU_WQMP","226-W","08/29/2022 14:00:00",0.00141,"mg/L",25.0084,-80.50148,0.691
"...23614","FIU_WQMP","280-W","06/28/2022 13:23:00",0.00069,"mg/L",24.45363,-81.84365,0.712
"...23615","FIU_WQMP","509-W","09/25/2015 15:23:00",0.00127,"mg/L",24.5523,-81.7494,0.65
"...23616","FIU_WQMP","254-W","09/23/2015 13:24:00",0.00093,"mg/L",24.65792,-81.26502,0.67
"...23617","FIU_WQMP","506-W","09/17/2015 11:24:00",0.00332,"mg/L",24.65941,-81.38327,0.66
"...23618","FIU_WQMP","507-W","09/24/2015 10:43:00",0.00164,"mg/L",24.69309,-81.35463,0.67
"...23619","FIU_WQMP","285-W","02/28/2022 14:02:00",0.00068,"mg/L",24.80998,-80.92028,0.74
"...23620","FIU_WQMP","239-W","02/18/2022 12:54:00",0.00068,"mg/L",24.80223,-80.7162,0.74
"...23621","FIU_WQMP","256-W","06/07/2022 10:30:00",0.00069,"mg/L",24.58497,-81.23408,0.722
"...23622","FIU_WQMP","501-W","02/18/2022 08:12:00",0.00068,"mg/L",25.11053,-80.43421,0.66
"...23623","FIU_WQMP","219-W","06/09/2022 12:22:00",0.00069,"mg/L",25.142,-80.258,0.731
"...23624","FIU_WQMP","401-W","08/26/2022 13:58:00",0.00141,"mg/L",24.853,-80.622,0.699
"...23625","FIU_WQMP","241-W","09/23/2015 16:42:00",0.00093,"mg/L",24.80247,-80.8089,0.67
"...23626","FIU_WQMP","268-W","06/28/2022 15:32:00",0.00069,"mg/L",24.58782,-81.57698,0.752
"...23627","FIU_WQMP","276-W","01/25/2022 13:44:00",0.00068,"mg/L",24.47538,-81.73742,0.68
"...23628","FIU_WQMP","232-W","02/18/2022 14:15:00",0.00068,"mg/L",24.92703,-80.59852,0.71
"...23629","FIU_WQMP","212-W","02/21/2022 10:12:00",0.00068,"mg/L",25.29452,-80.24542,0.68
"...23630","FIU_WQMP","314-W","01/26/2022 13:06:00",0.00068,"mg/L",24.75043,-81.43578,0.69
"...23631","FIU_WQMP","247-W","06/11/2022 17:34:00",0.00069,"mg/L",24.71318,-81.01115,0.63
"...23632","FIU_WQMP","238-W","08/29/2022 12:07:00",0.00141,"mg/L",24.83442,-80.74683,0.686
"...23633","FIU_WQMP","315-W","05/19/2022 13:48:00",0.00069,"mg/L",24.63325,-81.82827,0.65
"...23634","FIU_WQMP","216-W","09/02/2015 13:09:00",0.00113,"mg/L",25.22,-80.217,0.66
"...23635","FIU_WQMP","219-W","09/02/2015 12:14:00",0.00125,"mg/L",25.142,-80.258,0.66
"...23636","FIU_WQMP","314-W","09/24/2015 15:11:00",0.00093,"mg/L",24.75043,-81.43578,0.66
"...23637","FIU_WQMP","335-W","09/13/2015 14:12:00",0.00133,"mg/L",24.46083,-82.38317,0.66
"...23638","FIU_WQMP","502-W","02/18/2022 14:06:00",0.00068,"mg/L",24.9265,-80.62067,0.72
"...23639","FIU_WQMP","207-W","05/16/2022 09:56:00",0.00069,"mg/L",25.36443,-80.21508,0.67
"...23640","FIU_WQMP","253-W","09/08/2022 11:57:00",0.00141,"mg/L",24.64537,-81.30723,0.662
"...23641","FIU_WQMP","506-W","09/08/2022 12:26:00",0.00141,"mg/L",24.65941,-81.38327,0.689
"...23642","FIU_WQMP","296-W","06/13/2022 10:36:00",0.0013,"mg/L",24.79152,-81.28908,0.691
"...23643","FIU_WQMP","322-W","06/18/2022 07:27:00",0.00069,"mg/L",24.45833,-81.98167,0.696
"...23644","FIU_WQMP","281-W","06/18/2022 07:00:00",0.00069,"mg/L",24.495,-81.89167,0.697
"...23645","FIU_WQMP","324-W","09/13/2015 17:59:00",0.00215,"mg/L",24.65333,-82.15833,0.69
"...23646","FIU_WQMP","302-W","09/24/2015 12:03:00",0.00143,"mg/L",24.80128,-81.48227,0.66
"...23647","FIU_WQMP","301-W","01/26/2022 13:32:00",0.00068,"mg/L",24.77258,-81.39665,0.68
"...23648","FIU_WQMP","214-W","05/18/2022 11:40:00",0.00069,"mg/L",25.2462,-80.29918,0.69
"...23649","FIU_WQMP","402-W","08/23/2022 14:58:00",0.00141,"mg/L",24.63,-81.112,0.769
"...23650","FIU_WQMP","269-W","09/08/2022 13:26:00",0.00141,"mg/L",24.55943,-81.55955,0.618
"...23651","FIU_WQMP","302-W","06/13/2022 11:35:00",0.00069,"mg/L",24.80128,-81.48227,0.66
"...23652","FIU_WQMP","509-W","05/19/2022 11:24:00",0.00069,"mg/L",24.5523,-81.7494,0.66
"...23653","FIU_WQMP","207-W","08/31/2022 12:52:00",0.00141,"mg/L",25.36443,-80.21508,0.666
"...23654","FIU_WQMP","310-W","09/25/2015 12:32:00",0.0011,"mg/L",24.65752,-81.63265,0.67
"...23655","FIU_WQMP","256-W","02/07/2022 11:12:00",0.00068,"mg/L",24.58497,-81.23408,0.68
"...23656","FIU_WQMP","249-W","08/23/2022 14:16:00",0.00141,"mg/L",24.675,-80.9583,0.695
"...23657","FIU_WQMP","501-W","05/16/2022 08:37:00",0.00069,"mg/L",25.11053,-80.43421,0.71
"...23658","FIU_WQMP","337-W","09/13/2015 15:35:00",0.00112,"mg/L",24.59133,-82.58783,0.69
"...23659","FIU_WQMP","402-W","09/23/2015 11:08:00",0.00093,"mg/L",24.63,-81.112,0.65
"...23660","FIU_WQMP","322-W","09/13/2015 11:36:00",0.00294,"mg/L",24.45833,-81.98167,0.67
"...23661","FIU_WQMP","250-W","02/08/2022 11:39:00",0.00068,"mg/L",24.69193,-81.18245,0.65
"...23662","FIU_WQMP","253-W","06/07/2022 10:53:00",0.00069,"mg/L",24.64537,-81.30723,0.656
"...23663","FIU_WQMP","228-W","06/09/2022 15:10:00",0.00069,"mg/L",24.97667,-80.45,0.684
"...23664","FIU_WQMP","281-W","09/12/2022 12:24:00",0.00141,"mg/L",24.495,-81.89167,0.685
"...23665","FIU_WQMP","296-W","09/01/2022 15:03:00",0.00141,"mg/L",24.79152,-81.28908,0.665
"...23666","FIU_WQMP","307-W","06/13/2022 12:14:00",0.00069,"mg/L",24.72503,-81.52052,0.657
"...23667","FIU_WQMP","217-W","08/29/2022 15:16:00",0.00141,"mg/L",25.17332,-80.33985,0.79
"...23668","FIU_WQMP","227-W","08/29/2022 13:49:00",0.00141,"mg/L",25.00167,-80.4749,0.93
"...23669","FIU_WQMP","401-W","09/01/2015 14:27:00",0.00205,"mg/L",24.853,-80.622,0.69
"...23670","FIU_WQMP","255-W","09/23/2015 13:04:00",0.00112,"mg/L",24.62168,-81.24308,0.67
"...23671","FIU_WQMP","278-W","01/25/2022 11:11:00",0.00068,"mg/L",24.49862,-81.81895,0.65
"...23672","FIU_WQMP","290-W","02/28/2022 12:26:00",0.00068,"mg/L",24.86267,-81.21623,0.71
"...23673","FIU_WQMP","235-W","02/18/2022 12:28:00",0.00068,"mg/L",24.87123,-80.66865,0.68
"...23674","FIU_WQMP","254-W","06/07/2022 09:50:00",0.00069,"mg/L",24.65792,-81.26502,0.751
"...23675","FIU_WQMP","505-W","02/28/2022 13:24:00",0.00068,"mg/L",24.71208,-81.10071,0.68
"...23676","FIU_WQMP","242-W","06/11/2022 18:28:00",0.00069,"mg/L",24.7915,-80.81225,0.691
"...23677","FIU_WQMP","325-W","03/17/2022 10:13:00",0.00068,"mg/L",24.54167,-82.1,0.72
"...23678","FIU_WQMP","333-W","09/12/2022 15:03:00",0.00141,"mg/L",24.57717,-82.49133,0.698
"...23679","FIU_WQMP","301-W","09/01/2022 17:31:00",0.00141,"mg/L",24.77258,-81.39665,0.667
"...23680","FIU_WQMP","282-W","06/13/2022 08:11:00",0.00069,"mg/L",24.86667,-80.885,0.676
"...23681","FIU_WQMP","504-W","09/23/2015 14:55:00",0.0017,"mg/L",24.72254,-81.04338,0.66
"...23682","FIU_WQMP","301-W","09/24/2015 11:19:00",0.0035,"mg/L",24.77258,-81.39665,0.65
"...23683","FIU_WQMP","276-W","09/14/2015 13:50:00",0.00267,"mg/L",24.47538,-81.73742,0.67
"...23684","FIU_WQMP","200-W","02/19/2022 09:50:00",0.00068,"mg/L",25.59,-80.1,0.74
"...23685","FIU_WQMP","332-W","03/17/2022 11:32:00",0.00068,"mg/L",24.5355,-82.36733,0.66
"...23686","FIU_WQMP","210-W","05/16/2022 12:29:00",0.00069,"mg/L",25.325,-80.1636,0.66
"...23687","FIU_WQMP","254-W","09/08/2022 11:47:00",0.00141,"mg/L",24.65792,-81.26502,0.667
"...23688","FIU_WQMP","500-W","08/29/2022 14:39:00",0.00141,"mg/L",25.08535,-80.43346,0.703
"...23689","FIU_WQMP","238-W","09/23/2015 17:19:00",0.00093,"mg/L",24.83442,-80.74683,0.67
"...23690","FIU_WQMP","206-W","08/31/2022 14:34:00",0.00141,"mg/L",25.41497,-80.143,0.679
"...23691","FIU_WQMP","317-W","05/19/2022 14:19:00",0.00069,"mg/L",24.575,-81.78833,0.67
"...23692","FIU_WQMP","285-W","06/13/2022 16:15:00",0.00069,"mg/L",24.80998,-80.92028,0.689
"...23693","FIU_WQMP","275-W","09/14/2015 12:06:00",0.0026,"mg/L",24.52143,-81.74422,0.67
"...23694","FIU_WQMP","232-W","09/01/2015 12:53:00",0.00254,"mg/L",24.92703,-80.59852,0.68
"...23695","FIU_WQMP","249-W","09/23/2015 10:14:00",0.00093,"mg/L",24.675,-80.9583,0.65
"...23696","FIU_WQMP","249-W","06/11/2022 14:26:00",0.00069,"mg/L",24.675,-80.9583,0.668
"...23697","FIU_WQMP","501-W","08/29/2022 10:11:00",0.00141,"mg/L",25.11053,-80.43421,0.699
"...23698","FIU_WQMP","232-W","08/29/2022 13:04:00",0.00141,"mg/L",24.92703,-80.59852,0.884
"...23699","FIU_WQMP","503-W","05/27/2022 13:05:00",0.00069,"mg/L",24.9205,-80.63477,0.66
"...23700","FIU_WQMP","210-W","08/31/2022 14:55:00",0.00141,"mg/L",25.325,-80.1636,0.699
"...23701","FIU_WQMP","218-W","08/26/2022 10:56:00",0.00141,"mg/L",25.15897,-80.29455,0.718
"...23702","FIU_WQMP","333-W","06/18/2022 09:46:00",0.00069,"mg/L",24.57717,-82.49133,0.666
"...23703","FIU_WQMP","225-W","09/02/2015 09:59:00",0.00093,"mg/L",25.017,-80.3674,0.68
"...23704","FIU_WQMP","252-W","02/08/2022 11:14:00",0.00068,"mg/L",24.60693,-81.15442,0.74
"...23705","FIU_WQMP","291-W","02/28/2022 12:42:00",0.00068,"mg/L",24.81682,-81.14678,0.68
"...23706","FIU_WQMP","214-W","02/21/2022 10:41:00",0.00068,"mg/L",25.2462,-80.29918,0.65
"...23707","FIU_WQMP","506-W","02/07/2022 14:14:00",0.00068,"mg/L",24.65941,-81.38327,0.72
"...23708","FIU_WQMP","244-W","06/11/2022 18:12:00",0.00069,"mg/L",24.79333,-80.86333,0.675
"...23709","FIU_WQMP","328-W","09/12/2022 13:48:00",0.00146,"mg/L",24.454,-82.224,0.776
"...23710","FIU_WQMP","255-W","09/08/2022 17:02:00",0.00141,"mg/L",24.62168,-81.24308,0.665
"...23711","FIU_WQMP","502-W","08/29/2022 12:49:00",0.00141,"mg/L",24.9265,-80.62067,0.73
"...23712","FIU_WQMP","281-W","09/13/2015 10:52:00",0.0035,"mg/L",24.495,-81.89167,0.67
"...23713","FIU_WQMP","235-W","08/29/2022 12:29:00",0.00141,"mg/L",24.87123,-80.66865,0.679
"...23714","FIU_WQMP","504-W","06/11/2022 17:14:00",0.00069,"mg/L",24.72254,-81.04338,0.692
"...23715","FIU_WQMP","325-W","06/19/2022 11:11:00",0.00069,"mg/L",24.54167,-82.1,0.698
"...23716","FIU_WQMP","231-W","09/02/2015 08:51:00",0.00319,"mg/L",24.925,-80.503,0.65
"...23717","FIU_WQMP","259-W","09/17/2015 14:32:00",0.00344,"mg/L",24.57037,-81.32167,0.67
"...23718","FIU_WQMP","220-W","02/21/2022 11:21:00",0.00068,"mg/L",25.11355,-80.37342,0.7
"...23719","FIU_WQMP","316-W","02/22/2022 13:47:00",0.00068,"mg/L",24.58577,-81.8024,0.66
"...23720","FIU_WQMP","319-W","03/17/2022 14:11:00",0.00068,"mg/L",24.629,-82.07133,0.73
"...23721","FIU_WQMP","271-W","01/25/2022 12:39:00",0.00068,"mg/L",24.55667,-81.66667,0.72
"...23722","FIU_WQMP","247-W","02/08/2022 13:05:00",0.00068,"mg/L",24.71318,-81.01115,0.67
"...23723","FIU_WQMP","325-W","06/19/2022 11:11:00",0.00069,"mg/L",24.54167,-82.1,0.698
"...23724","FIU_WQMP","267-W","02/07/2022 12:30:00",0.00068,"mg/L",24.53008,-81.4873,0.69
"...23725","FIU_WQMP","312-W","02/22/2022 13:10:00",0.00068,"mg/L",24.65978,-81.76343,0.72
"...23726","FIU_WQMP","237-W","06/11/2022 12:15:00",0.00102,"mg/L",24.83265,-80.64907,0.656
"...23727","FIU_WQMP","325-W","09/12/2022 13:15:00",0.00141,"mg/L",24.54167,-82.1,0.703
"...23728","FIU_WQMP","266-W","06/28/2022 15:52:00",0.00069,"mg/L",24.61105,-81.50527,0.714
"...23729","FIU_WQMP","215-W","02/21/2022 10:32:00",0.00068,"mg/L",25.23667,-80.28897,0.67
"...23730","FIU_WQMP","288-W","06/13/2022 09:13:00",0.00078,"mg/L",24.88333,-81.08333,0.671
"...23731","FIU_WQMP","264-W","06/09/2022 15:36:00",0.00069,"mg/L",24.94677,-80.45947,0.89
"...23732","FIU_WQMP","294-W","09/01/2022 18:21:00",0.00141,"mg/L",24.7555,-81.17218,0.696
"...23733","FIU_WQMP","508-W","02/22/2022 11:24:00",0.00068,"mg/L",24.57375,-81.76014,0.73
"...23734","FIU_WQMP","227-W","09/01/2015 11:14:00",0.00298,"mg/L",25.00167,-80.4749,0.66
"...23735","FIU_WQMP","269-W","09/17/2015 12:34:00",0.00093,"mg/L",24.55943,-81.55955,0.69
"...23736","FIU_WQMP","246-W","02/08/2022 09:43:00",0.00068,"mg/L",24.71317,-80.85813,0.76
"...23737","FIU_WQMP","224-W","06/09/2022 14:30:00",0.00069,"mg/L",25.03082,-80.39527,0.719
"...23738","FIU_WQMP","403-W","01/25/2022 13:23:00",0.00068,"mg/L",24.483,-81.7,0.69
"...23739","FIU_WQMP","403-W","09/14/2015 12:37:00",0.00093,"mg/L",24.483,-81.7,0.74
"...23740","FIU_WQMP","214-W","09/02/2015 14:31:00",0.0011,"mg/L",25.2462,-80.29918,0.68
"...23741","FIU_WQMP","276-W","09/13/2022 13:21:00",0.00141,"mg/L",24.47538,-81.73742,0.666
"...23742","FIU_WQMP","315-W","09/25/2015 13:47:00",0.00093,"mg/L",24.63325,-81.82827,0.66
"...23743","FIU_WQMP","228-W","09/02/2015 09:30:00",0.00285,"mg/L",24.97667,-80.45,0.65
"...23744","FIU_WQMP","284-W","06/13/2022 08:33:00",0.00069,"mg/L",24.87667,-80.95833,0.687
"...23745","FIU_WQMP","505-W","09/08/2015 17:30:00",0.00192,"mg/L",24.71208,-81.10071,0.66
"...23746","FIU_WQMP","504-W","08/23/2022 16:12:00",0.00141,"mg/L",24.72254,-81.04338,0.679
"...23747","FIU_WQMP","272-W","09/08/2022 14:42:00",0.00141,"mg/L",24.50548,-81.65433,0.667
"...23748","FIU_WQMP","213-W","08/31/2022 15:17:00",0.00141,"mg/L",25.26312,-80.18773,0.709
"...23749","FIU_WQMP","241-W","08/23/2022 13:01:00",0.00141,"mg/L",24.80247,-80.8089,0.674
"...23750","FIU_WQMP","276-W","06/28/2022 12:54:00",0.00069,"mg/L",24.47538,-81.73742,0.794
"...23751","FIU_WQMP","227-W","02/21/2022 12:10:00",0.00068,"mg/L",25.00167,-80.4749,0.71
"...23752","FIU_WQMP","217-W","05/18/2022 12:25:00",0.00069,"mg/L",25.17332,-80.33985,0.65
"...23753","FIU_WQMP","213-W","08/31/2022 15:17:00",0.00141,"mg/L",25.26312,-80.18773,0.709
"...23754","FIU_WQMP","295-W","09/24/2015 16:01:00",0.00291,"mg/L",24.85163,-81.35123,0.67
"...23755","FIU_WQMP","212-W","08/29/2022 16:08:00",0.00141,"mg/L",25.29452,-80.24542,0.865
"...23756","FIU_WQMP","211-W","08/29/2022 16:18:00",0.00141,"mg/L",25.30788,-80.26165,0.795
"...23757","FIU_WQMP","278-W","06/28/2022 13:42:00",0.00069,"mg/L",24.49862,-81.81895,0.74
"...23758","FIU_WQMP","239-W","06/11/2022 13:04:00",0.00069,"mg/L",24.80223,-80.7162,0.668
"...23759","FIU_WQMP","337-W","06/18/2022 10:13:00",0.00069,"mg/L",24.59133,-82.58783,0.754
"...23760","FIU_WQMP","503-W","09/01/2015 15:25:00",0.00381,"mg/L",24.9205,-80.63477,0.65
"...23761","FIU_WQMP","228-W","02/18/2022 11:01:00",0.00068,"mg/L",24.97667,-80.45,0.66
"...23762","FIU_WQMP","310-W","02/22/2022 12:36:00",0.00068,"mg/L",24.65752,-81.63265,0.67
"...23763","FIU_WQMP","332-W","09/12/2022 14:37:00",0.00141,"mg/L",24.5355,-82.36733,0.722
"...23764","FIU_WQMP","206-W","09/03/2015 13:24:00",0.00093,"mg/L",25.41497,-80.143,0.66
"...23765","FIU_WQMP","235-W","09/01/2015 13:13:00",0.00229,"mg/L",24.87123,-80.66865,0.66
"...23766","FIU_WQMP","209-W","05/19/2022 12:01:00",0.00069,"mg/L",24.5857,-81.72272,0.65
"...23767","FIU_WQMP","503-W","02/18/2022 13:48:00",0.00068,"mg/L",24.9205,-80.63477,0.66
"...23768","FIU_WQMP","270-W","02/07/2022 12:54:00",0.00068,"mg/L",24.52162,-81.56432,0.7
"...23769","FIU_WQMP","272-W","01/25/2022 13:03:00",0.00068,"mg/L",24.50548,-81.65433,0.68
"...23770","FIU_WQMP","333-W","03/17/2022 11:59:00",0.00068,"mg/L",24.57717,-82.49133,0.66
"...23771","FIU_WQMP","200-W","05/16/2022 11:06:00",0.00069,"mg/L",25.59,-80.1,0.74
"...23772","FIU_WQMP","235-W","05/27/2022 12:05:00",0.00069,"mg/L",24.87123,-80.66865,0.74
"...23773","FIU_WQMP","253-W","09/17/2015 10:52:00",0.00397,"mg/L",24.64537,-81.30723,0.67
"...23774","FIU_WQMP","500-W","05/18/2022 13:54:00",0.00069,"mg/L",25.08535,-80.43346,0.67
"...23775","FIU_WQMP","223-W","08/29/2022 14:28:00",0.00141,"mg/L",25.06018,-80.42312,0.776
"...23776","FIU_WQMP","215-W","09/02/2015 14:20:00",0.00184,"mg/L",25.23667,-80.28897,0.66
"...23777","FIU_WQMP","285-W","09/08/2015 13:13:00",0.00322,"mg/L",24.80998,-80.92028,0.65
"...23778","FIU_WQMP","310-W","09/13/2022 10:54:00",0.00141,"mg/L",24.65752,-81.63265,0.677
"...23779","FIU_WQMP","315-W","09/13/2022 09:54:00",0.00141,"mg/L",24.63325,-81.82827,0.647
"...23780","FIU_WQMP","314-W","06/13/2022 13:06:00",0.00069,"mg/L",24.75043,-81.43578,0.681
"...23781","FIU_WQMP","337-W","03/17/2022 12:18:00",0.00068,"mg/L",24.59133,-82.58783,0.71
"...23782","FIU_WQMP","259-W","02/07/2022 11:37:00",0.00068,"mg/L",24.57037,-81.32167,0.74
"...23783","FIU_WQMP","296-W","01/26/2022 10:54:00",0.00068,"mg/L",24.79152,-81.28908,0.68
"...23784","FIU_WQMP","294-W","06/13/2022 14:51:00",0.00069,"mg/L",24.7555,-81.17218,0.717
"...23785","FIU_WQMP","330-W","06/19/2022 08:40:00",0.00069,"mg/L",24.66533,-82.374,0.705
"...23786","FIU_WQMP","268-W","02/07/2022 13:25:00",0.00068,"mg/L",24.58782,-81.57698,0.66
"...23787","FIU_WQMP","250-W","09/23/2015 13:50:00",0.00316,"mg/L",24.69193,-81.18245,0.66
"...23788","FIU_WQMP","281-W","03/17/2022 09:23:00",0.00068,"mg/L",24.495,-81.89167,0.85
"...23789","FIU_WQMP","337-W","09/12/2022 15:23:00",0.00141,"mg/L",24.59133,-82.58783,0.703
"...23790","FIU_WQMP","266-W","09/08/2022 13:01:00",0.00141,"mg/L",24.61105,-81.50527,0.619
"...23791","FIU_WQMP","507-W","01/26/2022 13:52:00",0.00068,"mg/L",24.69309,-81.35463,0.66
"...23792","FIU_WQMP","259-W","02/07/2022 11:37:00",0.00068,"mg/L",24.57037,-81.32167,0.74
"...23793","FIU_WQMP","224-W","02/18/2022 10:35:00",0.00068,"mg/L",25.03082,-80.39527,0.71
"...23794","FIU_WQMP","229-W","02/21/2022 12:54:00",0.00068,"mg/L",24.95012,-80.56218,0.74
"...23795","FIU_WQMP","305-W","06/13/2022 11:54:00",0.00069,"mg/L",24.76852,-81.555,0.635
"...23796","FIU_WQMP","328-W","06/18/2022 08:13:00",0.00069,"mg/L",24.454,-82.224,0.703
"...23797","FIU_WQMP","270-W","06/28/2022 15:15:00",0.00069,"mg/L",24.52162,-81.56432,0.767
"...23798","FIU_WQMP","275-W","06/28/2022 14:10:00",0.00069,"mg/L",24.52143,-81.74422,0.691
"...23799","FIU_WQMP","287-W","09/08/2015 14:33:00",0.00271,"mg/L",24.84667,-81.00833,0.65
"...23800","FIU_WQMP","296-W","09/24/2015 16:28:00",0.00347,"mg/L",24.79152,-81.28908,0.65
"...23801","FIU_WQMP","278-W","01/25/2022 11:11:00",0.00068,"mg/L",24.49862,-81.81895,0.65
"...23802","FIU_WQMP","216-W","06/09/2022 11:47:00",0.00069,"mg/L",25.22,-80.217,0.697
"...23803","FIU_WQMP","213-W","02/19/2022 11:58:00",0.00068,"mg/L",25.26312,-80.18773,0.66
"...23804","FIU_WQMP","217-W","09/02/2015 14:56:00",0.00187,"mg/L",25.17332,-80.33985,0.66
"...23805","FIU_WQMP","209-W","09/13/2022 11:52:00",0.00141,"mg/L",24.5857,-81.72272,0.696
"...23806","FIU_WQMP","248-W","09/23/2015 15:35:00",0.00093,"mg/L",24.69167,-80.96667,0.67
"...23807","FIU_WQMP","228-W","08/26/2022 13:03:00",0.00141,"mg/L",24.97667,-80.45,0.67
"...23808","FIU_WQMP","243-W","02/08/2022 09:22:00",0.00068,"mg/L",24.745,-80.78333,0.67
"...23809","FIU_WQMP","291-W","09/01/2022 14:01:00",0.00141,"mg/L",24.81682,-81.14678,0.736
"...23810","FIU_WQMP","335-W","03/17/2022 11:10:00",0.00068,"mg/L",24.46083,-82.38317,0.66
"...23811","FIU_WQMP","254-W","02/07/2022 10:42:00",0.00068,"mg/L",24.65792,-81.26502,0.68
"...23812","FIU_WQMP","328-W","03/17/2022 10:44:00",0.00068,"mg/L",24.454,-82.224,0.73
"...23813","FIU_WQMP","272-W","06/28/2022 12:16:00",0.00069,"mg/L",24.50548,-81.65433,0.675
"...23814","FIU_WQMP","507-W","06/13/2022 14:04:00",0.00069,"mg/L",24.69309,-81.35463,0.658
"...23815","FIU_WQMP","312-W","05/19/2022 13:26:00",0.00069,"mg/L",24.65978,-81.76343,0.65
"...23816","FIU_WQMP","282-W","09/01/2022 12:56:00",0.00141,"mg/L",24.86667,-80.885,0.654
"...23817","FIU_WQMP","269-W","06/28/2022 11:37:00",0.00069,"mg/L",24.55943,-81.55955,0.685
"...23818","FIU_WQMP","224-W","02/18/2022 10:35:00",0.00068,"mg/L",25.03082,-80.39527,0.71
"...23819","FIU_WQMP","237-W","09/01/2015 14:03:00",0.00533,"mg/L",24.83265,-80.64907,0.67
"...23820","FIU_WQMP","319-W","06/19/2022 11:35:00",0.00069,"mg/L",24.629,-82.07133,0.683
"...23821","FIU_WQMP","259-W","09/17/2015 14:32:00",0.00188,"mg/L",24.57037,-81.32167,0.67
"...23822","FIU_WQMP","249-W","02/08/2022 10:08:00",0.00068,"mg/L",24.675,-80.9583,0.73
"...23823","FIU_WQMP","252-W","08/23/2022 15:16:00",0.00141,"mg/L",24.60693,-81.15442,0.787
"...23824","FIU_WQMP","335-W","09/12/2022 14:16:00",0.00141,"mg/L",24.46083,-82.38317,0.712
"...23825","FIU_WQMP","335-W","06/18/2022 08:48:00",0.00069,"mg/L",24.46083,-82.38317,0.7
"...23826","FIU_WQMP","200-W","08/31/2022 13:47:00",0.00141,"mg/L",25.59,-80.1,0.719
"...23827","FIU_WQMP","249-W","02/08/2022 10:08:00",0.00068,"mg/L",24.675,-80.9583,0.73
"...23828","FIU_WQMP","289-W","06/13/2022 15:50:00",0.00069,"mg/L",24.77775,-81.033,0.662
"...23829","FIU_WQMP","213-W","09/02/2015 13:50:00",0.00212,"mg/L",25.26312,-80.18773,0.68
"...23830","FIU_WQMP","273-W","09/14/2015 13:15:00",0.00236,"mg/L",24.4929,-81.6571,0.72
"...23831","FIU_WQMP","291-W","09/08/2015 16:07:00",0.00322,"mg/L",24.81682,-81.14678,0.68
"...23832","FIU_WQMP","206-W","02/19/2022 11:06:00",0.00068,"mg/L",25.41497,-80.143,0.65
"...23833","FIU_WQMP","248-W","08/23/2022 12:04:00",0.00141,"mg/L",24.69167,-80.96667,0.747
"...23834","FIU_WQMP","237-W","02/18/2022 12:28:00",0.00068,"mg/L",24.83265,-80.64907,0.78
"...23835","FIU_WQMP","318-W","06/19/2022 12:05:00",0.00069,"mg/L",24.65083,-81.90467,0.71
