"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...3407","DERM_BBWQ","BB17","04/05/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.9,"ug/L",25.802675,-80.1659703,0.1
"...3408","DERM_BBWQ","BBMB2","05/05/2022 11:00:00","Chlorophyll_a__free_of_pheophytin",1.58,"ug/L",25.80345,-80.145149,0.1
"...3409","DERM_BBWQ","BB10","06/06/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",4.57,"ug/L",25.8695722,-80.1438671,0.1
"...3410","DERM_BBWQ","BBMB4","05/05/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",2.58,"ug/L",25.846566,-80.127483,0.1
"...3411","DERM_BBWQ","BBOR1","06/08/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.3237,-80.3072,0.1
"...3412","DERM_BBWQ","BB18","06/07/2022 09:50:00","Chlorophyll_a__free_of_pheophytin",2.02,"ug/L",25.7868761,-80.1633701,0.1
"...3413","DERM_BBWQ","BBMB2","06/09/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",9.86,"ug/L",25.80345,-80.145149,0.1
"...3414","DERM_BBWQ","SK01","04/04/2022 11:20:00","Chlorophyll_a__free_of_pheophytin",2.3,"ug/L",25.9294714,-80.1503688,0.1
"...3415","DERM_BBWQ","BB50","06/08/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",0.83,"ug/L",25.2298977,-80.3767774,0.1
"...3416","DERM_BBWQ","BB15","04/04/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",0.7,"ug/L",25.8150757,-80.1752699,0.1
"...3417","DERM_BBWQ","BB50","04/06/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",0.46,"ug/L",25.2298977,-80.3767774,0.1
"...3418","DERM_BBWQ","BISC121","04/06/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",0.42,"ug/L",25.3549983,-80.291665,0.1
"...3419","DERM_BBWQ","BB08","04/07/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.88,"ug/L",25.86423333,-80.17096667,0.1
"...3420","DERM_BBWQ","BBMB3","06/09/2022 11:00:00","Chlorophyll_a__free_of_pheophytin",13.61,"ug/L",25.825666,-80.13375,0.1
"...3421","DERM_BBWQ","BB08","05/05/2022 09:40:00","Chlorophyll_a__free_of_pheophytin",1.48,"ug/L",25.86423333,-80.17096667,0.1
"...3422","DERM_BBWQ","BISC127","06/09/2022 09:40:00","Chlorophyll_a__free_of_pheophytin",0.7,"ug/L",25.6299983,-80.25,0.1
"...3423","DERM_BBWQ","AC01","04/04/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",2.62,"ug/L",25.9006722,-80.1443668,0.1
"...3424","DERM_BBWQ","BBMB3","05/05/2022 10:35:00","Chlorophyll_a__free_of_pheophytin",1.11,"ug/L",25.825666,-80.13375,0.1
"...3425","DERM_BBWQ","BS01","06/06/2022 10:05:00","Chlorophyll_a__free_of_pheophytin",5.29,"ug/L",25.8720738,-80.1647689,0.1
"...3426","DERM_BBWQ","BISC122","05/04/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",0.24,"ug/L",25.4133316,-80.295,0.1
"...3427","DERM_BBWQ","LR01","06/06/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",1.77,"ug/L",25.8451746,-80.1733678,0.1
"...3428","DERM_BBWQ","BB26","06/07/2022 08:40:00","Chlorophyll_a__free_of_pheophytin",1.99,"ug/L",25.747777,-80.1850708,0.1
"...3429","DERM_BBWQ","MR01","06/07/2022 10:40:00","Chlorophyll_a__free_of_pheophytin",1.83,"ug/L",25.770035,-80.1915094,0.1
"...3430","DERM_BBWQ","SP01","05/05/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",1.16,"ug/L",25.6583676,-80.2659342,0.1
"...3431","DERM_BBWQ","BB39A","05/04/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",0.28,"ug/L",25.5264328,-80.3070577,0.1
"...3432","DERM_BBWQ","CD01A","06/09/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",2.38,"ug/L",25.95683333,-80.43063333,0.1
"...3433","DERM_BBWQ","BB04","06/06/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",5,"ug/L",25.917671,-80.1257684,0.1
"...3434","DERM_BBWQ","BB39A","06/08/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",0.32,"ug/L",25.5264328,-80.3070577,0.1
"...3435","DERM_BBWQ","BBMB4","04/07/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.846566,-80.127483,0.1
"...3436","DERM_BBWQ","BBMB1","05/03/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.7,"ug/L",25.4659,-80.38429,0.1
"...3437","DERM_BBWQ","BB47","06/08/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.3367944,-80.3200766,0.1
"...3438","DERM_BBWQ","BB31","04/07/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",0.34,"ug/L",25.6937801,-80.2075693,0.1
"...3439","DERM_BBWQ","BB10","04/04/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",0.59,"ug/L",25.8695722,-80.1438671,0.1
"...3440","DERM_BBWQ","BBOR2","06/08/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.86,"ug/L",25.2963,-80.3255,0.1
"...3441","DERM_BBWQ","BB13A","10/03/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",2.89,"ug/L",25.84363213,-80.16884056,0.1
"...3442","DERM_BBWQ","BB39A","09/14/2022 12:00:00","Chlorophyll_a__free_of_pheophytin",0.31,"ug/L",25.5264328,-80.3070577,0.1
"...3443","DERM_BBWQ","BBMB2","08/11/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",1.03,"ug/L",25.80345,-80.145149,0.1
"...3444","DERM_BBWQ","BB47","10/05/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.3367944,-80.3200766,0.1
"...3445","DERM_BBWQ","BB47","07/13/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.3367944,-80.3200766,0.1
"...3446","DERM_BBWQ","BB28","08/09/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",0.59,"ug/L",25.7291777,-80.1602691,0.1
"...3447","DERM_BBWQ","BISC127","08/11/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.39,"ug/L",25.6299983,-80.25,0.1
"...3448","DERM_BBWQ","AC01","09/12/2022 11:20:00","Chlorophyll_a__free_of_pheophytin",2.48,"ug/L",25.9006722,-80.1443668,0.1
"...3449","DERM_BBWQ","BBOR1","07/13/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",0.78,"ug/L",25.3237,-80.3072,0.1
"...3450","DERM_BBWQ","BB04","11/14/2022 11:45:00","Chlorophyll_a__free_of_pheophytin",3.01,"ug/L",25.917671,-80.1257684,0.1
"...3451","DERM_BBWQ","BB18","11/15/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",1.29,"ug/L",25.7868761,-80.1633701,0.1
"...3452","DERM_BBWQ","BB32","11/17/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",0.63,"ug/L",25.68568,-80.1835687,0.1
"...3453","DERM_BBWQ","BB50","08/10/2022 10:05:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.2298977,-80.3767774,0.1
"...3454","DERM_BBWQ","BB09","07/11/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",0.97,"ug/L",25.871374,-80.1550667,0.1
"...3455","DERM_BBWQ","BB15A","07/14/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",1.6,"ug/L",25.81507571,-80.1752699,0.1
"...3456","DERM_BBWQ","BB50","10/05/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",1.43,"ug/L",25.2298977,-80.3767774,0.1
"...3457","DERM_BBWQ","BBOR2","10/05/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.2963,-80.3255,0.1
"...3458","DERM_BBWQ","BB22","07/12/2022 09:00:00","Chlorophyll_a__free_of_pheophytin",0.56,"ug/L",25.7562781,-80.1742698,0.1
"...3459","DERM_BBWQ","CD01A","10/06/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.95683333,-80.43063333,0.1
"...3460","DERM_BBWQ","BB22","09/13/2022 09:00:00","Chlorophyll_a__free_of_pheophytin",0.4,"ug/L",25.7562781,-80.1742698,0.1
"...3461","DERM_BBWQ","BBMB3","07/14/2022 10:45:00","Chlorophyll_a__free_of_pheophytin",4.24,"ug/L",25.825666,-80.13375,0.1
"...3462","DERM_BBWQ","BB15A","10/06/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",6.27,"ug/L",25.81507571,-80.1752699,0.1
"...3463","DERM_BBWQ","BB51","08/10/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",0.45,"ug/L",25.251496,-80.4140785,0.1
"...3464","DERM_BBWQ","BBMB4","08/11/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",3.57,"ug/L",25.846566,-80.127483,0.1
"...3465","DERM_BBWQ","BBMB4","11/17/2022 11:00:00","Chlorophyll_a__free_of_pheophytin",8.93,"ug/L",25.846566,-80.127483,0.1
"...3466","DERM_BBWQ","BB05A","07/11/2022 10:55:00","Chlorophyll_a__free_of_pheophytin",0.98,"ug/L",25.9017218,-80.1422694,0.1
"...3467","DERM_BBWQ","BB37","07/14/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",0.24,"ug/L",25.570684,-80.19177,0.1
"...3468","DERM_BBWQ","SK01","09/12/2022 12:35:00","Chlorophyll_a__free_of_pheophytin",2.48,"ug/L",25.9294714,-80.1503688,0.1
"...3469","DERM_BBWQ","BB15","11/14/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",1.55,"ug/L",25.8150757,-80.1752699,0.1
"...3470","DERM_BBWQ","BB31","10/06/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",1.31,"ug/L",25.6937801,-80.2075693,0.1
"...3471","DERM_BBWQ","AR03","08/10/2022 08:45:00","Chlorophyll_a__free_of_pheophytin",1.22,"ug/L",25.2890129,-80.4430649,0.1
"...3472","DERM_BBWQ","SK01","10/03/2022 12:05:00","Chlorophyll_a__free_of_pheophytin",11.43,"ug/L",25.9294714,-80.1503688,0.1
"...3473","DERM_BBWQ","BB17","09/13/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",0.79,"ug/L",25.802675,-80.1659703,0.1
"...3474","DERM_BBWQ","BB09","11/14/2022 10:55:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.871374,-80.1550667,0.1
"...3475","DERM_BBWQ","BB37","09/15/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",0.36,"ug/L",25.570684,-80.19177,0.1
"...3476","DERM_BBWQ","BB51","07/13/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",0.99,"ug/L",25.251496,-80.4140785,0.1
"...3477","DERM_BBWQ","BBOR2","07/13/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.48,"ug/L",25.2963,-80.3255,0.1
"...3478","DERM_BBWQ","BB25","11/15/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.98,"ug/L",25.7592763,-80.1450669,0.1
"...3479","DERM_BBWQ","BISC127","11/17/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.61,"ug/L",25.6299983,-80.25,0.1
"...3480","DERM_BBWQ","LR01","08/08/2022 11:05:00","Chlorophyll_a__free_of_pheophytin",3.43,"ug/L",25.8451746,-80.1733678,0.1
"...3481","DERM_BBWQ","BB37","11/17/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",0.63,"ug/L",25.570684,-80.19177,0.1
"...3482","DERM_BBWQ","BBMB1","07/12/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.38,"ug/L",25.4659,-80.38429,0.1
"...3483","DERM_BBWQ","BB37","10/06/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.570684,-80.19177,0.1
"...3484","DERM_BBWQ","BBMB1","10/04/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.4659,-80.38429,0.1
"...3485","DERM_BBWQ","BL01","10/05/2022 12:25:00","Chlorophyll_a__free_of_pheophytin",1.59,"ug/L",25.5360433,-80.3252712,0.1
"...3486","DERM_BBWQ","BB18","07/12/2022 09:40:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.7868761,-80.1633701,0.1
"...3487","DERM_BBWQ","BB18","08/09/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",0.98,"ug/L",25.7868761,-80.1633701,0.1
"...3488","DERM_BBWQ","BB39A","07/13/2022 10:55:00","Chlorophyll_a__free_of_pheophytin",0.4,"ug/L",25.5264328,-80.3070577,0.1
"...3489","DERM_BBWQ","SK01","07/11/2022 12:00:00","Chlorophyll_a__free_of_pheophytin",3.17,"ug/L",25.9294714,-80.1503688,0.1
"...3490","DERM_BBWQ","BB11","11/14/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",1.81,"ug/L",25.8464751,-80.1669677,0.1
"...3491","DERM_BBWQ","BB26","11/15/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.747777,-80.1850708,0.1
"...3492","DERM_BBWQ","CG01","11/17/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",1.24,"ug/L",25.7036788,-80.2472057,0.1
"...3493","DERM_BBWQ","BB02","08/08/2022 12:45:00","Chlorophyll_a__free_of_pheophytin",1.51,"ug/L",25.9448704,-80.1277678,0.1
"...3494","DERM_BBWQ","BBMB3","08/11/2022 10:30:00","Chlorophyll_a__free_of_pheophytin",2.76,"ug/L",25.825666,-80.13375,0.1
"...3495","DERM_BBWQ","BB32","08/11/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",0.71,"ug/L",25.68568,-80.1835687,0.1
"...3496","DERM_BBWQ","BB41","07/13/2022 10:35:00","Chlorophyll_a__free_of_pheophytin",0.37,"ug/L",25.4726881,-80.2844755,0.1
"...3497","DERM_BBWQ","BB48","07/13/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",1.38,"ug/L",25.308595,-80.3488753,0.1
"...3498","DERM_BBWQ","BISC101","09/14/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.4783316,-80.320831,0.1
"...3499","DERM_BBWQ","AC01","10/03/2022 10:45:00","Chlorophyll_a__free_of_pheophytin",4.2,"ug/L",25.9006722,-80.1443668,0.1
"...3500","DERM_BBWQ","BB32","10/06/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",1.22,"ug/L",25.68568,-80.1835687,0.1
"...3501","DERM_BBWQ","BBMB1","08/09/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",0.73,"ug/L",25.4659,-80.38429,0.1
"...3502","DERM_BBWQ","MR01","08/09/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",4.74,"ug/L",25.770035,-80.1915094,0.1
"...3503","DERM_BBWQ","SP01","11/17/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.7,"ug/L",25.6583676,-80.2659342,0.1
"...3504","DERM_BBWQ","BB47","09/14/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.52,"ug/L",25.3367944,-80.3200766,0.1
"...3505","DERM_BBWQ","BB51","10/05/2022 10:30:00","Chlorophyll_a__free_of_pheophytin",0.72,"ug/L",25.251496,-80.4140785,0.1
"...3506","DERM_BBWQ","BBOR1","09/14/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",0.73,"ug/L",25.3237,-80.3072,0.1
"...3507","DERM_BBWQ","CG01","08/11/2022 08:45:00","Chlorophyll_a__free_of_pheophytin",1.99,"ug/L",25.7036788,-80.2472057,0.1
"...3508","DERM_BBWQ","BB50","07/13/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.85,"ug/L",25.2298977,-80.3767774,0.1
"...3509","DERM_BBWQ","BBMB2","07/14/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",1.43,"ug/L",25.80345,-80.145149,0.1
"...3510","DERM_BBWQ","BBOR2","09/14/2022 09:50:00","Chlorophyll_a__free_of_pheophytin",0.45,"ug/L",25.2963,-80.3255,0.1
"...3511","DERM_BBWQ","BB17","11/15/2022 10:30:00","Chlorophyll_a__free_of_pheophytin",1.8,"ug/L",25.802675,-80.1659703,0.1
"...3512","DERM_BBWQ","BB34","08/11/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",0.87,"ug/L",25.6514821,-80.2590735,0.1
"...3513","DERM_BBWQ","BB04","08/08/2022 12:25:00","Chlorophyll_a__free_of_pheophytin",1.88,"ug/L",25.917671,-80.1257684,0.1
"...3514","DERM_BBWQ","BB47","11/16/2022 09:40:00","Chlorophyll_a__free_of_pheophytin",0.47,"ug/L",25.3367944,-80.3200766,0.1
"...3515","DERM_BBWQ","BB02","07/11/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",2.52,"ug/L",25.9448704,-80.1277678,0.1
"...3516","DERM_BBWQ","SP01","08/11/2022 09:05:00","Chlorophyll_a__free_of_pheophytin",0.87,"ug/L",25.6583676,-80.2659342,0.1
"...3517","DERM_BBWQ","CD01A","07/14/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.95683333,-80.43063333,0.1
"...3518","DERM_BBWQ","BB13A","11/14/2022 10:15:00","Chlorophyll_a__free_of_pheophytin",2.17,"ug/L",25.84363213,-80.16884056,0.1
"...3519","DERM_BBWQ","BB13A","09/12/2022 10:05:00","Chlorophyll_a__free_of_pheophytin",4.05,"ug/L",25.84363213,-80.16884056,0.1
"...3520","DERM_BBWQ","BB38","07/13/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",0.52,"ug/L",25.5196864,-80.2393748,0.1
"...3521","DERM_BBWQ","CD01A","11/17/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",0.54,"ug/L",25.95683333,-80.43063333,0.1
"...3522","DERM_BBWQ","BB02","09/12/2022 12:10:00","Chlorophyll_a__free_of_pheophytin",2.2,"ug/L",25.9448704,-80.1277678,0.1
"...3523","DERM_BBWQ","BB11","08/08/2022 10:45:00","Chlorophyll_a__free_of_pheophytin",4.56,"ug/L",25.8464751,-80.1669677,0.1
"...3524","DERM_BBWQ","AR03","09/14/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",1.48,"ug/L",25.2890129,-80.4430649,0.1
"...3525","DERM_BBWQ","BB38","10/05/2022 08:40:00","Chlorophyll_a__free_of_pheophytin",0.75,"ug/L",25.5196864,-80.2393748,0.1
"...3526","DERM_BBWQ","BISC101","10/05/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",0.35,"ug/L",25.4783316,-80.320831,0.1
"...3527","DERM_BBWQ","BB11","07/11/2022 09:35:00","Chlorophyll_a__free_of_pheophytin",1.19,"ug/L",25.8464751,-80.1669677,0.1
"...3528","DERM_BBWQ","SP01","07/14/2022 09:10:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.6583676,-80.2659342,0.1
"...3529","DERM_BBWQ","BB41","08/10/2022 11:00:00","Chlorophyll_a__free_of_pheophytin",0.38,"ug/L",25.4726881,-80.2844755,0.1
"...3530","DERM_BBWQ","BBMB4","07/14/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",5.31,"ug/L",25.846566,-80.127483,0.1
"...3531","DERM_BBWQ","BISC127","07/14/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",0.44,"ug/L",25.6299983,-80.25,0.1
"...3532","DERM_BBWQ","BBMB1","11/15/2022 09:55:00","Chlorophyll_a__free_of_pheophytin",1.03,"ug/L",25.4659,-80.38429,0.1
"...3533","DERM_BBWQ","BISC121","08/10/2022 09:00:00","Chlorophyll_a__free_of_pheophytin",0.4,"ug/L",25.3549983,-80.291665,0.1
"...3534","DERM_BBWQ","BB09","10/03/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",3.89,"ug/L",25.871374,-80.1550667,0.1
"...3535","DERM_BBWQ","BS01","10/03/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",4.57,"ug/L",25.8720738,-80.1647689,0.1
"...3536","DERM_BBWQ","BBMB3","09/15/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",2.17,"ug/L",25.825666,-80.13375,0.1
"...3537","DERM_BBWQ","BB18","09/13/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",0.64,"ug/L",25.7868761,-80.1633701,0.1
"...3538","DERM_BBWQ","CG01","07/14/2022 08:40:00","Chlorophyll_a__free_of_pheophytin",1.59,"ug/L",25.7036788,-80.2472057,0.1
"...3539","DERM_BBWQ","BB38","11/16/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.5196864,-80.2393748,0.1
"...3540","DERM_BBWQ","BB34","11/17/2022 09:20:00","Chlorophyll_a__free_of_pheophytin",0.58,"ug/L",25.6514821,-80.2590735,0.1
"...3541","DERM_BBWQ","BB02","10/03/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",6.41,"ug/L",25.9448704,-80.1277678,0.1
"...3542","DERM_BBWQ","BB15","09/12/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",0.94,"ug/L",25.8150757,-80.1752699,0.1
"...3543","DERM_BBWQ","BBKB1","09/15/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",0.65,"ug/L",25.69801,-80.17428,0.1
"...3544","DERM_BBWQ","BB34","10/06/2022 09:00:00","Chlorophyll_a__free_of_pheophytin",1.06,"ug/L",25.6514821,-80.2590735,0.1
"...3545","DERM_BBWQ","BB31","09/15/2022 08:50:00","Chlorophyll_a__free_of_pheophytin",0.44,"ug/L",25.6937801,-80.2075693,0.1
"...3546","DERM_BBWQ","BISC121","07/13/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",0.31,"ug/L",25.3549983,-80.291665,0.1
"...3547","DERM_BBWQ","BISC127","09/15/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",0.65,"ug/L",25.6299983,-80.25,0.1
"...3548","DERM_BBWQ","BB04","10/03/2022 11:15:00","Chlorophyll_a__free_of_pheophytin",3.89,"ug/L",25.917671,-80.1257684,0.1
"...3549","DERM_BBWQ","BB15","10/03/2022 08:40:00","Chlorophyll_a__free_of_pheophytin",1.73,"ug/L",25.8150757,-80.1752699,0.1
"...3550","DERM_BBWQ","BB41","11/16/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",0.3,"ug/L",25.4726881,-80.2844755,0.1
"...3551","DERM_BBWQ","BB41","10/05/2022 11:25:00","Chlorophyll_a__free_of_pheophytin",0.32,"ug/L",25.4726881,-80.2844755,0.1
"...3552","DERM_BBWQ","BISC122","07/13/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",0.29,"ug/L",25.4133316,-80.295,0.1
"...3553","DERM_BBWQ","BBOR2","08/10/2022 09:30:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.2963,-80.3255,0.1
"...3554","DERM_BBWQ","SK01","08/08/2022 13:05:00","Chlorophyll_a__free_of_pheophytin",2.54,"ug/L",25.9294714,-80.1503688,0.1
"...3555","DERM_BBWQ","BB34","07/14/2022 08:55:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.6514821,-80.2590735,0.1
"...3556","DERM_BBWQ","BB22","08/09/2022 09:15:00","Chlorophyll_a__free_of_pheophytin",0.77,"ug/L",25.7562781,-80.1742698,0.1
"...3557","DERM_BBWQ","BB31","07/14/2022 08:30:00","Chlorophyll_a__free_of_pheophytin",0.64,"ug/L",25.6937801,-80.2075693,0.1
"...3558","DERM_BBWQ","BB31","11/17/2022 08:45:00","Chlorophyll_a__free_of_pheophytin",0.79,"ug/L",25.6937801,-80.2075693,0.1
"...3559","DERM_BBWQ","BB17","07/12/2022 10:00:00","Chlorophyll_a__free_of_pheophytin",0.61,"ug/L",25.802675,-80.1659703,0.1
"...3560","DERM_BBWQ","BBMB1","09/13/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.46,"ug/L",25.4659,-80.38429,0.1
"...3561","DERM_BBWQ","BB08","07/14/2022 09:50:00","Chlorophyll_a__free_of_pheophytin",1.22,"ug/L",25.86423333,-80.17096667,0.1
"...3562","DERM_BBWQ","BB13A","07/11/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.53,"ug/L",25.84363213,-80.16884056,0.1
"...3563","DERM_BBWQ","BBMB2","10/06/2022 11:10:00","Chlorophyll_a__free_of_pheophytin",6.44,"ug/L",25.80345,-80.145149,0.1
"...3564","DERM_BBWQ","BB14","08/08/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",0.87,"ug/L",25.8300761,-80.1585673,0.1
"...3565","DERM_BBWQ","BB05A","11/14/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",2.62,"ug/L",25.9017218,-80.1422694,0.1
"...3566","DERM_BBWQ","SK01","11/14/2022 12:30:00","Chlorophyll_a__free_of_pheophytin",4.16,"ug/L",25.9294714,-80.1503688,0.1
"...3567","DERM_BBWQ","BB09","09/12/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",2.42,"ug/L",25.871374,-80.1550667,0.1
"...3568","DERM_BBWQ","MR01","09/13/2022 10:50:00","Chlorophyll_a__free_of_pheophytin",0.94,"ug/L",25.770035,-80.1915094,0.1
"...3569","DERM_BBWQ","BISC122","09/14/2022 11:10:00","Chlorophyll_a__free_of_pheophytin",0.43,"ug/L",25.4133316,-80.295,0.1
"...3570","DERM_BBWQ","BB11","12/05/2022 09:40:00","Chlorophyll_a__free_of_pheophytin",1.32,"ug/L",25.8464751,-80.1669677,0.1
"...3571","DERM_BBWQ","BISC101","12/07/2022 11:25:00","Chlorophyll_a__free_of_pheophytin",0.47,"ug/L",25.4783316,-80.320831,0.1
"...3572","DERM_BBWQ","BB05A","12/05/2022 11:30:00","Chlorophyll_a__free_of_pheophytin",1.37,"ug/L",25.9017218,-80.1422694,0.1
"...3573","DERM_BBWQ","BB15A","12/08/2022 09:15:00","Chlorophyll_a__free_of_pheophytin",1.53,"ug/L",25.81507571,-80.1752699,0.1
"...3574","DERM_BBWQ","BB02","12/05/2022 12:20:00","Chlorophyll_a__free_of_pheophytin",4.79,"ug/L",25.9448704,-80.1277678,0.1
"...3575","DERM_BBWQ","BB50","12/07/2022 10:10:00","Chlorophyll_a__free_of_pheophytin",0.63,"ug/L",25.2298977,-80.3767774,0.1
"...3576","DERM_BBWQ","BB15","12/05/2022 08:45:00","Chlorophyll_a__free_of_pheophytin",1.03,"ug/L",25.8150757,-80.1752699,0.1
"...3577","DERM_BBWQ","BB39A","12/07/2022 11:40:00","Chlorophyll_a__free_of_pheophytin",0.41,"ug/L",25.5264328,-80.3070577,0.1
"...3578","DERM_BBWQ","BB32","12/08/2022 10:45:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.68568,-80.1835687,0.1
"...3579","DERM_BBWQ","CG01","12/08/2022 08:50:00","Chlorophyll_a__free_of_pheophytin",0.54,"ug/L",25.7036788,-80.2472057,0.1
"...3580","DERM_BBWQ","BB37","12/08/2022 10:20:00","Chlorophyll_a__free_of_pheophytin",0.35,"ug/L",25.570684,-80.19177,0.1
"...3581","DERM_BBWQ","BB51","12/07/2022 10:25:00","Chlorophyll_a__free_of_pheophytin",0.39,"ug/L",25.251496,-80.4140785,0.1
"...3582","DERM_BBWQ","BB24","12/06/2022 09:45:00","Chlorophyll_a__free_of_pheophytin",0.95,"ug/L",25.7665764,-80.1405694,0.1
"...3583","DERM_BBWQ","BB04","12/05/2022 11:55:00","Chlorophyll_a__free_of_pheophytin",1.41,"ug/L",25.917671,-80.1257684,0.1
