"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...17716","DERM_BBWQ","BB38","10/06/2021 08:25:00",0.01,"mg/L",25.5196864,-80.2393748,0.5
"...17717","DERM_BBWQ","BB22","08/03/2021 08:50:00",0.011,"mg/L",25.7562781,-80.1742698,0.5
"...17718","DERM_BBWQ","BISC127","08/05/2021 09:55:00",0.014,"mg/L",25.6299983,-80.25,0.5
"...17719","DERM_BBWQ","BS10","10/04/2021 11:30:00",0.267,"mg/L",25.9187361,-80.3244952,0.5
"...17720","DERM_BBWQ","WC02","11/02/2021 09:08:00",0.113,"mg/L",25.7843109,-80.2104451,0.5
"...17721","DERM_BBWQ","MI03","12/08/2021 10:00:00",0.113,"mg/L",25.4894593,-80.3635494,0.5
"...17722","DERM_BBWQ","BB10","11/01/2021 10:29:00",0.01,"mg/L",25.8695722,-80.1438671,0.5
"...17723","DERM_BBWQ","CM02","11/02/2021 11:20:00",0.041,"mg/L",25.78348,-80.23984,0.5
"...17724","DERM_BBWQ","BB14","11/01/2021 09:04:00",0.01,"mg/L",25.8300761,-80.1585673,0.5
"...17725","DERM_BBWQ","BBKB1","09/16/2021 11:05:00",0.01,"mg/L",25.69801,-80.17428,0.5
"...17726","DERM_BBWQ","BB34","10/07/2021 09:05:00",0.013,"mg/L",25.6514821,-80.2590735,0.5
"...17727","DERM_BBWQ","LR06","11/01/2021 08:29:00",0.162,"mg/L",25.8539749,-80.1927698,0.5
"...17728","DERM_BBWQ","MR15","12/07/2021 10:25:00",0.144,"mg/L",25.8959808,-80.379429,0.5
"...17729","DERM_BBWQ","BB11","07/12/2021 09:45:00",0.032,"mg/L",25.8464751,-80.1669677,0.5
"...17730","DERM_BBWQ","SP08","09/16/2021 09:30:00",0.36,"mg/L",25.7154804,-80.3829744,0.5
"...17731","DERM_BBWQ","BB32","08/05/2021 10:35:00",0.019,"mg/L",25.68568,-80.1835687,0.5
"...17732","DERM_BBWQ","LR10","10/04/2021 09:35:00",2.416,"mg/L",25.8695563,-80.3387186,0.5
"...17733","DERM_BBWQ","WC02","12/07/2021 08:40:00",0.107,"mg/L",25.7843109,-80.2104451,0.5
"...17734","DERM_BBWQ","AC06","07/12/2021 10:00:00",0.858,"mg/L",25.9083837,-80.1636707,0.5
"...17735","DERM_BBWQ","BB41","11/03/2021 11:27:00",0.015,"mg/L",25.4726881,-80.2844755,0.5
"...17736","DERM_BBWQ","TM05","08/03/2021 08:30:00",0.253,"mg/L",25.7625448,-80.3202984,0.5
"...17737","DERM_BBWQ","BBMB3","11/04/2021 10:51:00",0.01,"mg/L",25.825666,-80.13375,0.5
"...17738","DERM_BBWQ","BL12","12/08/2021 08:35:00",0.137,"mg/L",25.6610226,-80.4306146,0.5
"...17739","DERM_BBWQ","BBMB2","12/09/2021 11:30:00",0.01,"mg/L",25.80345,-80.145149,0.5
"...17740","DERM_BBWQ","MI02","08/04/2021 09:30:00",0.053,"mg/L",25.4893605,-80.3473436,0.5
"...17741","DERM_BBWQ","MW05","08/04/2021 10:25:00",0.017,"mg/L",25.521443,-80.4435492,0.5
"...17742","DERM_BBWQ","BB37","07/15/2021 10:10:00",0.01,"mg/L",25.570684,-80.19177,0.5
"...17743","DERM_BBWQ","PR04A","09/15/2021 11:05:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...17744","DERM_BBWQ","BB15A","09/16/2021 08:30:00",0.01,"mg/L",25.81507571,-80.1752699,0.5
"...17745","DERM_BBWQ","BB24","10/05/2021 09:05:00",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...17746","DERM_BBWQ","MR07","12/07/2021 11:55:00",0.123,"mg/L",25.8072788,-80.2601771,0.5
"...17747","DERM_BBWQ","BB18","10/05/2021 09:25:00",0.01,"mg/L",25.7868761,-80.1633701,0.5
"...17748","DERM_BBWQ","SP01","10/07/2021 09:20:00",0.165,"mg/L",25.6583676,-80.2659342,0.5
"...17749","DERM_BBWQ","SP04","10/07/2021 10:30:00",0.209,"mg/L",25.6740799,-80.2840729,0.5
"...17750","DERM_BBWQ","OL03","08/02/2021 09:50:00",0.093,"mg/L",25.9637064,-80.1502022,0.5
"...17751","DERM_BBWQ","BISC122","11/03/2021 11:09:00",0.01,"mg/L",25.4133316,-80.295,0.5
"...17752","DERM_BBWQ","BB48","10/06/2021 09:40:00",0.02,"mg/L",25.308595,-80.3488753,0.5
"...17753","DERM_BBWQ","CG02A","08/05/2021 11:15:00",0.045,"mg/L",25.714687,-80.280868,0.5
"...17754","DERM_BBWQ","OL03","11/01/2021 10:07:00",0.111,"mg/L",25.9637064,-80.1502022,0.5
"...17755","DERM_BBWQ","AR03","12/08/2021 09:15:00",0.092,"mg/L",25.2890129,-80.4430649,0.5
"...17756","DERM_BBWQ","BBOR2","09/15/2021 09:35:00",0.04,"mg/L",25.2963,-80.3255,0.5
"...17757","DERM_BBWQ","FC03","12/08/2021 11:35:00",0.061,"mg/L",25.4480526,-80.3673826,0.5
"...17758","DERM_BBWQ","BB18","12/07/2021 09:45:00",0.01,"mg/L",25.7868761,-80.1633701,0.5
"...17759","DERM_BBWQ","CD02","10/07/2021 10:55:00",0.014,"mg/L",25.6111839,-80.3098744,0.5
"...17760","DERM_BBWQ","LR06","10/04/2021 08:50:00",0.235,"mg/L",25.8539749,-80.1927698,0.5
"...17761","DERM_BBWQ","BB04","10/04/2021 11:40:00",0.01,"mg/L",25.917671,-80.1257684,0.5
"...17762","DERM_BBWQ","FC03","08/04/2021 11:30:00",0.01,"mg/L",25.4480526,-80.3673826,0.5
"...17763","DERM_BBWQ","BB09","08/02/2021 10:25:00",0.01,"mg/L",25.871374,-80.1550667,0.5
"...17764","DERM_BBWQ","BBOR2","08/04/2021 09:30:00",0.016,"mg/L",25.2963,-80.3255,0.5
"...17765","DERM_BBWQ","BS04","09/13/2021 08:50:00",0.06,"mg/L",25.8740728,-80.1814691,0.5
"...17766","DERM_BBWQ","CD02","09/16/2021 10:50:00",0.02,"mg/L",25.6111839,-80.3098744,0.5
"...17767","DERM_BBWQ","MI03","11/03/2021 09:28:00",0.083,"mg/L",25.4894593,-80.3635494,0.5
"...17768","DERM_BBWQ","SP04","11/04/2021 09:53:00",0.239,"mg/L",25.6740799,-80.2840729,0.5
"...17769","DERM_BBWQ","SK05","12/06/2021 10:50:00",0.05,"mg/L",25.9596526,-80.2054001,0.5
"...17770","DERM_BBWQ","BBKB1","08/05/2021 10:50:00",0.021,"mg/L",25.69801,-80.17428,0.5
"...17771","DERM_BBWQ","BB50","07/14/2021 11:45:00",0.053,"mg/L",25.2298977,-80.3767774,0.5
"...17772","DERM_BBWQ","TM03A","07/13/2021 10:00:00",0.076,"mg/L",25.7937979,-80.2625108,0.5
"...17773","DERM_BBWQ","AR03","07/14/2021 08:35:00",0.016,"mg/L",25.2890129,-80.4430649,0.5
"...17774","DERM_BBWQ","MW04","07/14/2021 09:26:00",0.01,"mg/L",25.4712872,-80.3792762,0.5
"...17775","DERM_BBWQ","CM02","10/05/2021 11:50:00",0.074,"mg/L",25.78348,-80.23984,0.5
"...17776","DERM_BBWQ","SK05","09/13/2021 11:05:00",0.31,"mg/L",25.9596526,-80.2054001,0.5
"...17777","DERM_BBWQ","PR04A","10/06/2021 11:00:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...17778","DERM_BBWQ","BB02","10/04/2021 12:05:00",0.01,"mg/L",25.9448704,-80.1277678,0.5
"...17779","DERM_BBWQ","BB48","08/04/2021 09:40:00",0.038,"mg/L",25.308595,-80.3488753,0.5
"...17780","DERM_BBWQ","BL12","08/04/2021 08:30:00",0.24,"mg/L",25.6610226,-80.4306146,0.5
"...17781","DERM_BBWQ","PR04A","08/04/2021 10:45:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...17782","DERM_BBWQ","BB51","11/03/2021 10:29:00",0.057,"mg/L",25.251496,-80.4140785,0.5
"...17783","DERM_BBWQ","WC04","12/07/2021 09:20:00",0.292,"mg/L",25.7944234,-80.2214498,0.5
"...17784","DERM_BBWQ","MI02","12/08/2021 10:15:00",0.166,"mg/L",25.4893605,-80.3473436,0.5
"...17785","DERM_BBWQ","CG01","11/04/2021 08:58:00",0.01,"mg/L",25.7036788,-80.2472057,0.5
"...17786","DERM_BBWQ","BB15A","11/04/2021 09:26:00",0.01,"mg/L",25.81507571,-80.1752699,0.5
"...17787","DERM_BBWQ","BB05A","09/13/2021 11:30:00",0.02,"mg/L",25.9017218,-80.1422694,0.5
"...17788","DERM_BBWQ","BB32","12/09/2021 10:50:00",0.01,"mg/L",25.68568,-80.1835687,0.5
"...17789","DERM_BBWQ","AC06","09/13/2021 09:50:00",0.93,"mg/L",25.9083837,-80.1636707,0.5
"...17790","DERM_BBWQ","BB14","07/12/2021 09:15:00",0.01,"mg/L",25.8300761,-80.1585673,0.5
"...17791","DERM_BBWQ","CG01","09/16/2021 08:45:00",0.03,"mg/L",25.7036788,-80.2472057,0.5
"...17792","DERM_BBWQ","CM02","09/14/2021 10:50:00",0.05,"mg/L",25.78348,-80.23984,0.5
"...17793","DERM_BBWQ","BISC121","10/06/2021 08:50:00",0.01,"mg/L",25.3549983,-80.291665,0.5
"...17794","DERM_BBWQ","BB48","09/15/2021 09:45:00",0.03,"mg/L",25.308595,-80.3488753,0.5
"...17795","DERM_BBWQ","MR15","09/14/2021 10:10:00",0.13,"mg/L",25.8959808,-80.379429,0.5
"...17796","DERM_BBWQ","TM08","09/14/2021 09:25:00",0.21,"mg/L",25.761778,-80.4810792,0.5
"...17797","DERM_BBWQ","CD05","10/07/2021 11:15:00",0.01,"mg/L",25.6238368,-80.3436253,0.5
"...17798","DERM_BBWQ","BB50","11/03/2021 10:16:00",0.077,"mg/L",25.2298977,-80.3767774,0.5
"...17799","DERM_BBWQ","AC06","12/06/2021 09:55:00",0.844,"mg/L",25.9083837,-80.1636707,0.5
"...17800","DERM_BBWQ","TM08","12/07/2021 09:35:00",0.396,"mg/L",25.761778,-80.4810792,0.5
"...17801","DERM_BBWQ","BB08","12/09/2021 09:50:00",0.036,"mg/L",25.86423333,-80.17096667,0.5
"...17802","DERM_BBWQ","CD09","12/09/2021 09:25:00",0.01,"mg/L",25.6658803,-80.4086772,0.5
"...17803","DERM_BBWQ","PR08","12/08/2021 09:25:00",0.118,"mg/L",25.5870676,-80.5112166,0.5
"...17804","DERM_BBWQ","BB32","07/15/2021 10:30:00",0.017,"mg/L",25.68568,-80.1835687,0.5
"...17805","DERM_BBWQ","BB48","07/14/2021 11:25:00",0.02,"mg/L",25.308595,-80.3488753,0.5
"...17806","DERM_BBWQ","BISC121","09/15/2021 09:00:00",0.01,"mg/L",25.3549983,-80.291665,0.5
"...17807","DERM_BBWQ","BISC101","07/14/2021 10:05:00",0.01,"mg/L",25.4783316,-80.320831,0.5
"...17808","DERM_BBWQ","BL03","07/14/2021 11:15:00",0.015,"mg/L",25.5490482,-80.3481369,0.5
"...17809","DERM_BBWQ","BL12","09/15/2021 09:05:00",0.22,"mg/L",25.6610226,-80.4306146,0.5
"...17810","DERM_BBWQ","MR08","09/14/2021 11:10:00",0.12,"mg/L",25.8103755,-80.2642734,0.5
"...17811","DERM_BBWQ","WC02","09/14/2021 08:55:00",0.21,"mg/L",25.7843109,-80.2104451,0.5
"...17812","DERM_BBWQ","WC04","07/13/2021 09:10:00",0.24,"mg/L",25.7944234,-80.2214498,0.5
"...17813","DERM_BBWQ","MR01","10/05/2021 10:10:00",0.015,"mg/L",25.770035,-80.1915094,0.5
"...17814","DERM_BBWQ","CG01","12/09/2021 08:45:00",0.015,"mg/L",25.7036788,-80.2472057,0.5
"...17815","DERM_BBWQ","BB26","08/03/2021 08:40:00",0.026,"mg/L",25.747777,-80.1850708,0.5
"...17816","DERM_BBWQ","BBMB4","08/05/2021 09:35:00",0.01,"mg/L",25.846566,-80.127483,0.5
"...17817","DERM_BBWQ","FC03","10/06/2021 11:55:00",0.01,"mg/L",25.4480526,-80.3673826,0.5
"...17818","DERM_BBWQ","BB24","12/07/2021 09:20:00",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...17819","DERM_BBWQ","BB37","11/04/2021 10:31:00",0.01,"mg/L",25.570684,-80.19177,0.5
"...17820","DERM_BBWQ","BBMB4","10/07/2021 10:15:00",0.014,"mg/L",25.846566,-80.127483,0.5
"...17821","DERM_BBWQ","LR05","07/12/2021 08:25:00",0.182,"mg/L",25.8714828,-80.2341987,0.5
"...17822","DERM_BBWQ","PR04A","07/14/2021 11:00:00",0.02,"mg/L",25.536972,-80.3895984,0.5
"...17823","DERM_BBWQ","MW13","09/15/2021 10:20:00",0.08,"mg/L",25.5174877,-80.5425794,0.5
"...17824","DERM_BBWQ","BBOR2","12/08/2021 09:35:00",0.019,"mg/L",25.2963,-80.3255,0.5
"...17825","DERM_BBWQ","PR03","11/03/2021 10:30:00",0.01,"mg/L",25.5195182,-80.364046,0.5
"...17826","DERM_BBWQ","MR03","08/03/2021 10:40:00",0.13,"mg/L",25.778711,-80.2072338,0.5
"...17827","DERM_BBWQ","BB37","09/16/2021 10:25:00",0.01,"mg/L",25.570684,-80.19177,0.5
"...17828","DERM_BBWQ","MI03","09/15/2021 09:25:00",0.08,"mg/L",25.4894593,-80.3635494,0.5
"...17829","DERM_BBWQ","AR03","08/04/2021 08:20:00",0.014,"mg/L",25.2890129,-80.4430649,0.5
"...17830","DERM_BBWQ","L31E1","12/08/2021 10:20:00",0.037,"mg/L",25.4926466,-80.346775,0.5
"...17831","DERM_BBWQ","BB08","11/04/2021 09:44:00",0.056,"mg/L",25.86423333,-80.17096667,0.5
"...17832","DERM_BBWQ","TM03A","11/02/2021 09:56:00",0.025,"mg/L",25.7937979,-80.2625108,0.5
"...17833","DERM_BBWQ","BB08","07/15/2021 09:10:00",0.073,"mg/L",25.86423333,-80.17096667,0.5
"...17834","DERM_BBWQ","FC03","07/14/2021 11:45:00",0.013,"mg/L",25.4480526,-80.3673826,0.5
"...17835","DERM_BBWQ","BB39A","11/03/2021 11:58:00",0.01,"mg/L",25.5264328,-80.3070577,0.5
"...17836","DERM_BBWQ","TM02","08/03/2021 09:15:00",0.078,"mg/L",25.7855632,-80.2559449,0.5
"...17837","DERM_BBWQ","BISC121","11/03/2021 09:12:00",0.011,"mg/L",25.3549983,-80.291665,0.5
"...17838","DERM_BBWQ","CD02","11/04/2021 10:16:00",0.053,"mg/L",25.6111839,-80.3098744,0.5
"...17839","DERM_BBWQ","SK05","11/01/2021 10:27:00",0.069,"mg/L",25.9596526,-80.2054001,0.5
"...17840","DERM_BBWQ","MW05","07/14/2021 10:40:00",0.036,"mg/L",25.521443,-80.4435492,0.5
"...17841","DERM_BBWQ","BB50","12/08/2021 10:05:00",0.067,"mg/L",25.2298977,-80.3767774,0.5
"...17842","DERM_BBWQ","LR06","09/13/2021 08:30:00",0.16,"mg/L",25.8539749,-80.1927698,0.5
"...17843","DERM_BBWQ","CD09","11/04/2021 09:16:00",0.01,"mg/L",25.6658803,-80.4086772,0.5
"...17844","DERM_BBWQ","TM03A","12/07/2021 10:05:00",0.018,"mg/L",25.7937979,-80.2625108,0.5
"...17845","DERM_BBWQ","NO07A","12/08/2021 11:15:00",0.024,"mg/L",25.4628912,-80.4038901,0.5
"...17846","DERM_BBWQ","BBOR1","11/03/2021 09:31:00",0.026,"mg/L",25.3237,-80.3072,0.5
"...17847","DERM_BBWQ","BISC122","12/08/2021 11:00:00",0.02,"mg/L",25.4133316,-80.295,0.5
"...17848","DERM_BBWQ","CD02","08/05/2021 10:05:00",0.01,"mg/L",25.6111839,-80.3098744,0.5
"...17849","DERM_BBWQ","AC03","12/06/2021 09:40:00",0.373,"mg/L",25.8998739,-80.1622067,0.5
"...17850","DERM_BBWQ","MR08","07/13/2021 10:30:00",0.446,"mg/L",25.8103755,-80.2642734,0.5
"...17851","DERM_BBWQ","BS10","09/13/2021 11:45:00",0.26,"mg/L",25.9187361,-80.3244952,0.5
"...17852","DERM_BBWQ","SK10","09/13/2021 10:50:00",0.24,"mg/L",25.956833,-80.430633,0.5
"...17853","DERM_BBWQ","BB02","09/13/2021 12:15:00",0.01,"mg/L",25.9448704,-80.1277678,0.5
"...17854","DERM_BBWQ","CG02A","07/15/2021 11:30:00",0.017,"mg/L",25.714687,-80.280868,0.5
"...17855","DERM_BBWQ","GL02","10/06/2021 11:35:00",0.257,"mg/L",25.5372206,-80.3330313,0.5
"...17856","DERM_BBWQ","SP08","10/07/2021 09:20:00",0.303,"mg/L",25.7154804,-80.3829744,0.5
"...17857","DERM_BBWQ","WC04","09/14/2021 09:20:00",0.16,"mg/L",25.7944234,-80.2214498,0.5
"...17858","DERM_BBWQ","BISC122","08/04/2021 10:50:00",0.01,"mg/L",25.4133316,-80.295,0.5
"...17859","DERM_BBWQ","MR15","10/05/2021 11:10:00",0.14,"mg/L",25.8959808,-80.379429,0.5
"...17860","DERM_BBWQ","BB39A","12/08/2021 11:45:00",0.01,"mg/L",25.5264328,-80.3070577,0.5
"...17861","DERM_BBWQ","BS10","12/06/2021 12:20:00",0.017,"mg/L",25.9187361,-80.3244952,0.5
"...17862","DERM_BBWQ","BBKB1","11/04/2021 11:05:00",0.01,"mg/L",25.69801,-80.17428,0.5
"...17863","DERM_BBWQ","BBMB1","11/02/2021 10:03:00",0.01,"mg/L",25.4659,-80.38429,0.5
"...17864","DERM_BBWQ","MR08","11/02/2021 10:18:00",0.102,"mg/L",25.8103755,-80.2642734,0.5
"...17865","DERM_BBWQ","BB10","08/02/2021 10:35:00",0.01,"mg/L",25.8695722,-80.1438671,0.5
"...17866","DERM_BBWQ","BB15A","12/09/2021 09:25:00",3.037,"mg/L",25.81507571,-80.1752699,0.5
"...17867","DERM_BBWQ","SK09","12/06/2021 12:45:00",0.164,"mg/L",25.964234,-80.3110905,0.5
"...17868","DERM_BBWQ","LR05","08/02/2021 08:30:00",0.155,"mg/L",25.8714828,-80.2341987,0.5
"...17869","DERM_BBWQ","MR05","08/03/2021 11:00:00",0.125,"mg/L",25.7857488,-80.2266574,0.5
"...17870","DERM_BBWQ","TM05","07/13/2021 08:50:00",0.337,"mg/L",25.7625448,-80.3202984,0.5
"...17871","DERM_BBWQ","SK02","07/12/2021 12:30:00",0.043,"mg/L",25.9319891,-80.1523133,0.5
"...17872","DERM_BBWQ","BB32","10/07/2021 10:40:00",0.01,"mg/L",25.68568,-80.1835687,0.5
"...17873","DERM_BBWQ","BB38","03/09/2022 08:30:00",0.01,"mg/L",25.5196864,-80.2393748,0.5
"...17874","DERM_BBWQ","BB15A","03/10/2022 09:30:00",0.033,"mg/L",25.81507571,-80.1752699,0.5
"...17875","DERM_BBWQ","CD01A","03/10/2022 09:45:00",0.01,"mg/L",25.95683333,-80.43063333,0.5
"...17876","DERM_BBWQ","CG02A","03/10/2022 12:16:00",0.03,"mg/L",25.714687,-80.280868,0.5
"...17877","DERM_BBWQ","BB51","03/09/2022 10:30:00",0.01,"mg/L",25.251496,-80.4140785,0.5
"...17878","DERM_BBWQ","BS11","03/07/2022 11:15:00",0.14,"mg/L",25.927833,-80.35815,0.5
"...17879","DERM_BBWQ","BS11","03/07/2022 11:15:00",0.16,"mg/L",25.927833,-80.35815,0.5
"...17880","DERM_BBWQ","BB17","03/08/2022 09:55:00",0.01,"mg/L",25.802675,-80.1659703,0.5
"...17881","DERM_BBWQ","CG07","03/10/2022 08:30:00",0.024,"mg/L",25.7410796,-80.3106721,0.5
"...17882","DERM_BBWQ","BBMB3","03/10/2022 11:00:00",0.01,"mg/L",25.825666,-80.13375,0.5
"...17883","DERM_BBWQ","BBMB1","03/08/2022 09:25:00",0.01,"mg/L",25.4659,-80.38429,0.5
"...17884","DERM_BBWQ","BBMB2","03/10/2022 11:25:00",0.01,"mg/L",25.80345,-80.145149,0.5
"...17885","DERM_BBWQ","BBMB4","03/10/2022 10:35:00",0.01,"mg/L",25.846566,-80.127483,0.5
"...17886","DERM_BBWQ","BBOR1","03/09/2022 09:30:00",0.01,"mg/L",25.3237,-80.3072,0.5
"...17887","DERM_BBWQ","AC03","03/07/2022 09:35:00",0.35,"mg/L",25.8998739,-80.1622067,0.5
"...17888","DERM_BBWQ","BL03","03/09/2022 11:15:00",0.016,"mg/L",25.5490482,-80.3481369,0.5
"...17889","DERM_BBWQ","BB34","03/10/2022 09:05:00",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...17890","DERM_BBWQ","BISC121","03/09/2022 09:00:00",0.01,"mg/L",25.3549983,-80.291665,0.5
"...17891","DERM_BBWQ","BB08","03/10/2022 10:00:00",0.01,"mg/L",25.86423333,-80.17096667,0.5
"...17892","DERM_BBWQ","BB02","03/07/2022 11:15:00",0.01,"mg/L",25.9448704,-80.1277678,0.5
"...17893","DERM_BBWQ","BB11","03/07/2022 09:20:00",0.01,"mg/L",25.8464751,-80.1669677,0.5
"...17894","DERM_BBWQ","AC03","01/03/2022 09:05:00",0.323,"mg/L",25.8998739,-80.1622067,0.5
"...17895","DERM_BBWQ","AR03","01/05/2022 08:30:00",0.028,"mg/L",25.2890129,-80.4430649,0.5
"...17896","DERM_BBWQ","BB13A","01/03/2022 09:45:00",0.01,"mg/L",25.84363213,-80.16884056,0.5
"...17897","DERM_BBWQ","BB24","01/04/2022 09:10:00",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...17898","DERM_BBWQ","BB34","01/06/2022 08:55:00",0.01,"mg/L",25.6514821,-80.2590735,0.5
"...17899","DERM_BBWQ","BB39A","01/05/2022 11:55:00",0.01,"mg/L",25.5264328,-80.3070577,0.5
"...17900","DERM_BBWQ","BBKB1","01/06/2022 10:45:00",0.01,"mg/L",25.69801,-80.17428,0.5
"...17901","DERM_BBWQ","BBMB1","01/04/2022 09:20:00",0.01,"mg/L",25.4659,-80.38429,0.5
"...17902","DERM_BBWQ","BBMB4","01/06/2022 10:25:00",0.012,"mg/L",25.846566,-80.127483,0.5
"...17903","DERM_BBWQ","BBOR1","01/05/2022 09:30:00",0.01,"mg/L",25.3237,-80.3072,0.5
"...17904","DERM_BBWQ","BISC101","01/05/2022 11:35:00",0.01,"mg/L",25.4783316,-80.320831,0.5
"...17905","DERM_BBWQ","MR08","01/04/2022 10:05:00",0.01,"mg/L",25.8103755,-80.2642734,0.5
"...17906","DERM_BBWQ","MR15","01/04/2022 10:40:00",0.114,"mg/L",25.8959808,-80.379429,0.5
"...17907","DERM_BBWQ","MW04","01/05/2022 09:20:00",0.01,"mg/L",25.4712872,-80.3792762,0.5
"...17908","DERM_BBWQ","BB41","01/05/2022 11:25:00",0.01,"mg/L",25.4726881,-80.2844755,0.5
"...17909","DERM_BBWQ","BB51","01/05/2022 10:35:00",0.04,"mg/L",25.251496,-80.4140785,0.5
"...17910","DERM_BBWQ","BISC121","01/05/2022 09:05:00",0.01,"mg/L",25.3549983,-80.291665,0.5
"...17911","DERM_BBWQ","BISC122","01/05/2022 11:10:00",0.01,"mg/L",25.4133316,-80.295,0.5
"...17912","DERM_BBWQ","BL06","01/05/2022 08:45:00",0.019,"mg/L",25.53604325,-80.32527118,0.5
"...17913","DERM_BBWQ","BS04","01/03/2022 08:45:00",0.032,"mg/L",25.8740728,-80.1814691,0.5
"...17914","DERM_BBWQ","BS10","01/03/2022 11:40:00",0.089,"mg/L",25.9187361,-80.3244952,0.5
"...17915","DERM_BBWQ","CD01A","01/06/2022 09:35:00",0.01,"mg/L",25.95683333,-80.43063333,0.5
"...17916","DERM_BBWQ","CG07","01/06/2022 08:30:00",0.041,"mg/L",25.7410796,-80.3106721,0.5
"...17917","DERM_BBWQ","PR03","01/05/2022 10:45:00",0.01,"mg/L",25.5195182,-80.364046,0.5
"...17918","DERM_BBWQ","PR04A","01/05/2022 10:20:00",0.011,"mg/L",25.536972,-80.3895984,0.5
"...17919","DERM_BBWQ","SK01","01/03/2022 12:05:00",0.01,"mg/L",25.9294714,-80.1503688,0.5
"...17920","DERM_BBWQ","SK09","01/03/2022 12:10:00",0.182,"mg/L",25.964234,-80.3110905,0.5
"...17921","DERM_BBWQ","TM02","01/04/2022 09:25:00",0.19,"mg/L",25.7855632,-80.2559449,0.5
"...17922","DERM_BBWQ","WC02","01/04/2022 08:15:00",0.063,"mg/L",25.7843109,-80.2104451,0.5
"...17923","DERM_BBWQ","FC15","01/05/2022 11:30:00",0.024,"mg/L",25.4481037,-80.460903,0.5
"...17924","DERM_BBWQ","L31E1","01/05/2022 10:20:00",0.066,"mg/L",25.4926466,-80.346775,0.5
"...17925","DERM_BBWQ","BB13A","03/07/2022 09:10:00",0.01,"mg/L",25.84363213,-80.16884056,0.5
"...17926","DERM_BBWQ","BB41","03/09/2022 11:20:00",0.01,"mg/L",25.4726881,-80.2844755,0.5
"...17927","DERM_BBWQ","BB47","03/09/2022 09:10:00",0.01,"mg/L",25.3367944,-80.3200766,0.5
"...17928","DERM_BBWQ","BB48","03/09/2022 09:55:00",0.01,"mg/L",25.308595,-80.3488753,0.5
"...17929","DERM_BBWQ","BB24","03/08/2022 09:15:00",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...17930","DERM_BBWQ","BB24","02/08/2022 09:15:00",0.01,"mg/L",25.7665764,-80.1405694,0.5
"...17931","DERM_BBWQ","LR01","03/07/2022 09:30:00",0.089,"mg/L",25.8451746,-80.1733678,0.5
"...17932","DERM_BBWQ","LR10","03/07/2022 09:50:00",2.92,"mg/L",25.8695563,-80.3387186,0.5
"...17933","DERM_BBWQ","MI03","03/09/2022 09:20:00",0.036,"mg/L",25.4894593,-80.3635494,0.5
"...17934","DERM_BBWQ","SK10","03/07/2022 10:40:00",0.19,"mg/L",25.956833,-80.430633,0.5
"...17935","DERM_BBWQ","SP08","03/10/2022 09:15:00",0.36,"mg/L",25.7154804,-80.3829744,0.5
"...17936","DERM_BBWQ","MW04","03/09/2022 09:00:00",0.011,"mg/L",25.4712872,-80.3792762,0.5
"...17937","DERM_BBWQ","SP01","03/10/2022 09:15:00",0.098,"mg/L",25.6583676,-80.2659342,0.5
"...17938","DERM_BBWQ","MR07","03/08/2022 11:32:00",0.039,"mg/L",25.8072788,-80.2601771,0.5
"...17939","DERM_BBWQ","TM02","02/08/2022 09:30:00",0.113,"mg/L",25.7855632,-80.2559449,0.5
"...17940","DERM_BBWQ","MR08","02/08/2022 10:05:00",0.012,"mg/L",25.8103755,-80.2642734,0.5
"...17941","DERM_BBWQ","MR03","02/08/2022 10:45:00",0.047,"mg/L",25.778711,-80.2072338,0.5
"...17942","DERM_BBWQ","AR03","02/09/2022 08:55:00",0.01,"mg/L",25.2890129,-80.4430649,0.5
"...17943","DERM_BBWQ","BB47","02/09/2022 09:30:00",0.01,"mg/L",25.3367944,-80.3200766,0.5
"...17944","DERM_BBWQ","BBOR2","02/09/2022 10:05:00",0.01,"mg/L",25.2963,-80.3255,0.5
"...17945","DERM_BBWQ","BB48","02/09/2022 10:20:00",0.01,"mg/L",25.308595,-80.3488753,0.5
"...17946","DERM_BBWQ","NO07A","02/09/2022 11:25:00",0.01,"mg/L",25.4628912,-80.4038901,0.5
"...17947","DERM_BBWQ","BL03","02/09/2022 11:30:00",0.01,"mg/L",25.5490482,-80.3481369,0.5
"...17948","DERM_BBWQ","NO07A","03/09/2022 11:50:00",0.012,"mg/L",25.4628912,-80.4038901,0.5
"...17949","DERM_BBWQ","LR06","03/07/2022 08:30:00",0.065,"mg/L",25.8539749,-80.1927698,0.5
"...17950","DERM_BBWQ","TM02","03/08/2022 09:20:00",0.15,"mg/L",25.7855632,-80.2559449,0.5
"...17951","DERM_BBWQ","TM03A","03/08/2022 09:30:00",0.02,"mg/L",25.7937979,-80.2625108,0.5
"...17952","DERM_BBWQ","MR08","03/08/2022 10:00:00",0.012,"mg/L",25.8103755,-80.2642734,0.5
