"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"62842","SFER","V1","05/20/2023 05:22:00","Dissolved_Oxygen__CTD_",5.7228,"mg/L",27.1102,-82.4774,0
"62862","SFER","V2","05/20/2023 06:03:00","Dissolved_Oxygen__CTD_",5.1886,"mg/L",27.0715,-82.5461,0
"62882","SFER","V3","05/20/2023 06:53:00","Dissolved_Oxygen__CTD_",5.2177,"mg/L",27.0324,-82.6144,0
"62902","SFER","V4","05/20/2023 07:38:00","Dissolved_Oxygen__CTD_",5.2659,"mg/L",26.9939,-82.6838,0
"62922","SFER","V5","05/20/2023 08:23:00","Dissolved_Oxygen__CTD_",5.266,"mg/L",26.9556,-82.7507,0
"62942","SFER","V6","05/20/2023 09:08:00","Dissolved_Oxygen__CTD_",5.267,"mg/L",26.9155,-82.8212,0
"62962","SFER","V7","05/20/2023 09:55:00","Dissolved_Oxygen__CTD_",5.222,"mg/L",26.8771,-82.8888,0
"62982","SFER","V8","05/20/2023 10:42:00","Dissolved_Oxygen__CTD_",5.287,"mg/L",26.83,-82.96,0
"63002","SFER","V9","05/20/2023 12:03:00","Dissolved_Oxygen__CTD_",5.265,"mg/L",26.7298,-83.0996,0
"63022","SFER","BG7","05/20/2023 13:55:00","Dissolved_Oxygen__CTD_",5.235,"mg/L",26.4929,-83.0362,0
"63042","SFER","BG6","05/20/2023 15:09:00","Dissolved_Oxygen__CTD_",5.249,"mg/L",26.5438,-82.8702,0
"63062","SFER","GP5","05/20/2023 16:31:00","Dissolved_Oxygen__CTD_",5.206,"mg/L",26.5958,-82.6962,0
"63082","SFER","BG4","05/20/2023 17:36:00","Dissolved_Oxygen__CTD_",5.227,"mg/L",26.631,-82.5551,0
"631011","SFER","RP4","05/20/2023 18:13:00","Dissolved_Oxygen__CTD_",5.168,"mg/L",26.5781,-82.4981,0
"63122","SFER","BG3","05/20/2023 19:14:00","Dissolved_Oxygen__CTD_",5.26,"mg/L",26.6679,-82.4171,0
"63142","SFER","BG2","05/20/2023 19:55:00","Dissolved_Oxygen__CTD_",5.044,"mg/L",26.6888,-82.3388,0
"63162","SFER","BG1","05/20/2023 20:58:00","Dissolved_Oxygen__CTD_",6.082,"mg/L",26.7081,-82.2639,0
"63182","SFER","RP3","05/20/2023 22:15:00","Dissolved_Oxygen__CTD_",5.4918,"mg/L",26.5507,-82.3308,0
"63202","SFER","RP2","05/20/2023 22:50:00","Dissolved_Oxygen__CTD_",5.1905,"mg/L",26.5529,-82.2548,0
"632110","SFER","RP1","05/20/2023 23:15:00","Dissolved_Oxygen__CTD_",5.4552,"mg/L",26.5434,-82.2138,0
"63222","SFER","CAL1","05/21/2023 01:43:00","Dissolved_Oxygen__CTD_",5.5703,"mg/L",26.4261,-81.9596,0
"63242","SFER","CAL2","05/21/2023 02:19:00","Dissolved_Oxygen__CTD_",5.4638,"mg/L",26.3829,-82.0001,0
"63262","SFER","CAL3","05/21/2023 02:59:00","Dissolved_Oxygen__CTD_",5.1375,"mg/L",26.3422,-82.0437,0
"63282","SFER","CAL4","05/21/2023 03:59:00","Dissolved_Oxygen__CTD_",4.9313,"mg/L",26.2542,-82.1376,0
"63302","SFER","CAL5","05/21/2023 04:56:00","Dissolved_Oxygen__CTD_",5.1231,"mg/L",26.1832,-82.2167,0
"63332","SFER","33","05/21/2023 08:45:00","Dissolved_Oxygen__CTD_",4.88,"mg/L",25.913,-81.7999,0
"63362","SFER","31","05/21/2023 10:25:00","Dissolved_Oxygen__CTD_",5.133,"mg/L",25.7417,-81.9431,0
"63392","SFER","41","05/21/2023 13:18:00","Dissolved_Oxygen__CTD_",4.612,"mg/L",25.733,-81.5756,0
"63432","SFER","45","05/21/2023 15:59:00","Dissolved_Oxygen__CTD_",4.74,"mg/L",25.5841,-81.4704,0
"63462","SFER","47","05/21/2023 16:47:00","Dissolved_Oxygen__CTD_",5.073,"mg/L",25.5829,-81.3667,0
"63482","SFER","49","05/21/2023 17:26:00","Dissolved_Oxygen__CTD_",5.38,"mg/L",25.5827,-81.2913,0
"63502","SFER","51","05/21/2023 18:51:00","Dissolved_Oxygen__CTD_",4.849,"mg/L",25.4529,-81.3078,0
"63522","SFER","53","05/21/2023 19:32:00","Dissolved_Oxygen__CTD_",5.889,"mg/L",25.453,-81.2251,0
"63532","SFER","54","05/21/2023 21:43:00","Dissolved_Oxygen__CTD_",5,"mg/L",25.3447,-81.1543,0
"63542","SFER","55","05/21/2023 22:41:00","Dissolved_Oxygen__CTD_",5.2764,"mg/L",25.35,-81.1943,0
"63552","SFER","56","05/21/2023 23:00:00","Dissolved_Oxygen__CTD_",5.1308,"mg/L",25.3504,-81.2269,0
"63562","SFER","57","05/21/2023 23:28:00","Dissolved_Oxygen__CTD_",5.0416,"mg/L",25.3523,-81.265,0
"63572","SFER","57.1","05/22/2023 00:03:00","Dissolved_Oxygen__CTD_",4.9582,"mg/L",25.3521,-81.3362,0
"63592","SFER","57.2","05/22/2023 01:01:00","Dissolved_Oxygen__CTD_",5.243,"mg/L",25.352,-81.4895,0
"636110","SFER","57.3","05/22/2023 02:17:00","Dissolved_Oxygen__CTD_",5.05,"mg/L",25.3517,-81.6546,0
"63632","SFER","58","05/22/2023 03:40:00","Dissolved_Oxygen__CTD_",5.0511,"mg/L",25.167,-81.6525,0
"63662","SFER","60","05/22/2023 05:34:00","Dissolved_Oxygen__CTD_",4.8276,"mg/L",25.1666,-81.3344,0
"63702","SFER","64","05/22/2023 06:47:00","Dissolved_Oxygen__CTD_",4.3756,"mg/L",25.1665,-81.1572,0
"637110","SFER","65","05/22/2023 08:09:00","Dissolved_Oxygen__CTD_",4.432,"mg/L",25.1013,-81.0928,0
"63742","SFER","68","05/22/2023 09:39:00","Dissolved_Oxygen__CTD_",4.56,"mg/L",24.9305,-81.1667,0
"63782","SFER","16","05/22/2023 13:35:00","Dissolved_Oxygen__CTD_",4.397,"mg/L",24.6697,-81.2021,0
"638110","SFER","18","05/22/2023 14:16:00","Dissolved_Oxygen__CTD_",5.305,"mg/L",24.5984,-81.1807,0
"63872","SFER","10","05/22/2023 17:39:00","Dissolved_Oxygen__CTD_",5.08,"mg/L",24.788,-80.8599,0
"63902","SFER","12","05/22/2023 18:20:00","Dissolved_Oxygen__CTD_",5.143,"mg/L",24.713,-80.8312,0
"63932","SFER","9.5","05/22/2023 19:29:00","Dissolved_Oxygen__CTD_",5.058,"mg/L",24.7172,-80.6901,0
"63952","SFER","9","05/22/2023 20:19:00","Dissolved_Oxygen__CTD_",5.0603,"mg/L",24.7631,-80.7231,0
"63972","SFER","7","05/22/2023 22:34:00","Dissolved_Oxygen__CTD_",6.5441,"mg/L",24.8208,-80.7571,0
"64052","SFER","MR","05/23/2023 03:33:00","Dissolved_Oxygen__CTD_",5.0991,"mg/L",25.0099,-80.3797,0
"64132","SFER","2","05/23/2023 10:29:00","Dissolved_Oxygen__CTD_",5.264,"mg/L",25.6422,-80.1051,0
"64182","SFER","21LK","05/23/2023 23:14:00","Dissolved_Oxygen__CTD_",5.0857,"mg/L",24.538,-81.4132,0
"642110","SFER","WS","05/24/2023 02:08:00","Dissolved_Oxygen__CTD_",5.3363,"mg/L",24.4781,-81.7168,0
"64272","SFER","KW1","05/24/2023 05:15:00","Dissolved_Oxygen__CTD_",4.8919,"mg/L",24.6536,-81.9037,0
"64292","SFER","KW2","05/24/2023 05:55:00","Dissolved_Oxygen__CTD_",4.9401,"mg/L",24.7274,-81.9164,0
"64322","SFER","KW4","05/24/2023 08:19:00","Dissolved_Oxygen__CTD_",5.084,"mg/L",25.014,-82.0404,0
"64342","SFER","30","05/24/2023 11:26:00","Dissolved_Oxygen__CTD_",5.113,"mg/L",25.4023,-82.2101,0
"64372","SFER","CAL6","05/24/2023 16:32:00","Dissolved_Oxygen__CTD_",5.112,"mg/L",25.9398,-82.4799,0
"64402","SFER","2","07/22/2023 10:45:00","Dissolved_Oxygen__CTD_",5.9297,"mg/L",25.6423,-80.1031,0
"64482","SFER","MR","07/22/2023 17:35:00","Dissolved_Oxygen__CTD_",5.935,"mg/L",25.0012,-80.356,0
"64522","SFER","7","07/22/2023 20:59:00","Dissolved_Oxygen__CTD_",6.6352,"mg/L",24.8173,-80.7553,0
"64552","SFER","9","07/22/2023 21:34:00","Dissolved_Oxygen__CTD_",5.885,"mg/L",24.7635,-80.7219,0
"64582","SFER","9.5","07/22/2023 22:08:00","Dissolved_Oxygen__CTD_",5.9474,"mg/L",24.7171,-80.6891,0
"64602","SFER","12","07/22/2023 23:23:00","Dissolved_Oxygen__CTD_",6.0376,"mg/L",24.7129,-80.8322,0
"64622","SFER","10","07/23/2023 00:09:00","Dissolved_Oxygen__CTD_",7.1787,"mg/L",24.7873,-80.8634,0
"64682","SFER","18","07/23/2023 03:33:00","Dissolved_Oxygen__CTD_",5.9904,"mg/L",24.598,-81.1843,0
"647110","SFER","16","07/23/2023 04:12:00","Dissolved_Oxygen__CTD_",6.4085,"mg/L",24.6705,-81.2036,0
"64752","SFER","21LK","07/23/2023 06:32:00","Dissolved_Oxygen__CTD_",5.7446,"mg/L",24.5355,-81.414,0
"64782","SFER","WS","07/23/2023 09:29:00","Dissolved_Oxygen__CTD_",5.569,"mg/L",24.4724,-81.7138,0
"64842","SFER","KW1","07/23/2023 12:44:00","Dissolved_Oxygen__CTD_",5.895,"mg/L",24.6549,-81.9048,0
"64862","SFER","KW2","07/23/2023 13:22:00","Dissolved_Oxygen__CTD_",5.443,"mg/L",24.7285,-81.9176,0
"64892","SFER","KW4","07/23/2023 15:30:00","Dissolved_Oxygen__CTD_",6.231,"mg/L",24.9965,-82.0379,0
"64922","SFER","30","07/23/2023 18:37:00","Dissolved_Oxygen__CTD_",6.186,"mg/L",25.4,-82.2072,0
"64952","SFER","31","07/23/2023 21:39:00","Dissolved_Oxygen__CTD_",7.0228,"mg/L",25.7396,-81.9434,0
"64982","SFER","33","07/23/2023 23:18:00","Dissolved_Oxygen__CTD_",5.9323,"mg/L",25.9081,-81.8034,0
"65022","SFER","CAL5","07/24/2023 02:57:00","Dissolved_Oxygen__CTD_",6.2476,"mg/L",26.1779,-82.2069,0
"65042","SFER","CAL4","07/24/2023 03:44:00","Dissolved_Oxygen__CTD_",6.1688,"mg/L",26.2544,-82.1368,0
"65062","SFER","CAL3","07/24/2023 04:44:00","Dissolved_Oxygen__CTD_",6.0145,"mg/L",26.3403,-82.0444,0
"65082","SFER","CAL2","07/24/2023 05:16:00","Dissolved_Oxygen__CTD_",6.0062,"mg/L",26.3831,-82.0009,0
"651010","SFER","CAL1","07/24/2023 05:54:00","Dissolved_Oxygen__CTD_",6.1764,"mg/L",26.425,-81.9613,0
"651110","SFER","RP1","07/24/2023 08:14:00","Dissolved_Oxygen__CTD_",5.498,"mg/L",26.5458,-82.2131,0
"65132","SFER","RP2","07/24/2023 08:40:00","Dissolved_Oxygen__CTD_",5.346,"mg/L",26.5525,-82.2558,0
"65152","SFER","RP3","07/24/2023 09:19:00","Dissolved_Oxygen__CTD_",5.4395,"mg/L",26.5516,-82.3312,0
"65172","SFER","BG1","07/24/2023 10:47:00","Dissolved_Oxygen__CTD_",5.518,"mg/L",26.7109,-82.2647,0
"65192","SFER","BG2","07/24/2023 11:33:00","Dissolved_Oxygen__CTD_",5.309,"mg/L",26.6893,-82.338,0
"652110","SFER","BG3","07/24/2023 12:22:00","Dissolved_Oxygen__CTD_",5.475,"mg/L",26.672,-82.4114,0
"65232","SFER","RP4","07/24/2023 13:19:00","Dissolved_Oxygen__CTD_",6.573,"mg/L",26.5789,-82.4969,0
"65252","SFER","BG4","07/24/2023 14:02:00","Dissolved_Oxygen__CTD_",6.325,"mg/L",26.6303,-82.5565,0
"65272","SFER","GP5","07/24/2023 15:08:00","Dissolved_Oxygen__CTD_",6.372,"mg/L",26.5982,-82.6927,0
"65292","SFER","BG6","07/24/2023 16:30:00","Dissolved_Oxygen__CTD_",5.985,"mg/L",26.5449,-82.8667,0
"653110","SFER","BG7","07/24/2023 17:50:00","Dissolved_Oxygen__CTD_",5.997,"mg/L",26.4973,-83.0327,0
"65332","SFER","V9","07/24/2023 19:48:00","Dissolved_Oxygen__CTD_",6.059,"mg/L",26.7306,-83.0972,0
"65362","SFER","V8","07/24/2023 21:03:00","Dissolved_Oxygen__CTD_",6.6913,"mg/L",26.8297,-82.9587,0
"65392","SFER","V7","07/24/2023 21:55:00","Dissolved_Oxygen__CTD_",6.49,"mg/L",26.8731,-82.8901,0
"65422","SFER","V6","07/24/2023 22:38:00","Dissolved_Oxygen__CTD_",6.2054,"mg/L",26.9163,-82.819,0
"65442","SFER","V5","07/24/2023 23:26:00","Dissolved_Oxygen__CTD_",6.2019,"mg/L",26.9512,-82.7541,0
"65452","SFER","V4","07/25/2023 00:08:00","Dissolved_Oxygen__CTD_",6.4152,"mg/L",26.9948,-82.683,0
"65472","SFER","V3","07/25/2023 00:52:00","Dissolved_Oxygen__CTD_",6.0033,"mg/L",27.0319,-82.6153,0
"65492","SFER","V2","07/25/2023 01:31:00","Dissolved_Oxygen__CTD_",5.5779,"mg/L",27.0703,-82.545,0
"655110","SFER","V1","07/25/2023 02:20:00","Dissolved_Oxygen__CTD_",5.8707,"mg/L",27.1091,-82.4797,0
"65532","SFER","L1","07/25/2023 04:03:00","Dissolved_Oxygen__CTD_",5.699,"mg/L",27.3033,-82.5951,0
"65552","SFER","L3","07/25/2023 05:28:00","Dissolved_Oxygen__CTD_",6.002,"mg/L",27.2212,-82.7759,0
"65572","SFER","L5","07/25/2023 06:50:00","Dissolved_Oxygen__CTD_",5.9828,"mg/L",27.1346,-82.9542,0
"65592","SFER","L7","07/25/2023 08:15:00","Dissolved_Oxygen__CTD_",5.976,"mg/L",27.0548,-83.136,0
"656110","SFER","L9","07/25/2023 09:40:00","Dissolved_Oxygen__CTD_",5.992,"mg/L",26.9712,-83.3144,0
"65632","SFER","AMI9","07/25/2023 11:47:00","Dissolved_Oxygen__CTD_",5.97,"mg/L",27.1855,-83.5032,0
"65652","SFER","AMI8","07/25/2023 12:38:00","Dissolved_Oxygen__CTD_",5.978,"mg/L",27.2282,-83.4092,0
"65672","SFER","AMI7","07/25/2023 13:32:00","Dissolved_Oxygen__CTD_",5.977,"mg/L",27.2656,-83.3174,0
"65692","SFER","AMI6","07/25/2023 14:22:00","Dissolved_Oxygen__CTD_",5.949,"mg/L",27.3051,-83.2204,0
"657110","SFER","AMI5","07/25/2023 15:18:00","Dissolved_Oxygen__CTD_",5.993,"mg/L",27.3451,-83.1234,0
"65732","SFER","AMI4","07/25/2023 16:05:00","Dissolved_Oxygen__CTD_",6.003,"mg/L",27.3819,-83.0321,0
"65752","SFER","AMI3","07/25/2023 16:56:00","Dissolved_Oxygen__CTD_",5.925,"mg/L",27.42,-82.9412,0
"65772","SFER","AMI2","07/25/2023 17:44:00","Dissolved_Oxygen__CTD_",5.864,"mg/L",27.4594,-82.8436,0
"65792","SFER","AMI1","07/25/2023 18:38:00","Dissolved_Oxygen__CTD_",5.75,"mg/L",27.4969,-82.7504,0
"658110","SFER","ROME5","07/25/2023 19:59:00","Dissolved_Oxygen__CTD_",5.85,"mg/L",27.6514,-82.837,0
"65832","SFER","ROME4","07/25/2023 20:37:00","Dissolved_Oxygen__CTD_",5.9076,"mg/L",27.6497,-82.9222,0
"65852","SFER","TB3","07/25/2023 21:22:00","Dissolved_Oxygen__CTD_",5.9518,"mg/L",27.671,-82.9969,0
"65872","SFER","TB4","07/25/2023 22:22:00","Dissolved_Oxygen__CTD_",6.0308,"mg/L",27.6174,-83.132,0
"65892","SFER","TB5","07/26/2023 01:42:00","Dissolved_Oxygen__CTD_",5.9927,"mg/L",27.6161,-83.299,0
"659110","SFER","TB10","07/26/2023 03:08:00","Dissolved_Oxygen__CTD_",5.9726,"mg/L",27.6177,-83.4868,0
"65932","SFER","CW7","07/26/2023 06:02:00","Dissolved_Oxygen__CTD_",6.042,"mg/L",28.012,-83.5675,0
"65952","SFER","CW6","07/26/2023 07:08:00","Dissolved_Oxygen__CTD_",6.0454,"mg/L",28.0112,-83.4044,0
"65972","SFER","CW5","07/26/2023 08:15:00","Dissolved_Oxygen__CTD_",5.9294,"mg/L",28.0112,-83.239,0
"65992","SFER","CW4","07/26/2023 09:21:00","Dissolved_Oxygen__CTD_",5.908,"mg/L",28.0124,-83.0788,0
"660110","SFER","CW3","07/26/2023 10:19:00","Dissolved_Oxygen__CTD_",5.528,"mg/L",28.0097,-82.9616,0
"66032","SFER","CW2","07/26/2023 10:55:00","Dissolved_Oxygen__CTD_",5.572,"mg/L",28.0168,-82.8918,0
"66052","SFER","CW1","07/26/2023 11:26:00","Dissolved_Oxygen__CTD_",5.185,"mg/L",28.0105,-82.8523,0
"66072","SFER","TB1","07/26/2023 13:03:00","Dissolved_Oxygen__CTD_",5.611,"mg/L",27.8013,-82.8823,0
"66092","SFER","TB2","07/26/2023 13:43:00","Dissolved_Oxygen__CTD_",5.539,"mg/L",27.7382,-82.9291,0
"66122","SFER","CAL6","07/27/2023 03:05:00","Dissolved_Oxygen__CTD_",6.3758,"mg/L",25.9456,-82.4839,0
"66142","SFER","41","07/27/2023 09:37:00","Dissolved_Oxygen__CTD_",5.888,"mg/L",25.7336,-81.5744,0
"66182","SFER","45","07/27/2023 11:49:00","Dissolved_Oxygen__CTD_",5.343,"mg/L",25.5818,-81.4714,0
"66202","SFER","47","07/27/2023 12:40:00","Dissolved_Oxygen__CTD_",5.19,"mg/L",25.5831,-81.3657,0
"66222","SFER","49","07/27/2023 13:16:00","Dissolved_Oxygen__CTD_",5.234,"mg/L",25.5829,-81.2922,0
"66242","SFER","51","07/27/2023 14:32:00","Dissolved_Oxygen__CTD_",5.343,"mg/L",25.4526,-81.3077,0
"66262","SFER","53","07/27/2023 15:11:00","Dissolved_Oxygen__CTD_",5.142,"mg/L",25.4532,-81.2289,0
"66272","SFER","54","07/27/2023 16:32:00","Dissolved_Oxygen__CTD_",5.334,"mg/L",25.3358,-81.1612,0
"66282","SFER","55","07/27/2023 17:02:00","Dissolved_Oxygen__CTD_",5.727,"mg/L",25.3503,-81.1978,0
"66292","SFER","56","07/27/2023 17:21:00","Dissolved_Oxygen__CTD_",5.909,"mg/L",25.3502,-81.2288,0
"66302","SFER","57","07/27/2023 17:50:00","Dissolved_Oxygen__CTD_",5.9697,"mg/L",25.35,-81.2655,0
"66322","SFER","57.1","07/27/2023 18:29:00","Dissolved_Oxygen__CTD_",5.806,"mg/L",25.3501,-81.3375,0
"66342","SFER","57.2","07/27/2023 19:36:00","Dissolved_Oxygen__CTD_",5.953,"mg/L",25.3501,-81.4911,0
"66362","SFER","57.3","07/27/2023 20:51:00","Dissolved_Oxygen__CTD_",5.9771,"mg/L",25.3528,-81.6504,0
"66382","SFER","58","07/27/2023 22:18:00","Dissolved_Oxygen__CTD_",5.9496,"mg/L",25.1722,-81.6542,0
"664110","SFER","60","07/28/2023 00:25:00","Dissolved_Oxygen__CTD_",5.581,"mg/L",25.1667,-81.3368,0
"66452","SFER","64","07/28/2023 01:42:00","Dissolved_Oxygen__CTD_",6.1687,"mg/L",25.1663,-81.1566,0
"66462","SFER","65","07/28/2023 02:38:00","Dissolved_Oxygen__CTD_",5.857,"mg/L",25.0926,-81.0994,0
"66492","SFER","68","07/28/2023 04:09:00","Dissolved_Oxygen__CTD_",5.158,"mg/L",24.9316,-81.1696,0
"66572","SFER","2","09/16/2023 11:57:00","Dissolved_Oxygen__CTD_",5.57,"mg/L",25.6431,-80.1038,0
"66652","SFER","MR","09/16/2023 19:01:00","Dissolved_Oxygen__CTD_",5.964,"mg/L",25.006,-80.367,0
"667110","SFER","PLUME","09/16/2023 21:41:00","Dissolved_Oxygen__CTD_",5.9341,"mg/L",24.9381,-80.204,0
"66752","SFER","7","09/17/2023 02:13:00","Dissolved_Oxygen__CTD_",5.8946,"mg/L",24.8155,-80.755,0
"66782","SFER","9","09/17/2023 02:46:00","Dissolved_Oxygen__CTD_",5.9939,"mg/L",24.7628,-80.722,0
"66822","SFER","9.5","09/17/2023 03:20:00","Dissolved_Oxygen__CTD_",5.7873,"mg/L",24.7159,-80.6868,0
"66842","SFER","12","09/17/2023 04:37:00","Dissolved_Oxygen__CTD_",5.7937,"mg/L",24.7131,-80.8313,0
"66862","SFER","10","09/17/2023 05:21:00","Dissolved_Oxygen__CTD_",5.8316,"mg/L",24.7889,-80.8638,0
"66922","SFER","18","09/17/2023 09:04:00","Dissolved_Oxygen__CTD_",5.735,"mg/L",24.5992,-81.1836,0
"66952","SFER","16","09/17/2023 09:48:00","Dissolved_Oxygen__CTD_",4.505,"mg/L",24.6711,-81.2031,0
"66992","SFER","21LK","09/17/2023 12:13:00","Dissolved_Oxygen__CTD_",5.841,"mg/L",24.5357,-81.4121,0
"67022","SFER","WS","09/17/2023 15:10:00","Dissolved_Oxygen__CTD_",5.873,"mg/L",24.4726,-81.7155,0
"67082","SFER","KW1","09/17/2023 18:28:00","Dissolved_Oxygen__CTD_",6.316,"mg/L",24.6538,-81.9033,0
"671010","SFER","KW2","09/17/2023 19:10:00","Dissolved_Oxygen__CTD_",5.854,"mg/L",24.7282,-81.9161,0
"67132","SFER","KW4","09/17/2023 21:33:00","Dissolved_Oxygen__CTD_",5.7091,"mg/L",25.0007,-82.0394,0
"67152","SFER","30","09/18/2023 00:49:00","Dissolved_Oxygen__CTD_",5.6393,"mg/L",25.4006,-82.2091,0
"67182","SFER","31","09/18/2023 03:55:00","Dissolved_Oxygen__CTD_",6.066,"mg/L",25.7373,-81.9438,0
"672110","SFER","33","09/18/2023 05:42:00","Dissolved_Oxygen__CTD_",5.7471,"mg/L",25.9118,-81.7985,0
"67232","SFER","CAL1","09/18/2023 09:51:00","Dissolved_Oxygen__CTD_",5.43,"mg/L",26.0911,-81.9579,0
"67252","SFER","CAL2","09/18/2023 10:24:00","Dissolved_Oxygen__CTD_",5.728,"mg/L",26.3832,-82.0014,0
"67272","SFER","CAL3","09/18/2023 11:03:00","Dissolved_Oxygen__CTD_",5.747,"mg/L",26.3418,-82.0419,0
"67292","SFER","CAL4","09/18/2023 12:02:00","Dissolved_Oxygen__CTD_",5.628,"mg/L",26.2552,-82.1386,0
"673110","SFER","CAL5","09/18/2023 13:41:00","Dissolved_Oxygen__CTD_",5.531,"mg/L",26.1839,-82.2143,0
"67332","SFER","CAL6","09/18/2023 16:23:00","Dissolved_Oxygen__CTD_",5.738,"mg/L",25.9392,-82.4805,0
"67342","SFER","RP1","09/18/2023 20:42:00","Dissolved_Oxygen__CTD_",5.8536,"mg/L",26.5454,-82.2123,0
"67362","SFER","RP2","09/18/2023 21:07:00","Dissolved_Oxygen__CTD_",6.2568,"mg/L",26.5531,-82.2556,0
"67382","SFER","RP3","09/18/2023 21:44:00","Dissolved_Oxygen__CTD_",6.5714,"mg/L",26.5518,-82.3313,0
"67402","SFER","BG1","09/18/2023 23:17:00","Dissolved_Oxygen__CTD_",6.0926,"mg/L",26.7099,-82.266,0
"67422","SFER","BG2","09/18/2023 23:57:00","Dissolved_Oxygen__CTD_",6.4428,"mg/L",26.6888,-82.341,0
"67442","SFER","BG3","09/19/2023 00:39:00","Dissolved_Oxygen__CTD_",6.0904,"mg/L",26.6687,-82.4154,0
"67462","SFER","RP4","09/19/2023 01:32:00","Dissolved_Oxygen__CTD_",5.8215,"mg/L",26.5777,-82.4985,0
"67482","SFER","BG4","09/19/2023 02:09:00","Dissolved_Oxygen__CTD_",5.7478,"mg/L",26.6302,-82.5573,0
"67502","SFER","GP5","09/19/2023 03:13:00","Dissolved_Oxygen__CTD_",5.7952,"mg/L",26.5949,-82.6922,0
"67522","SFER","BG6","09/19/2023 04:30:00","Dissolved_Oxygen__CTD_",5.7777,"mg/L",26.5422,-82.8677,0
"67542","SFER","BG7","09/19/2023 05:48:00","Dissolved_Oxygen__CTD_",5.7896,"mg/L",26.4932,-83.0369,0
"67562","SFER","V9","09/19/2023 08:25:00","Dissolved_Oxygen__CTD_",5.828,"mg/L",26.734,-83.1034,0
"67582","SFER","V8","09/19/2023 10:08:00","Dissolved_Oxygen__CTD_",5.743,"mg/L",26.8312,-82.9646,0
"67602","SFER","V7","09/19/2023 11:19:00","Dissolved_Oxygen__CTD_",5.817,"mg/L",26.8787,-82.8909,0
"67622","SFER","V6","09/19/2023 12:15:00","Dissolved_Oxygen__CTD_",5.6695,"mg/L",26.9178,-82.8216,0
"67642","SFER","V5","09/19/2023 13:15:00","Dissolved_Oxygen__CTD_",5.981,"mg/L",26.9538,-82.7587,0
"67662","SFER","V4","09/19/2023 14:01:00","Dissolved_Oxygen__CTD_",6.003,"mg/L",26.9971,-82.6844,0
"67682","SFER","V3","09/19/2023 14:51:00","Dissolved_Oxygen__CTD_",6.15,"mg/L",27.0353,-82.6119,0
"67702","SFER","V2","09/19/2023 15:42:00","Dissolved_Oxygen__CTD_",5.882,"mg/L",27.0724,-82.5464,0
"67722","SFER","V1","09/19/2023 16:27:00","Dissolved_Oxygen__CTD_",5.069,"mg/L",27.1082,-82.4827,0
"67742","SFER","AMI1","09/19/2023 19:33:00","Dissolved_Oxygen__CTD_",5.913,"mg/L",27.496,-82.7502,0
"67762","SFER","AMI2","09/19/2023 20:20:00","Dissolved_Oxygen__CTD_",6.008,"mg/L",27.4584,-82.8464,0
"67782","SFER","AMI3","09/19/2023 21:27:00","Dissolved_Oxygen__CTD_",6.0124,"mg/L",27.4211,-82.9446,0
"67802","SFER","AMI4","09/19/2023 22:17:00","Dissolved_Oxygen__CTD_",6.0929,"mg/L",27.3803,-83.0335,0
"67822","SFER","AMI5","09/19/2023 23:10:00","Dissolved_Oxygen__CTD_",5.5192,"mg/L",27.3413,-83.1294,0
"67842","SFER","AMI6","09/19/2023 23:56:00","Dissolved_Oxygen__CTD_",5.5413,"mg/L",27.3045,-83.2232,0
"67862","SFER","AMI7","09/20/2023 01:03:00","Dissolved_Oxygen__CTD_",5.6492,"mg/L",27.2638,-83.3206,0
"67892","SFER","AMI8","09/20/2023 01:53:00","Dissolved_Oxygen__CTD_",5.6962,"mg/L",27.2277,-83.4122,0
"67922","SFER","AMI9","09/20/2023 02:48:00","Dissolved_Oxygen__CTD_",5.6447,"mg/L",27.1881,-83.5033,0
"67942","SFER","TB10","09/20/2023 06:08:00","Dissolved_Oxygen__CTD_",5.3884,"mg/L",27.624,-83.4943,0
"67962","SFER","TB5","09/20/2023 09:41:00","Dissolved_Oxygen__CTD_",5.126,"mg/L",27.6139,-83.3016,0
"67982","SFER","TB4","09/20/2023 11:21:00","Dissolved_Oxygen__CTD_",5.148,"mg/L",27.6164,-83.1333,0
"68002","SFER","TB3","09/20/2023 12:43:00","Dissolved_Oxygen__CTD_",5.267,"mg/L",27.6717,-83.0029,0
"68022","SFER","ROME4","09/20/2023 13:27:00","Dissolved_Oxygen__CTD_",5.352,"mg/L",27.6492,-82.9231,0
"68042","SFER","ROME5","09/20/2023 14:09:00","Dissolved_Oxygen__CTD_",5.418,"mg/L",27.6522,-82.842,0
"68062","SFER","TB2","09/20/2023 15:00:00","Dissolved_Oxygen__CTD_",5.227,"mg/L",27.742,-82.9298,0
"68082","SFER","TB1","09/20/2023 15:48:00","Dissolved_Oxygen__CTD_",5.777,"mg/L",27.8033,-82.8833,0
"68092","SFER","CW1","09/20/2023 17:23:00","Dissolved_Oxygen__CTD_",5.291,"mg/L",28.0086,-82.8488,0
"681110","SFER","CW2","09/20/2023 17:48:00","Dissolved_Oxygen__CTD_",5.601,"mg/L",28.017,-82.8922,0
"68132","SFER","CW3","09/20/2023 18:33:00","Dissolved_Oxygen__CTD_",5.524,"mg/L",28.0107,-82.96,0
"68152","SFER","CW4","09/20/2023 19:26:00","Dissolved_Oxygen__CTD_",5.534,"mg/L",28.0121,-83.0804,0
