"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...23355","FIU_WQMP","249-W","02/08/2017 11:42:00","Phosphorus-_Total",0.01096,"mg/L",24.675,-80.9583,0.69
"...23356","FIU_WQMP","215-W","12/02/2015 11:54:00","Phosphorus-_Total",0.0054,"mg/L",25.23667,-80.28897,0.73
"...23357","FIU_WQMP","291-W","12/12/2015 10:21:00","Phosphorus-_Total",0.00469,"mg/L",24.81682,-81.14678,0.77
"...23358","FIU_WQMP","224-W","12/03/2015 16:25:00","Phosphorus-_Total",0.00538,"mg/L",25.03082,-80.39527,0.69
"...23359","FIU_WQMP","228-W","09/13/2016 14:12:00","Phosphorus-_Total",0.00431,"mg/L",24.97667,-80.45,0.78
"...23360","FIU_WQMP","402-W","09/14/2016 14:19:00","Phosphorus-_Total",0.00397,"mg/L",24.63,-81.112,0.65
"...23361","FIU_WQMP","325-W","09/28/2017 12:15:00","Phosphorus-_Total",0.00784,"mg/L",24.54167,-82.1,0.71
"...23362","FIU_WQMP","227-W","02/16/2017 11:01:00","Phosphorus-_Total",0.00465,"mg/L",25.00167,-80.4749,0.67
"...23363","FIU_WQMP","213-W","02/17/2017 09:31:00","Phosphorus-_Total",0.00384,"mg/L",25.26312,-80.18773,0.74
"...23364","FIU_WQMP","317-W","11/30/2016 15:28:00","Phosphorus-_Total",0.00595,"mg/L",24.575,-81.78833,0.69
"...23365","FIU_WQMP","501-W","11/29/2016 11:57:00","Phosphorus-_Total",0.00521,"mg/L",25.11053,-80.43421,0.75
"...23366","FIU_WQMP","255-W","03/03/2017 08:46:00","Phosphorus-_Total",0.00524,"mg/L",24.62168,-81.24308,0.82
"...23367","FIU_WQMP","288-W","02/07/2017 11:52:00","Phosphorus-_Total",0.0126,"mg/L",24.88333,-81.08333,0.66
"...23368","FIU_WQMP","507-W","02/22/2017 15:09:00","Phosphorus-_Total",0.01701,"mg/L",24.69309,-81.35463,0.67
"...23369","FIU_WQMP","250-W","12/12/2015 17:14:00","Phosphorus-_Total",0.00408,"mg/L",24.69193,-81.18245,0.73
"...23370","FIU_WQMP","249-W","09/14/2016 13:27:00","Phosphorus-_Total",0.00434,"mg/L",24.675,-80.9583,0.69
"...23371","FIU_WQMP","228-W","02/14/2017 12:26:00","Phosphorus-_Total",0.00486,"mg/L",24.97667,-80.45,0.71
"...23372","FIU_WQMP","231-W","02/14/2017 13:07:00","Phosphorus-_Total",0.00545,"mg/L",24.925,-80.503,0.71
"...23373","FIU_WQMP","256-W","09/05/2017 11:57:00","Phosphorus-_Total",0.00448,"mg/L",24.58497,-81.23408,0.68
"...23374","FIU_WQMP","238-W","11/15/2016 11:51:00","Phosphorus-_Total",0.00412,"mg/L",24.83442,-80.74683,0.66
"...23375","FIU_WQMP","256-W","11/22/2016 10:50:00","Phosphorus-_Total",0.00564,"mg/L",24.58497,-81.23408,0.74
"...23376","FIU_WQMP","249-W","02/08/2017 11:42:00","Phosphorus-_Total",0.01078,"mg/L",24.675,-80.9583,0.69
"...23377","FIU_WQMP","278-W","03/13/2017 09:58:00","Phosphorus-_Total",0.00398,"mg/L",24.49862,-81.81895,0.79
"...23378","FIU_WQMP","291-W","02/07/2017 12:44:00","Phosphorus-_Total",0.00728,"mg/L",24.81682,-81.14678,0.66
"...23379","FIU_WQMP","508-W","03/14/2017 11:01:00","Phosphorus-_Total",0.00819,"mg/L",24.57375,-81.76014,0.67
"...23380","FIU_WQMP","333-W","12/15/2015 14:03:00","Phosphorus-_Total",0.00517,"mg/L",24.57717,-82.49133,0.66
"...23381","FIU_WQMP","401-W","12/09/2015 09:56:00","Phosphorus-_Total",0.00643,"mg/L",24.853,-80.622,0.69
"...23382","FIU_WQMP","278-W","12/15/2015 17:33:00","Phosphorus-_Total",0.00526,"mg/L",24.49862,-81.81895,0.69
"...23383","FIU_WQMP","266-W","09/28/2016 14:43:00","Phosphorus-_Total",0.00527,"mg/L",24.61105,-81.50527,0.67
"...23384","FIU_WQMP","275-W","09/21/2016 12:16:00","Phosphorus-_Total",0.00499,"mg/L",24.52143,-81.74422,0.66
"...23385","FIU_WQMP","228-W","08/16/2017 12:12:00","Phosphorus-_Total",0.00427,"mg/L",24.97667,-80.45,0.7
"...23386","FIU_WQMP","335-W","12/01/2016 13:04:00","Phosphorus-_Total",0.00397,"mg/L",24.46083,-82.38317,0.78
"...23387","FIU_WQMP","322-W","12/01/2016 10:39:00","Phosphorus-_Total",0.0044,"mg/L",24.45833,-81.98167,0.79
"...23388","FIU_WQMP","290-W","11/28/2016 14:02:00","Phosphorus-_Total",0.00865,"mg/L",24.86267,-81.21623,0.69
"...23389","FIU_WQMP","280-W","12/14/2015 17:58:00","Phosphorus-_Total",0.00404,"mg/L",24.45363,-81.84365,0.69
"...23390","FIU_WQMP","267-W","12/10/2015 13:31:00","Phosphorus-_Total",0.00623,"mg/L",24.53008,-81.4873,0.73
"...23391","FIU_WQMP","322-W","12/15/2015 16:44:00","Phosphorus-_Total",0.00446,"mg/L",24.45833,-81.98167,0.78
"...23392","FIU_WQMP","305-W","08/08/2017 14:11:00","Phosphorus-_Total",0.00613,"mg/L",24.76852,-81.555,0.72
"...23393","FIU_WQMP","231-W","08/16/2017 13:43:00","Phosphorus-_Total",0.00435,"mg/L",24.925,-80.503,0.66
"...23394","FIU_WQMP","201-W","11/10/2016 10:18:00","Phosphorus-_Total",0.00381,"mg/L",25.51,-80.165,0.69
"...23395","FIU_WQMP","231-W","11/14/2016 12:02:00","Phosphorus-_Total",0.00443,"mg/L",24.925,-80.503,0.66
"...23396","FIU_WQMP","259-W","11/22/2016 11:19:00","Phosphorus-_Total",0.00527,"mg/L",24.57037,-81.32167,0.75
"...23397","FIU_WQMP","217-W","11/27/2016 13:30:00","Phosphorus-_Total",0.00766,"mg/L",25.17332,-80.33985,0.74
"...23398","FIU_WQMP","213-W","12/02/2015 12:30:00","Phosphorus-_Total",0.00493,"mg/L",25.26312,-80.18773,0.79
"...23399","FIU_WQMP","284-W","12/12/2015 09:15:00","Phosphorus-_Total",0.00489,"mg/L",24.87667,-80.95833,0.73
"...23400","FIU_WQMP","273-W","12/14/2015 16:45:00","Phosphorus-_Total",0.00516,"mg/L",24.4929,-81.6571,0.7
"...23401","FIU_WQMP","249-W","12/09/2015 13:33:00","Phosphorus-_Total",0.00649,"mg/L",24.675,-80.9583,0.74
"...23402","FIU_WQMP","229-W","09/30/2016 15:07:00","Phosphorus-_Total",0.00474,"mg/L",24.95012,-80.56218,0.69
"...23403","FIU_WQMP","218-W","09/12/2016 16:43:00","Phosphorus-_Total",0.00487,"mg/L",25.15897,-80.29455,0.69
"...23404","FIU_WQMP","230-W","02/14/2017 11:36:00","Phosphorus-_Total",0.00481,"mg/L",24.93965,-80.55162,0.7
"...23405","FIU_WQMP","285-W","08/24/2017 15:24:00","Phosphorus-_Total",0.00635,"mg/L",24.80998,-80.92028,0.68
"...23406","FIU_WQMP","232-W","08/22/2017 12:33:00","Phosphorus-_Total",0.00685,"mg/L",24.92703,-80.59852,0.67
"...23407","FIU_WQMP","268-W","11/22/2016 14:31:00","Phosphorus-_Total",0.00626,"mg/L",24.58782,-81.57698,0.66
"...23408","FIU_WQMP","273-W","12/02/2016 10:24:00","Phosphorus-_Total",0.00378,"mg/L",24.4929,-81.6571,0.75
"...23409","FIU_WQMP","224-W","11/14/2016 10:48:00","Phosphorus-_Total",0.00465,"mg/L",25.03082,-80.39527,0.66
"...23410","FIU_WQMP","250-W","11/15/2016 15:10:00","Phosphorus-_Total",0.00505,"mg/L",24.69193,-81.18245,0.66
"...23411","FIU_WQMP","228-W","11/14/2016 11:15:00","Phosphorus-_Total",0.00381,"mg/L",24.97667,-80.45,0.74
"...23412","FIU_WQMP","246-W","02/08/2017 11:12:00","Phosphorus-_Total",0.0057,"mg/L",24.71317,-80.85813,0.7
"...23413","FIU_WQMP","325-W","03/13/2017 11:57:00","Phosphorus-_Total",0.00522,"mg/L",24.54167,-82.1,0.71
"...23414","FIU_WQMP","508-W","11/30/2016 14:36:00","Phosphorus-_Total",0.00645,"mg/L",24.57375,-81.76014,0.7
"...23415","FIU_WQMP","292-W","02/07/2017 13:50:00","Phosphorus-_Total",0.00618,"mg/L",24.76312,-81.11248,0.74
"...23416","FIU_WQMP","307-W","02/22/2017 12:45:00","Phosphorus-_Total",0.00698,"mg/L",24.72503,-81.52052,0.71
"...23417","FIU_WQMP","502-W","12/08/2015 12:03:00","Phosphorus-_Total",0.00688,"mg/L",24.9265,-80.62067,0.7
"...23418","FIU_WQMP","239-W","12/09/2015 11:16:00","Phosphorus-_Total",0.0076,"mg/L",24.80223,-80.7162,0.81
"...23419","FIU_WQMP","256-W","09/28/2016 12:22:00","Phosphorus-_Total",0.00515,"mg/L",24.58497,-81.23408,0.75
"...23420","FIU_WQMP","231-W","09/13/2016 15:15:00","Phosphorus-_Total",0.00431,"mg/L",24.925,-80.503,0.67
"...23421","FIU_WQMP","219-W","09/12/2016 16:25:00","Phosphorus-_Total",0.00611,"mg/L",25.142,-80.258,0.69
"...23422","FIU_WQMP","506-W","09/05/2017 15:40:00","Phosphorus-_Total",0.00697,"mg/L",24.65941,-81.38327,0.66
"...23423","FIU_WQMP","212-W","08/15/2017 09:37:00","Phosphorus-_Total",0.00454,"mg/L",25.29452,-80.24542,0.76
"...23424","FIU_WQMP","259-W","11/22/2016 11:19:00","Phosphorus-_Total",0.00533,"mg/L",24.57037,-81.32167,0.75
"...23425","FIU_WQMP","229-W","11/29/2016 10:28:00","Phosphorus-_Total",0.00502,"mg/L",24.95012,-80.56218,0.75
"...23426","FIU_WQMP","502-W","02/14/2017 15:57:00","Phosphorus-_Total",0.00433,"mg/L",24.9265,-80.62067,0.66
"...23427","FIU_WQMP","503-W","09/13/2016 16:42:00","Phosphorus-_Total",0.00524,"mg/L",24.9205,-80.63477,0.69
"...23428","FIU_WQMP","318-W","12/15/2015 09:53:00","Phosphorus-_Total",0.00668,"mg/L",24.65083,-81.90467,0.73
"...23429","FIU_WQMP","294-W","09/26/2016 12:44:00","Phosphorus-_Total",0.00577,"mg/L",24.7555,-81.17218,0.79
"...23430","FIU_WQMP","337-W","09/20/2016 12:12:00","Phosphorus-_Total",0.00552,"mg/L",24.59133,-82.58783,0.69
"...23431","FIU_WQMP","276-W","09/21/2016 13:42:00","Phosphorus-_Total",0.00406,"mg/L",24.47538,-81.73742,0.69
"...23432","FIU_WQMP","275-W","09/27/2017 13:47:00","Phosphorus-_Total",0.01021,"mg/L",24.52143,-81.74422,0.66
"...23433","FIU_WQMP","507-W","08/08/2017 16:46:00","Phosphorus-_Total",0.01491,"mg/L",24.69309,-81.35463,0.66
"...23434","FIU_WQMP","244-W","08/22/2017 17:17:00","Phosphorus-_Total",0.00605,"mg/L",24.79333,-80.86333,0.67
"...23435","FIU_WQMP","260-W","11/22/2016 15:31:00","Phosphorus-_Total",0.00595,"mg/L",24.6255,-81.41662,0.65
"...23436","FIU_WQMP","213-W","11/27/2016 11:58:00","Phosphorus-_Total",0.00549,"mg/L",25.26312,-80.18773,0.78
"...23437","FIU_WQMP","318-W","12/01/2016 17:33:00","Phosphorus-_Total",0.00626,"mg/L",24.65083,-81.90467,0.69
"...23438","FIU_WQMP","242-W","12/09/2015 17:50:00","Phosphorus-_Total",0.00565,"mg/L",24.7915,-80.81225,0.67
"...23439","FIU_WQMP","224-W","09/13/2016 13:33:00","Phosphorus-_Total",0.00549,"mg/L",25.03082,-80.39527,0.75
"...23440","FIU_WQMP","278-W","09/21/2016 14:40:00","Phosphorus-_Total",0.00415,"mg/L",24.49862,-81.81895,0.74
"...23441","FIU_WQMP","290-W","08/24/2017 12:15:00","Phosphorus-_Total",0.00686,"mg/L",24.86267,-81.21623,0.66
"...23442","FIU_WQMP","259-W","09/05/2017 12:27:00","Phosphorus-_Total",0.00473,"mg/L",24.57037,-81.32167,0.65
"...23443","FIU_WQMP","319-W","12/01/2016 16:56:00","Phosphorus-_Total",0.00688,"mg/L",24.629,-82.07133,0.67
"...23444","FIU_WQMP","241-W","02/08/2017 10:12:00","Phosphorus-_Total",0.01271,"mg/L",24.80247,-80.8089,0.66
"...23445","FIU_WQMP","259-W","03/03/2017 09:41:00","Phosphorus-_Total",0.00574,"mg/L",24.57037,-81.32167,0.74
"...23446","FIU_WQMP","256-W","12/10/2015 11:57:00","Phosphorus-_Total",0.00656,"mg/L",24.58497,-81.23408,0.7
"...23447","FIU_WQMP","226-W","12/08/2015 10:45:00","Phosphorus-_Total",0.00512,"mg/L",25.0084,-80.50148,0.75
"...23448","FIU_WQMP","207-W","09/12/2016 11:47:00","Phosphorus-_Total",0.01035,"mg/L",25.36443,-80.21508,0.69
"...23449","FIU_WQMP","272-W","09/21/2016 13:01:00","Phosphorus-_Total",0.00654,"mg/L",24.50548,-81.65433,0.66
"...23450","FIU_WQMP","215-W","02/16/2017 09:22:00","Phosphorus-_Total",0.00669,"mg/L",25.23667,-80.28897,0.69
"...23451","FIU_WQMP","288-W","09/26/2016 15:41:00","Phosphorus-_Total",0.00732,"mg/L",24.88333,-81.08333,0.71
"...23452","FIU_WQMP","317-W","12/14/2015 12:16:00","Phosphorus-_Total",0.00526,"mg/L",24.575,-81.78833,0.7
"...23453","FIU_WQMP","204-W","09/12/2016 12:16:00","Phosphorus-_Total",0.00446,"mg/L",25.43082,-80.19553,0.66
"...23454","FIU_WQMP","312-W","09/10/2016 14:11:00","Phosphorus-_Total",0.00942,"mg/L",24.65978,-81.76343,0.69
"...23455","FIU_WQMP","272-W","03/01/2017 10:23:00","Phosphorus-_Total",0.00587,"mg/L",24.50548,-81.65433,0.83
"...23456","FIU_WQMP","210-W","02/17/2017 09:51:00","Phosphorus-_Total",0.0047,"mg/L",25.325,-80.1636,0.79
"...23457","FIU_WQMP","506-W","03/03/2017 12:32:00","Phosphorus-_Total",0.00615,"mg/L",24.65941,-81.38327,0.74
"...23458","FIU_WQMP","229-W","12/08/2015 11:34:00","Phosphorus-_Total",0.00405,"mg/L",24.95012,-80.56218,0.67
"...23459","FIU_WQMP","249-W","12/09/2015 13:33:00","Phosphorus-_Total",0.00594,"mg/L",24.675,-80.9583,0.74
"...23460","FIU_WQMP","263-W","09/05/2017 12:53:00","Phosphorus-_Total",0.00577,"mg/L",24.54843,-81.39742,0.66
"...23461","FIU_WQMP","266-W","12/10/2015 15:33:00","Phosphorus-_Total",0.00685,"mg/L",24.61105,-81.50527,0.69
"...23462","FIU_WQMP","242-W","09/14/2016 17:10:00","Phosphorus-_Total",0.00462,"mg/L",24.7915,-80.81225,0.66
"...23463","FIU_WQMP","252-W","09/14/2016 14:38:00","Phosphorus-_Total",0.00437,"mg/L",24.60693,-81.15442,0.67
"...23464","FIU_WQMP","403-W","12/14/2015 17:02:00","Phosphorus-_Total",0.00467,"mg/L",24.483,-81.7,0.69
"...23465","FIU_WQMP","316-W","08/09/2017 15:54:00","Phosphorus-_Total",0.00617,"mg/L",24.58577,-81.8024,0.65
"...23466","FIU_WQMP","203-W","11/10/2016 11:24:00","Phosphorus-_Total",0.00381,"mg/L",25.48053,-80.11768,0.71
"...23467","FIU_WQMP","335-W","12/15/2015 15:04:00","Phosphorus-_Total",0.00414,"mg/L",24.46083,-82.38317,0.66
"...23468","FIU_WQMP","243-W","09/14/2016 12:14:00","Phosphorus-_Total",0.00462,"mg/L",24.745,-80.78333,0.66
"...23469","FIU_WQMP","218-W","12/03/2015 12:10:00","Phosphorus-_Total",0.00513,"mg/L",25.15897,-80.29455,0.73
"...23470","FIU_WQMP","263-W","03/03/2017 10:05:00","Phosphorus-_Total",0.00546,"mg/L",24.54843,-81.39742,0.83
"...23471","FIU_WQMP","254-W","09/28/2016 11:48:00","Phosphorus-_Total",0.00505,"mg/L",24.65792,-81.26502,0.7
"...23472","FIU_WQMP","292-W","12/12/2015 17:58:00","Phosphorus-_Total",0.00373,"mg/L",24.76312,-81.11248,0.71
"...23473","FIU_WQMP","305-W","12/12/2015 13:54:00","Phosphorus-_Total",0.00582,"mg/L",24.76852,-81.555,0.69
"...23474","FIU_WQMP","291-W","09/26/2016 14:10:00","Phosphorus-_Total",0.00763,"mg/L",24.81682,-81.14678,0.66
"...23475","FIU_WQMP","281-W","09/28/2017 11:21:00","Phosphorus-_Total",0.00583,"mg/L",24.495,-81.89167,0.66
"...23476","FIU_WQMP","282-W","08/24/2017 10:45:00","Phosphorus-_Total",0.00763,"mg/L",24.86667,-80.885,0.7
"...23477","FIU_WQMP","250-W","08/22/2017 16:05:00","Phosphorus-_Total",0.01051,"mg/L",24.69193,-81.18245,0.68
"...23478","FIU_WQMP","307-W","08/08/2017 14:32:00","Phosphorus-_Total",0.00698,"mg/L",24.72503,-81.52052,0.72
"...23479","FIU_WQMP","314-W","02/22/2017 14:08:00","Phosphorus-_Total",0.00688,"mg/L",24.75043,-81.43578,0.67
"...23480","FIU_WQMP","253-W","12/10/2015 16:58:00","Phosphorus-_Total",0.0063,"mg/L",24.64537,-81.30723,0.67
"...23481","FIU_WQMP","301-W","08/08/2017 16:21:00","Phosphorus-_Total",0.00717,"mg/L",24.77258,-81.39665,0.66
"...23482","FIU_WQMP","222-W","02/14/2017 11:14:00","Phosphorus-_Total",0.00418,"mg/L",25.07237,-80.31277,0.67
"...23483","FIU_WQMP","219-W","11/10/2016 13:33:00","Phosphorus-_Total",0.00381,"mg/L",25.142,-80.258,0.67
"...23484","FIU_WQMP","249-W","11/15/2016 13:19:00","Phosphorus-_Total",0.00527,"mg/L",24.675,-80.9583,0.81
"...23485","FIU_WQMP","210-W","12/02/2015 12:58:00","Phosphorus-_Total",0.00543,"mg/L",25.325,-80.1636,0.78
"...23486","FIU_WQMP","295-W","12/12/2015 12:03:00","Phosphorus-_Total",0.00618,"mg/L",24.85163,-81.35123,0.67
"...23487","FIU_WQMP","249-W","09/14/2016 13:27:00","Phosphorus-_Total",0.00406,"mg/L",24.675,-80.9583,0.69
"...23488","FIU_WQMP","310-W","12/14/2015 13:20:00","Phosphorus-_Total",0.00637,"mg/L",24.65752,-81.63265,0.67
"...23489","FIU_WQMP","243-W","11/15/2016 12:17:00","Phosphorus-_Total",0.00428,"mg/L",24.745,-80.78333,0.69
"...23490","FIU_WQMP","324-W","12/01/2016 16:28:00","Phosphorus-_Total",0.00626,"mg/L",24.65333,-82.15833,0.74
"...23491","FIU_WQMP","505-W","11/28/2016 15:45:00","Phosphorus-_Total",0.00645,"mg/L",24.71208,-81.10071,0.73
"...23492","FIU_WQMP","223-W","08/16/2017 10:29:00","Phosphorus-_Total",0.00534,"mg/L",25.06018,-80.42312,0.67
"...23493","FIU_WQMP","276-W","12/14/2015 15:17:00","Phosphorus-_Total",0.0042,"mg/L",24.47538,-81.73742,0.66
"...23494","FIU_WQMP","206-W","11/10/2016 12:02:00","Phosphorus-_Total",0.00381,"mg/L",25.41497,-80.143,0.7
"...23495","FIU_WQMP","247-W","02/08/2017 14:23:00","Phosphorus-_Total",0.00804,"mg/L",24.71318,-81.01115,0.69
"...23496","FIU_WQMP","294-W","08/24/2017 13:15:00","Phosphorus-_Total",0.00868,"mg/L",24.7555,-81.17218,0.67
"...23497","FIU_WQMP","237-W","12/09/2015 10:32:00","Phosphorus-_Total",0.00479,"mg/L",24.83265,-80.64907,0.77
"...23498","FIU_WQMP","281-W","12/15/2015 17:06:00","Phosphorus-_Total",0.00469,"mg/L",24.495,-81.89167,0.66
"...23499","FIU_WQMP","239-W","11/14/2016 13:23:00","Phosphorus-_Total",0.00428,"mg/L",24.80223,-80.7162,0.81
"...23500","FIU_WQMP","330-W","09/20/2016 13:38:00","Phosphorus-_Total",0.00459,"mg/L",24.66533,-82.374,0.66
"...23501","FIU_WQMP","235-W","12/08/2015 12:25:00","Phosphorus-_Total",0.00457,"mg/L",24.87123,-80.66865,0.66
"...23502","FIU_WQMP","267-W","12/10/2015 13:31:00","Phosphorus-_Total",0.00629,"mg/L",24.53008,-81.4873,0.73
"...23503","FIU_WQMP","284-W","09/26/2016 15:17:00","Phosphorus-_Total",0.00781,"mg/L",24.87667,-80.95833,0.66
"...23504","FIU_WQMP","325-W","09/28/2017 12:15:00","Phosphorus-_Total",0.00778,"mg/L",24.54167,-82.1,0.71
"...23505","FIU_WQMP","207-W","08/15/2017 13:41:00","Phosphorus-_Total",0.0044,"mg/L",25.36443,-80.21508,0.66
"...23506","FIU_WQMP","269-W","03/03/2017 11:20:00","Phosphorus-_Total",0.0057,"mg/L",24.55943,-81.55955,0.77
"...23507","FIU_WQMP","252-W","02/08/2017 13:04:00","Phosphorus-_Total",0.0114,"mg/L",24.60693,-81.15442,0.77
"...23508","FIU_WQMP","400-W","12/03/2015 15:15:00","Phosphorus-_Total",0.00521,"mg/L",25.1073,-80.3064,0.69
"...23509","FIU_WQMP","332-W","09/20/2016 11:17:00","Phosphorus-_Total",0.0049,"mg/L",24.5355,-82.36733,0.67
"...23510","FIU_WQMP","315-W","09/10/2016 14:40:00","Phosphorus-_Total",0.00725,"mg/L",24.63325,-81.82827,0.66
"...23511","FIU_WQMP","292-W","08/24/2017 13:28:00","Phosphorus-_Total",0.00598,"mg/L",24.76312,-81.11248,0.66
"...23512","FIU_WQMP","209-W","08/09/2017 12:29:00","Phosphorus-_Total",0.00598,"mg/L",24.5857,-81.72272,0.66
"...23513","FIU_WQMP","248-W","08/22/2017 14:46:00","Phosphorus-_Total",0.0044,"mg/L",24.69167,-80.96667,0.68
"...23514","FIU_WQMP","237-W","08/16/2017 14:29:00","Phosphorus-_Total",0.00445,"mg/L",24.83265,-80.64907,0.66
"...23515","FIU_WQMP","272-W","12/02/2016 10:11:00","Phosphorus-_Total",0.00409,"mg/L",24.50548,-81.65433,0.81
"...23516","FIU_WQMP","246-W","11/15/2016 12:43:00","Phosphorus-_Total",0.00459,"mg/L",24.71317,-80.85813,0.77
"...23517","FIU_WQMP","218-W","11/27/2016 13:12:00","Phosphorus-_Total",0.00508,"mg/L",25.15897,-80.29455,0.69
"...23518","FIU_WQMP","332-W","12/15/2015 14:39:00","Phosphorus-_Total",0.00409,"mg/L",24.5355,-82.36733,0.74
"...23519","FIU_WQMP","246-W","12/09/2015 12:43:00","Phosphorus-_Total",0.00647,"mg/L",24.71317,-80.85813,0.69
"...23520","FIU_WQMP","325-W","09/20/2016 09:37:00","Phosphorus-_Total",0.0062,"mg/L",24.54167,-82.1,0.66
"...23521","FIU_WQMP","267-W","09/28/2016 13:34:00","Phosphorus-_Total",0.00465,"mg/L",24.53008,-81.4873,0.69
"...23522","FIU_WQMP","222-W","09/13/2016 12:09:00","Phosphorus-_Total",0.00518,"mg/L",25.07237,-80.31277,0.75
"...23523","FIU_WQMP","252-W","11/15/2016 14:38:00","Phosphorus-_Total",0.00412,"mg/L",24.60693,-81.15442,0.77
"...23524","FIU_WQMP","270-W","03/03/2017 11:00:00","Phosphorus-_Total",0.00567,"mg/L",24.52162,-81.56432,0.75
"...23525","FIU_WQMP","332-W","03/13/2017 14:17:00","Phosphorus-_Total",0.00487,"mg/L",24.5355,-82.36733,0.66
"...23526","FIU_WQMP","231-W","12/04/2015 10:14:00","Phosphorus-_Total",0.00483,"mg/L",24.925,-80.503,0.67
"...23527","FIU_WQMP","259-W","09/28/2016 12:45:00","Phosphorus-_Total",0.00496,"mg/L",24.57037,-81.32167,0.73
"...23528","FIU_WQMP","319-W","09/28/2017 16:16:00","Phosphorus-_Total",0.00701,"mg/L",24.629,-82.07133,0.72
"...23529","FIU_WQMP","269-W","11/22/2016 14:11:00","Phosphorus-_Total",0.00595,"mg/L",24.55943,-81.55955,0.77
"...23530","FIU_WQMP","232-W","02/14/2017 16:09:00","Phosphorus-_Total",0.00547,"mg/L",24.92703,-80.59852,0.67
"...23531","FIU_WQMP","505-W","08/24/2017 13:43:00","Phosphorus-_Total",0.00867,"mg/L",24.71208,-81.10071,0.66
"...23532","FIU_WQMP","213-W","08/15/2017 10:26:00","Phosphorus-_Total",0.00625,"mg/L",25.26312,-80.18773,0.68
"...23533","FIU_WQMP","226-W","11/29/2016 11:15:00","Phosphorus-_Total",0.00471,"mg/L",25.0084,-80.50148,0.78
"...23534","FIU_WQMP","294-W","02/07/2017 13:09:00","Phosphorus-_Total",0.00747,"mg/L",24.7555,-81.17218,0.67
"...23535","FIU_WQMP","225-W","12/03/2015 16:02:00","Phosphorus-_Total",0.00492,"mg/L",25.017,-80.3674,0.81
"...23536","FIU_WQMP","319-W","12/15/2015 10:44:00","Phosphorus-_Total",0.00682,"mg/L",24.629,-82.07133,0.69
"...23537","FIU_WQMP","506-W","09/28/2016 15:24:00","Phosphorus-_Total",0.00558,"mg/L",24.65941,-81.38327,0.66
"...23538","FIU_WQMP","500-W","12/08/2015 09:38:00","Phosphorus-_Total",0.00779,"mg/L",25.08535,-80.43346,0.67
"...23539","FIU_WQMP","506-W","12/10/2015 16:23:00","Phosphorus-_Total",0.00778,"mg/L",24.65941,-81.38327,0.69
"...23540","FIU_WQMP","238-W","09/14/2016 17:58:00","Phosphorus-_Total",0.00586,"mg/L",24.83442,-80.74683,0.69
"...23541","FIU_WQMP","230-W","12/08/2015 11:14:00","Phosphorus-_Total",0.00608,"mg/L",24.93965,-80.55162,0.71
"...23542","FIU_WQMP","237-W","09/14/2016 11:04:00","Phosphorus-_Total",0.00434,"mg/L",24.83265,-80.64907,0.66
"...23543","FIU_WQMP","237-W","02/14/2017 14:28:00","Phosphorus-_Total",0.00446,"mg/L",24.83265,-80.64907,0.69
"...23544","FIU_WQMP","271-W","09/21/2016 12:43:00","Phosphorus-_Total",0.00561,"mg/L",24.55667,-81.66667,0.74
"...23545","FIU_WQMP","310-W","09/10/2016 12:37:00","Phosphorus-_Total",0.00713,"mg/L",24.65752,-81.63265,0.67
"...23546","FIU_WQMP","239-W","09/14/2016 11:34:00","Phosphorus-_Total",0.00493,"mg/L",24.80223,-80.7162,0.69
"...23547","FIU_WQMP","215-W","08/15/2017 08:58:00","Phosphorus-_Total",0.00482,"mg/L",25.23667,-80.28897,0.66
"...23548","FIU_WQMP","267-W","09/28/2016 13:34:00","Phosphorus-_Total",0.00465,"mg/L",24.53008,-81.4873,0.69
"...23549","FIU_WQMP","403-W","09/21/2016 13:29:00","Phosphorus-_Total",0.00338,"mg/L",24.483,-81.7,0.66
"...23550","FIU_WQMP","287-W","02/07/2017 11:29:00","Phosphorus-_Total",0.01097,"mg/L",24.84667,-81.00833,0.73
"...23551","FIU_WQMP","501-W","02/16/2017 07:59:00","Phosphorus-_Total",0.00492,"mg/L",25.11053,-80.43421,0.67
"...23552","FIU_WQMP","267-W","03/03/2017 10:34:00","Phosphorus-_Total",0.00546,"mg/L",24.53008,-81.4873,0.77
"...23553","FIU_WQMP","275-W","12/02/2016 09:25:00","Phosphorus-_Total",0.00502,"mg/L",24.52143,-81.74422,0.78
"...23554","FIU_WQMP","267-W","03/03/2017 10:34:00","Phosphorus-_Total",0.00561,"mg/L",24.53008,-81.4873,0.77
"...23555","FIU_WQMP","219-W","12/03/2015 14:48:00","Phosphorus-_Total",0.00504,"mg/L",25.142,-80.258,0.73
"...23556","FIU_WQMP","289-W","11/28/2016 16:08:00","Phosphorus-_Total",0.03717,"mg/L",24.77775,-81.033,0.75
"...23557","FIU_WQMP","322-W","09/20/2016 09:01:00","Phosphorus-_Total",0.00353,"mg/L",24.45833,-81.98167,0.73
"...23558","FIU_WQMP","287-W","09/26/2016 15:27:00","Phosphorus-_Total",0.00573,"mg/L",24.84667,-81.00833,0.73
"...23559","FIU_WQMP","200-W","09/12/2016 13:15:00","Phosphorus-_Total",0.00508,"mg/L",25.59,-80.1,0.69
"...23560","FIU_WQMP","271-W","09/05/2017 14:12:00","Phosphorus-_Total",0.00925,"mg/L",24.55667,-81.66667,0.71
