"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...4193","FIU_WQMP","250-W","11/15/2016 15:10:00","Nitrogen-_Total",0.08193,"mg/L",24.69193,-81.18245,0.66
"...4194","FIU_WQMP","255-W","03/03/2017 08:46:00","Nitrogen-_Total",0.16749,"mg/L",24.62168,-81.24308,0.82
"...4195","FIU_WQMP","307-W","02/22/2017 12:45:00","Nitrogen-_Total",0.08758,"mg/L",24.72503,-81.52052,0.71
"...4196","FIU_WQMP","215-W","12/02/2015 11:54:00","Nitrogen-_Total",0.09539,"mg/L",25.23667,-80.28897,0.73
"...4197","FIU_WQMP","228-W","09/13/2016 14:12:00","Nitrogen-_Total",0.11282,"mg/L",24.97667,-80.45,0.78
"...4198","FIU_WQMP","402-W","09/14/2016 14:19:00","Nitrogen-_Total",0.15493,"mg/L",24.63,-81.112,0.65
"...4199","FIU_WQMP","231-W","02/14/2017 13:07:00","Nitrogen-_Total",0.09019,"mg/L",24.925,-80.503,0.71
"...4200","FIU_WQMP","213-W","02/17/2017 09:31:00","Nitrogen-_Total",0.08879,"mg/L",25.26312,-80.18773,0.74
"...4201","FIU_WQMP","231-W","11/14/2016 12:02:00","Nitrogen-_Total",0.0592,"mg/L",24.925,-80.503,0.66
"...4202","FIU_WQMP","238-W","11/15/2016 11:51:00","Nitrogen-_Total",0.05963,"mg/L",24.83442,-80.74683,0.66
"...4203","FIU_WQMP","256-W","11/22/2016 10:50:00","Nitrogen-_Total",0.04354,"mg/L",24.58497,-81.23408,0.74
"...4204","FIU_WQMP","249-W","02/08/2017 11:42:00","Nitrogen-_Total",0.21085,"mg/L",24.675,-80.9583,0.69
"...4205","FIU_WQMP","508-W","03/14/2017 11:01:00","Nitrogen-_Total",0.16214,"mg/L",24.57375,-81.76014,0.67
"...4206","FIU_WQMP","291-W","12/12/2015 10:21:00","Nitrogen-_Total",0.11755,"mg/L",24.81682,-81.14678,0.77
"...4207","FIU_WQMP","273-W","12/14/2015 16:45:00","Nitrogen-_Total",0.10329,"mg/L",24.4929,-81.6571,0.7
"...4208","FIU_WQMP","249-W","09/14/2016 13:27:00","Nitrogen-_Total",0.19365,"mg/L",24.675,-80.9583,0.69
"...4209","FIU_WQMP","228-W","02/14/2017 12:26:00","Nitrogen-_Total",0.0909,"mg/L",24.97667,-80.45,0.71
"...4210","FIU_WQMP","224-W","02/14/2017 11:59:00","Nitrogen-_Total",0.08265,"mg/L",25.03082,-80.39527,0.73
"...4211","FIU_WQMP","228-W","08/16/2017 12:12:00","Nitrogen-_Total",0.08825,"mg/L",24.97667,-80.45,0.7
"...4212","FIU_WQMP","259-W","11/22/2016 11:19:00","Nitrogen-_Total",0.04777,"mg/L",24.57037,-81.32167,0.75
"...4213","FIU_WQMP","335-W","12/01/2016 13:04:00","Nitrogen-_Total",0.03,"mg/L",24.46083,-82.38317,0.78
"...4214","FIU_WQMP","322-W","12/01/2016 10:39:00","Nitrogen-_Total",0.04388,"mg/L",24.45833,-81.98167,0.79
"...4215","FIU_WQMP","325-W","03/13/2017 11:57:00","Nitrogen-_Total",0.0983,"mg/L",24.54167,-82.1,0.71
"...4216","FIU_WQMP","291-W","02/07/2017 12:44:00","Nitrogen-_Total",0.10046,"mg/L",24.81682,-81.14678,0.66
"...4217","FIU_WQMP","333-W","12/15/2015 14:03:00","Nitrogen-_Total",0.09438,"mg/L",24.57717,-82.49133,0.66
"...4218","FIU_WQMP","278-W","12/15/2015 17:33:00","Nitrogen-_Total",0.10893,"mg/L",24.49862,-81.81895,0.69
"...4219","FIU_WQMP","266-W","09/28/2016 14:43:00","Nitrogen-_Total",0.23408,"mg/L",24.61105,-81.50527,0.67
"...4220","FIU_WQMP","275-W","09/21/2016 12:16:00","Nitrogen-_Total",0.23299,"mg/L",24.52143,-81.74422,0.66
"...4221","FIU_WQMP","305-W","08/08/2017 14:11:00","Nitrogen-_Total",0.10843,"mg/L",24.76852,-81.555,0.72
"...4222","FIU_WQMP","231-W","08/16/2017 13:43:00","Nitrogen-_Total",0.07881,"mg/L",24.925,-80.503,0.66
"...4223","FIU_WQMP","217-W","11/27/2016 13:30:00","Nitrogen-_Total",0.1004,"mg/L",25.17332,-80.33985,0.74
"...4224","FIU_WQMP","508-W","11/30/2016 14:36:00","Nitrogen-_Total",0.13558,"mg/L",24.57375,-81.76014,0.7
"...4225","FIU_WQMP","322-W","12/15/2015 16:44:00","Nitrogen-_Total",0.08163,"mg/L",24.45833,-81.98167,0.78
"...4226","FIU_WQMP","275-W","09/27/2017 13:47:00","Nitrogen-_Total",0.16982,"mg/L",24.52143,-81.74422,0.66
"...4227","FIU_WQMP","285-W","08/24/2017 15:24:00","Nitrogen-_Total",0.19807,"mg/L",24.80998,-80.92028,0.68
"...4228","FIU_WQMP","232-W","08/22/2017 12:33:00","Nitrogen-_Total",0.12423,"mg/L",24.92703,-80.59852,0.67
"...4229","FIU_WQMP","268-W","11/22/2016 14:31:00","Nitrogen-_Total",0.09195,"mg/L",24.58782,-81.57698,0.66
"...4230","FIU_WQMP","273-W","12/02/2016 10:24:00","Nitrogen-_Total",0.05155,"mg/L",24.4929,-81.6571,0.75
"...4231","FIU_WQMP","224-W","11/14/2016 10:48:00","Nitrogen-_Total",0.10376,"mg/L",25.03082,-80.39527,0.66
"...4232","FIU_WQMP","228-W","11/14/2016 11:15:00","Nitrogen-_Total",0.06079,"mg/L",24.97667,-80.45,0.74
"...4233","FIU_WQMP","246-W","02/08/2017 11:12:00","Nitrogen-_Total",0.09138,"mg/L",24.71317,-80.85813,0.7
"...4234","FIU_WQMP","292-W","02/07/2017 13:50:00","Nitrogen-_Total",0.1355,"mg/L",24.76312,-81.11248,0.74
"...4235","FIU_WQMP","213-W","12/02/2015 12:30:00","Nitrogen-_Total",0.08069,"mg/L",25.26312,-80.18773,0.79
"...4236","FIU_WQMP","256-W","09/28/2016 12:22:00","Nitrogen-_Total",0.14887,"mg/L",24.58497,-81.23408,0.75
"...4237","FIU_WQMP","229-W","09/30/2016 15:07:00","Nitrogen-_Total",0.17699,"mg/L",24.95012,-80.56218,0.69
"...4238","FIU_WQMP","218-W","09/12/2016 16:43:00","Nitrogen-_Total",0.09915,"mg/L",25.15897,-80.29455,0.69
"...4239","FIU_WQMP","230-W","02/14/2017 11:36:00","Nitrogen-_Total",0.08608,"mg/L",24.93965,-80.55162,0.7
"...4240","FIU_WQMP","506-W","09/05/2017 15:40:00","Nitrogen-_Total",0.19074,"mg/L",24.65941,-81.38327,0.66
"...4241","FIU_WQMP","212-W","08/15/2017 09:37:00","Nitrogen-_Total",0.11182,"mg/L",25.29452,-80.24542,0.76
"...4242","FIU_WQMP","259-W","11/22/2016 11:19:00","Nitrogen-_Total",0.06082,"mg/L",24.57037,-81.32167,0.75
"...4243","FIU_WQMP","229-W","11/29/2016 10:28:00","Nitrogen-_Total",0.10697,"mg/L",24.95012,-80.56218,0.75
"...4244","FIU_WQMP","502-W","02/14/2017 15:57:00","Nitrogen-_Total",0.16304,"mg/L",24.9265,-80.62067,0.66
"...4245","FIU_WQMP","502-W","12/08/2015 12:03:00","Nitrogen-_Total",0.12292,"mg/L",24.9265,-80.62067,0.7
"...4246","FIU_WQMP","237-W","12/09/2015 10:32:00","Nitrogen-_Total",0.06823,"mg/L",24.83265,-80.64907,0.77
"...4247","FIU_WQMP","239-W","12/09/2015 11:16:00","Nitrogen-_Total",0.0673,"mg/L",24.80223,-80.7162,0.81
"...4248","FIU_WQMP","231-W","09/13/2016 15:15:00","Nitrogen-_Total",0.14267,"mg/L",24.925,-80.503,0.67
"...4249","FIU_WQMP","219-W","09/12/2016 16:25:00","Nitrogen-_Total",0.15975,"mg/L",25.142,-80.258,0.69
"...4250","FIU_WQMP","507-W","08/08/2017 16:46:00","Nitrogen-_Total",0.38862,"mg/L",24.69309,-81.35463,0.66
"...4251","FIU_WQMP","244-W","08/22/2017 17:17:00","Nitrogen-_Total",0.24678,"mg/L",24.79333,-80.86333,0.67
"...4252","FIU_WQMP","260-W","11/22/2016 15:31:00","Nitrogen-_Total",0.08699,"mg/L",24.6255,-81.41662,0.65
"...4253","FIU_WQMP","213-W","11/27/2016 11:58:00","Nitrogen-_Total",0.05703,"mg/L",25.26312,-80.18773,0.78
"...4254","FIU_WQMP","318-W","12/01/2016 17:33:00","Nitrogen-_Total",0.09504,"mg/L",24.65083,-81.90467,0.69
"...4255","FIU_WQMP","503-W","09/13/2016 16:42:00","Nitrogen-_Total",0.29143,"mg/L",24.9205,-80.63477,0.69
"...4256","FIU_WQMP","318-W","12/15/2015 09:53:00","Nitrogen-_Total",0.12878,"mg/L",24.65083,-81.90467,0.73
"...4257","FIU_WQMP","294-W","09/26/2016 12:44:00","Nitrogen-_Total",0.23953,"mg/L",24.7555,-81.17218,0.79
"...4258","FIU_WQMP","337-W","09/20/2016 12:12:00","Nitrogen-_Total",0.18545,"mg/L",24.59133,-82.58783,0.69
"...4259","FIU_WQMP","276-W","09/21/2016 13:42:00","Nitrogen-_Total",0.1606,"mg/L",24.47538,-81.73742,0.69
"...4260","FIU_WQMP","290-W","08/24/2017 12:15:00","Nitrogen-_Total",0.11266,"mg/L",24.86267,-81.21623,0.66
"...4261","FIU_WQMP","259-W","09/05/2017 12:27:00","Nitrogen-_Total",0.08711,"mg/L",24.57037,-81.32167,0.65
"...4262","FIU_WQMP","207-W","11/10/2016 09:24:00","Nitrogen-_Total",0.09461,"mg/L",25.36443,-80.21508,0.7
"...4263","FIU_WQMP","319-W","12/01/2016 16:56:00","Nitrogen-_Total",0.13779,"mg/L",24.629,-82.07133,0.67
"...4264","FIU_WQMP","241-W","02/08/2017 10:12:00","Nitrogen-_Total",0.18668,"mg/L",24.80247,-80.8089,0.66
"...4265","FIU_WQMP","284-W","02/07/2017 11:08:00","Nitrogen-_Total",0.12767,"mg/L",24.87667,-80.95833,0.67
"...4266","FIU_WQMP","316-W","03/14/2017 13:38:00","Nitrogen-_Total",0.10048,"mg/L",24.58577,-81.8024,0.77
"...4267","FIU_WQMP","242-W","12/09/2015 17:50:00","Nitrogen-_Total",0.07096,"mg/L",24.7915,-80.81225,0.67
"...4268","FIU_WQMP","224-W","09/13/2016 13:33:00","Nitrogen-_Total",0.11308,"mg/L",25.03082,-80.39527,0.75
"...4269","FIU_WQMP","278-W","09/21/2016 14:40:00","Nitrogen-_Total",0.1725,"mg/L",24.49862,-81.81895,0.74
"...4270","FIU_WQMP","332-W","09/28/2017 13:44:00","Nitrogen-_Total",0.11209,"mg/L",24.5355,-82.36733,0.69
"...4271","FIU_WQMP","224-W","08/14/2017 11:37:00","Nitrogen-_Total",0.1099,"mg/L",25.03082,-80.39527,0.68
"...4272","FIU_WQMP","263-W","11/22/2016 11:50:00","Nitrogen-_Total",0.04916,"mg/L",24.54843,-81.39742,0.85
"...4273","FIU_WQMP","215-W","11/27/2016 12:30:00","Nitrogen-_Total",0.09224,"mg/L",25.23667,-80.28897,0.69
"...4274","FIU_WQMP","332-W","12/01/2016 13:40:00","Nitrogen-_Total",0.04049,"mg/L",24.5355,-82.36733,0.66
"...4275","FIU_WQMP","259-W","03/03/2017 09:41:00","Nitrogen-_Total",0.1445,"mg/L",24.57037,-81.32167,0.74
"...4276","FIU_WQMP","256-W","12/10/2015 11:57:00","Nitrogen-_Total",0.05751,"mg/L",24.58497,-81.23408,0.7
"...4277","FIU_WQMP","226-W","12/08/2015 10:45:00","Nitrogen-_Total",0.12844,"mg/L",25.0084,-80.50148,0.75
"...4278","FIU_WQMP","255-W","12/10/2015 11:27:00","Nitrogen-_Total",0.05751,"mg/L",24.62168,-81.24308,0.66
"...4279","FIU_WQMP","250-W","12/12/2015 17:14:00","Nitrogen-_Total",0.1138,"mg/L",24.69193,-81.18245,0.73
"...4280","FIU_WQMP","207-W","09/12/2016 11:47:00","Nitrogen-_Total",0.1934,"mg/L",25.36443,-80.21508,0.69
"...4281","FIU_WQMP","272-W","09/21/2016 13:01:00","Nitrogen-_Total",0.31122,"mg/L",24.50548,-81.65433,0.66
"...4282","FIU_WQMP","288-W","09/26/2016 15:41:00","Nitrogen-_Total",0.2944,"mg/L",24.88333,-81.08333,0.71
"...4283","FIU_WQMP","215-W","02/16/2017 09:22:00","Nitrogen-_Total",0.09829,"mg/L",25.23667,-80.28897,0.69
"...4284","FIU_WQMP","317-W","12/14/2015 12:16:00","Nitrogen-_Total",0.126,"mg/L",24.575,-81.78833,0.7
"...4285","FIU_WQMP","204-W","09/12/2016 12:16:00","Nitrogen-_Total",0.13116,"mg/L",25.43082,-80.19553,0.66
"...4286","FIU_WQMP","210-W","02/17/2017 09:51:00","Nitrogen-_Total",0.09599,"mg/L",25.325,-80.1636,0.79
"...4287","FIU_WQMP","312-W","09/10/2016 14:11:00","Nitrogen-_Total",NA,"mg/L",24.65978,-81.76343,0.69
"...4288","FIU_WQMP","272-W","03/01/2017 10:23:00","Nitrogen-_Total",0.14598,"mg/L",24.50548,-81.65433,0.83
"...4289","FIU_WQMP","263-W","09/05/2017 12:53:00","Nitrogen-_Total",0.07173,"mg/L",24.54843,-81.39742,0.66
"...4290","FIU_WQMP","506-W","03/03/2017 12:32:00","Nitrogen-_Total",0.19968,"mg/L",24.65941,-81.38327,0.74
"...4291","FIU_WQMP","229-W","12/08/2015 11:34:00","Nitrogen-_Total",0.11032,"mg/L",24.95012,-80.56218,0.67
"...4292","FIU_WQMP","249-W","12/09/2015 13:33:00","Nitrogen-_Total",0.07609,"mg/L",24.675,-80.9583,0.74
"...4293","FIU_WQMP","316-W","08/09/2017 15:54:00","Nitrogen-_Total",0.1446,"mg/L",24.58577,-81.8024,0.65
"...4294","FIU_WQMP","266-W","12/10/2015 15:33:00","Nitrogen-_Total",0.15195,"mg/L",24.61105,-81.50527,0.69
"...4295","FIU_WQMP","242-W","09/14/2016 17:10:00","Nitrogen-_Total",0.24716,"mg/L",24.7915,-80.81225,0.66
"...4296","FIU_WQMP","252-W","09/14/2016 14:38:00","Nitrogen-_Total",0.4018,"mg/L",24.60693,-81.15442,0.67
"...4297","FIU_WQMP","403-W","12/14/2015 17:02:00","Nitrogen-_Total",0.08112,"mg/L",24.483,-81.7,0.69
"...4298","FIU_WQMP","335-W","12/15/2015 15:04:00","Nitrogen-_Total",0.07718,"mg/L",24.46083,-82.38317,0.66
"...4299","FIU_WQMP","243-W","09/14/2016 12:14:00","Nitrogen-_Total",0.18751,"mg/L",24.745,-80.78333,0.66
"...4300","FIU_WQMP","218-W","12/03/2015 12:10:00","Nitrogen-_Total",0.07261,"mg/L",25.15897,-80.29455,0.73
"...4301","FIU_WQMP","263-W","03/03/2017 10:05:00","Nitrogen-_Total",0.15906,"mg/L",24.54843,-81.39742,0.83
"...4302","FIU_WQMP","203-W","11/10/2016 11:24:00","Nitrogen-_Total",0.07103,"mg/L",25.48053,-80.11768,0.71
"...4303","FIU_WQMP","254-W","09/28/2016 11:48:00","Nitrogen-_Total",0.20319,"mg/L",24.65792,-81.26502,0.7
"...4304","FIU_WQMP","292-W","12/12/2015 17:58:00","Nitrogen-_Total",0.0995,"mg/L",24.76312,-81.11248,0.71
"...4305","FIU_WQMP","305-W","12/12/2015 13:54:00","Nitrogen-_Total",0.11785,"mg/L",24.76852,-81.555,0.69
"...4306","FIU_WQMP","253-W","12/10/2015 16:58:00","Nitrogen-_Total",0.08062,"mg/L",24.64537,-81.30723,0.67
"...4307","FIU_WQMP","281-W","09/28/2017 11:21:00","Nitrogen-_Total",0.09588,"mg/L",24.495,-81.89167,0.66
"...4308","FIU_WQMP","291-W","09/26/2016 14:10:00","Nitrogen-_Total",0.23873,"mg/L",24.81682,-81.14678,0.66
"...4309","FIU_WQMP","282-W","08/24/2017 10:45:00","Nitrogen-_Total",0.20645,"mg/L",24.86667,-80.885,0.7
"...4310","FIU_WQMP","250-W","08/22/2017 16:05:00","Nitrogen-_Total",0.17387,"mg/L",24.69193,-81.18245,0.68
"...4311","FIU_WQMP","307-W","08/08/2017 14:32:00","Nitrogen-_Total",0.16322,"mg/L",24.72503,-81.52052,0.72
"...4312","FIU_WQMP","314-W","02/22/2017 14:08:00","Nitrogen-_Total",0.13236,"mg/L",24.75043,-81.43578,0.67
"...4313","FIU_WQMP","301-W","08/08/2017 16:21:00","Nitrogen-_Total",0.16617,"mg/L",24.77258,-81.39665,0.66
"...4314","FIU_WQMP","222-W","02/14/2017 11:14:00","Nitrogen-_Total",0.09077,"mg/L",25.07237,-80.31277,0.67
"...4315","FIU_WQMP","219-W","11/10/2016 13:33:00","Nitrogen-_Total",0.06551,"mg/L",25.142,-80.258,0.67
"...4316","FIU_WQMP","249-W","11/15/2016 13:19:00","Nitrogen-_Total",0.03923,"mg/L",24.675,-80.9583,0.81
"...4317","FIU_WQMP","210-W","12/02/2015 12:58:00","Nitrogen-_Total",0.07094,"mg/L",25.325,-80.1636,0.78
"...4318","FIU_WQMP","295-W","12/12/2015 12:03:00","Nitrogen-_Total",0.17122,"mg/L",24.85163,-81.35123,0.67
"...4319","FIU_WQMP","249-W","09/14/2016 13:27:00","Nitrogen-_Total",0.16281,"mg/L",24.675,-80.9583,0.69
"...4320","FIU_WQMP","243-W","11/15/2016 12:17:00","Nitrogen-_Total",0.05798,"mg/L",24.745,-80.78333,0.69
"...4321","FIU_WQMP","324-W","12/01/2016 16:28:00","Nitrogen-_Total",0.0923,"mg/L",24.65333,-82.15833,0.74
"...4322","FIU_WQMP","505-W","11/28/2016 15:45:00","Nitrogen-_Total",0.1179,"mg/L",24.71208,-81.10071,0.73
"...4323","FIU_WQMP","276-W","12/14/2015 15:17:00","Nitrogen-_Total",0.08428,"mg/L",24.47538,-81.73742,0.66
"...4324","FIU_WQMP","247-W","02/08/2017 14:23:00","Nitrogen-_Total",0.18381,"mg/L",24.71318,-81.01115,0.69
"...4325","FIU_WQMP","294-W","08/24/2017 13:15:00","Nitrogen-_Total",0.12782,"mg/L",24.7555,-81.17218,0.67
"...4326","FIU_WQMP","206-W","11/10/2016 12:02:00","Nitrogen-_Total",0.06283,"mg/L",25.41497,-80.143,0.7
"...4327","FIU_WQMP","267-W","12/10/2015 13:31:00","Nitrogen-_Total",0.05538,"mg/L",24.53008,-81.4873,0.73
"...4328","FIU_WQMP","310-W","12/14/2015 13:20:00","Nitrogen-_Total",0.16506,"mg/L",24.65752,-81.63265,0.67
"...4329","FIU_WQMP","281-W","12/15/2015 17:06:00","Nitrogen-_Total",0.09591,"mg/L",24.495,-81.89167,0.66
"...4330","FIU_WQMP","223-W","08/16/2017 10:29:00","Nitrogen-_Total",0.10109,"mg/L",25.06018,-80.42312,0.67
"...4331","FIU_WQMP","239-W","11/14/2016 13:23:00","Nitrogen-_Total",0.05078,"mg/L",24.80223,-80.7162,0.81
"...4332","FIU_WQMP","237-W","12/09/2015 10:32:00","Nitrogen-_Total",0.07942,"mg/L",24.83265,-80.64907,0.77
"...4333","FIU_WQMP","330-W","09/20/2016 13:38:00","Nitrogen-_Total",0.07335,"mg/L",24.66533,-82.374,0.66
"...4334","FIU_WQMP","235-W","12/08/2015 12:25:00","Nitrogen-_Total",0.09454,"mg/L",24.87123,-80.66865,0.66
"...4335","FIU_WQMP","284-W","09/26/2016 15:17:00","Nitrogen-_Total",0.35036,"mg/L",24.87667,-80.95833,0.66
"...4336","FIU_WQMP","325-W","09/28/2017 12:15:00","Nitrogen-_Total",0.12728,"mg/L",24.54167,-82.1,0.71
"...4337","FIU_WQMP","207-W","08/15/2017 13:41:00","Nitrogen-_Total",0.11997,"mg/L",25.36443,-80.21508,0.66
"...4338","FIU_WQMP","269-W","03/03/2017 11:20:00","Nitrogen-_Total",0.16968,"mg/L",24.55943,-81.55955,0.77
"...4339","FIU_WQMP","252-W","02/08/2017 13:04:00","Nitrogen-_Total",0.08145,"mg/L",24.60693,-81.15442,0.77
"...4340","FIU_WQMP","400-W","12/03/2015 15:15:00","Nitrogen-_Total",0.07387,"mg/L",25.1073,-80.3064,0.69
"...4341","FIU_WQMP","332-W","09/20/2016 11:17:00","Nitrogen-_Total",0.194,"mg/L",24.5355,-82.36733,0.67
"...4342","FIU_WQMP","315-W","09/10/2016 14:40:00","Nitrogen-_Total",0.11983,"mg/L",24.63325,-81.82827,0.66
"...4343","FIU_WQMP","292-W","08/24/2017 13:28:00","Nitrogen-_Total",0.17621,"mg/L",24.76312,-81.11248,0.66
"...4344","FIU_WQMP","209-W","08/09/2017 12:29:00","Nitrogen-_Total",0.18069,"mg/L",24.5857,-81.72272,0.66
"...4345","FIU_WQMP","248-W","08/22/2017 14:46:00","Nitrogen-_Total",0.08911,"mg/L",24.69167,-80.96667,0.68
"...4346","FIU_WQMP","237-W","08/16/2017 14:29:00","Nitrogen-_Total",0.07453,"mg/L",24.83265,-80.64907,0.66
"...4347","FIU_WQMP","272-W","12/02/2016 10:11:00","Nitrogen-_Total",0.06551,"mg/L",24.50548,-81.65433,0.81
"...4348","FIU_WQMP","246-W","11/15/2016 12:43:00","Nitrogen-_Total",0.0393,"mg/L",24.71317,-80.85813,0.77
"...4349","FIU_WQMP","218-W","11/27/2016 13:12:00","Nitrogen-_Total",0.08582,"mg/L",25.15897,-80.29455,0.69
"...4350","FIU_WQMP","332-W","12/15/2015 14:39:00","Nitrogen-_Total",0.08449,"mg/L",24.5355,-82.36733,0.74
"...4351","FIU_WQMP","246-W","12/09/2015 12:43:00","Nitrogen-_Total",0.06353,"mg/L",24.71317,-80.85813,0.69
"...4352","FIU_WQMP","325-W","09/20/2016 09:37:00","Nitrogen-_Total",0.07729,"mg/L",24.54167,-82.1,0.66
"...4353","FIU_WQMP","267-W","09/28/2016 13:34:00","Nitrogen-_Total",0.1572,"mg/L",24.53008,-81.4873,0.69
"...4354","FIU_WQMP","252-W","11/15/2016 14:38:00","Nitrogen-_Total",0.03608,"mg/L",24.60693,-81.15442,0.77
"...4355","FIU_WQMP","222-W","09/13/2016 12:09:00","Nitrogen-_Total",0.17022,"mg/L",25.07237,-80.31277,0.75
"...4356","FIU_WQMP","270-W","03/03/2017 11:00:00","Nitrogen-_Total",0.14041,"mg/L",24.52162,-81.56432,0.75
"...4357","FIU_WQMP","332-W","03/13/2017 14:17:00","Nitrogen-_Total",0.09579,"mg/L",24.5355,-82.36733,0.66
"...4358","FIU_WQMP","231-W","12/04/2015 10:14:00","Nitrogen-_Total",0.08026,"mg/L",24.925,-80.503,0.67
"...4359","FIU_WQMP","259-W","09/28/2016 12:45:00","Nitrogen-_Total",0.12411,"mg/L",24.57037,-81.32167,0.73
"...4360","FIU_WQMP","319-W","09/28/2017 16:16:00","Nitrogen-_Total",0.14664,"mg/L",24.629,-82.07133,0.72
"...4361","FIU_WQMP","269-W","11/22/2016 14:11:00","Nitrogen-_Total",0.08079,"mg/L",24.55943,-81.55955,0.77
"...4362","FIU_WQMP","232-W","02/14/2017 16:09:00","Nitrogen-_Total",0.17176,"mg/L",24.92703,-80.59852,0.67
"...4363","FIU_WQMP","505-W","08/24/2017 13:43:00","Nitrogen-_Total",0.17161,"mg/L",24.71208,-81.10071,0.66
"...4364","FIU_WQMP","213-W","08/15/2017 10:26:00","Nitrogen-_Total",0.08988,"mg/L",25.26312,-80.18773,0.68
"...4365","FIU_WQMP","226-W","11/29/2016 11:15:00","Nitrogen-_Total",0.11895,"mg/L",25.0084,-80.50148,0.78
"...4366","FIU_WQMP","294-W","02/07/2017 13:09:00","Nitrogen-_Total",0.10939,"mg/L",24.7555,-81.17218,0.67
"...4367","FIU_WQMP","225-W","12/03/2015 16:02:00","Nitrogen-_Total",0.06495,"mg/L",25.017,-80.3674,0.81
"...4368","FIU_WQMP","319-W","12/15/2015 10:44:00","Nitrogen-_Total",0.12035,"mg/L",24.629,-82.07133,0.69
"...4369","FIU_WQMP","506-W","09/28/2016 15:24:00","Nitrogen-_Total",0.25043,"mg/L",24.65941,-81.38327,0.66
"...4370","FIU_WQMP","500-W","12/08/2015 09:38:00","Nitrogen-_Total",0.12654,"mg/L",25.08535,-80.43346,0.67
"...4371","FIU_WQMP","506-W","12/10/2015 16:23:00","Nitrogen-_Total",0.15899,"mg/L",24.65941,-81.38327,0.69
"...4372","FIU_WQMP","238-W","09/14/2016 17:58:00","Nitrogen-_Total",0.30864,"mg/L",24.83442,-80.74683,0.69
"...4373","FIU_WQMP","230-W","12/08/2015 11:14:00","Nitrogen-_Total",0.10506,"mg/L",24.93965,-80.55162,0.71
"...4374","FIU_WQMP","237-W","02/14/2017 14:28:00","Nitrogen-_Total",0.07738,"mg/L",24.83265,-80.64907,0.69
"...4375","FIU_WQMP","271-W","09/21/2016 12:43:00","Nitrogen-_Total",0.10288,"mg/L",24.55667,-81.66667,0.74
"...4376","FIU_WQMP","310-W","09/10/2016 12:37:00","Nitrogen-_Total",0.21572,"mg/L",24.65752,-81.63265,0.67
"...4377","FIU_WQMP","215-W","08/15/2017 08:58:00","Nitrogen-_Total",0.11636,"mg/L",25.23667,-80.28897,0.66
"...4378","FIU_WQMP","239-W","09/14/2016 11:34:00","Nitrogen-_Total",0.19751,"mg/L",24.80223,-80.7162,0.69
"...4379","FIU_WQMP","267-W","09/28/2016 13:34:00","Nitrogen-_Total",0.15569,"mg/L",24.53008,-81.4873,0.69
"...4380","FIU_WQMP","403-W","09/21/2016 13:29:00","Nitrogen-_Total",0.20407,"mg/L",24.483,-81.7,0.66
"...4381","FIU_WQMP","287-W","02/07/2017 11:29:00","Nitrogen-_Total",0.11656,"mg/L",24.84667,-81.00833,0.73
"...4382","FIU_WQMP","501-W","02/16/2017 07:59:00","Nitrogen-_Total",0.439,"mg/L",25.11053,-80.43421,0.67
"...4383","FIU_WQMP","267-W","03/03/2017 10:34:00","Nitrogen-_Total",0.15902,"mg/L",24.53008,-81.4873,0.77
"...4384","FIU_WQMP","237-W","09/14/2016 11:04:00","Nitrogen-_Total",0.12959,"mg/L",24.83265,-80.64907,0.66
"...4385","FIU_WQMP","219-W","12/03/2015 14:48:00","Nitrogen-_Total",0.08278,"mg/L",25.142,-80.258,0.73
"...4386","FIU_WQMP","289-W","11/28/2016 16:08:00","Nitrogen-_Total",0.92957,"mg/L",24.77775,-81.033,0.75
"...4387","FIU_WQMP","322-W","09/20/2016 09:01:00","Nitrogen-_Total",0.09151,"mg/L",24.45833,-81.98167,0.73
"...4388","FIU_WQMP","287-W","09/26/2016 15:27:00","Nitrogen-_Total",0.2849,"mg/L",24.84667,-81.00833,0.73
"...4389","FIU_WQMP","271-W","09/05/2017 14:12:00","Nitrogen-_Total",0.15469,"mg/L",24.55667,-81.66667,0.71
"...4390","FIU_WQMP","254-W","03/03/2017 08:30:00","Nitrogen-_Total",0.19278,"mg/L",24.65792,-81.26502,0.83
"...4391","FIU_WQMP","200-W","09/12/2016 13:15:00","Nitrogen-_Total",0.14624,"mg/L",25.59,-80.1,0.69
"...4392","FIU_WQMP","305-W","02/22/2017 12:22:00","Nitrogen-_Total",0.0899,"mg/L",24.76852,-81.555,0.69
"...4393","FIU_WQMP","275-W","12/02/2016 09:25:00","Nitrogen-_Total",0.07011,"mg/L",24.52143,-81.74422,0.78
"...4394","FIU_WQMP","267-W","03/03/2017 10:34:00","Nitrogen-_Total",0.14833,"mg/L",24.53008,-81.4873,0.77
"...4395","FIU_WQMP","309-W","11/30/2016 12:46:00","Nitrogen-_Total",0.17459,"mg/L",24.69772,-81.68318,0.71
"...4396","FIU_WQMP","310-W","11/30/2016 13:13:00","Nitrogen-_Total",0.11028,"mg/L",24.65752,-81.63265,0.73
"...4397","FIU_WQMP","289-W","09/26/2016 14:33:00","Nitrogen-_Total",0.33626,"mg/L",24.77775,-81.033,0.66
"...4398","FIU_WQMP","503-W","12/08/2015 13:00:00","Nitrogen-_Total",0.15188,"mg/L",24.9205,-80.63477,0.66
